encounter_name,trainer_name,trainer_class,canonical_location_id,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id
TRAINER_YOUNGSTER_TRISTAN,TRISTAN,TRAINER_CLASS_YOUNGSTER,173,,,,TRAINER_PIC_YOUNGSTER,,diamondpearl_trainer_index=1; source=files/poketool/trainer/trdata.json; map_refs=R202; matched_map=R202,8,5,
TRAINER_ACE_TRAINER_F_DESTINY,DESTINY,TRAINER_CLASS_ACE_TRAINER_F,224,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,diamondpearl_trainer_index=285; source=files/poketool/trainer/trdata.json; map_refs=C08GYM0103; matched_map=C08GYM0103,8,5,
TRAINER_ACE_TRAINER_F_MAYA,MAYA,TRAINER_CLASS_ACE_TRAINER_F,196,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,diamondpearl_trainer_index=287; source=files/poketool/trainer/trdata.json; map_refs=R215; matched_map=R215,8,5,
TRAINER_BELLE__PA_AVA_MATT,AVA & MATT,TRAINER_CLASS_BELLE__PA,195,,,,TRAINER_PIC_BELLE_AND_PA,True,diamondpearl_trainer_index=290; source=files/poketool/trainer/trdata.json; map_refs=R210A; matched_map=R210A,8,5,
TRAINER_RANCHER_MARCO,MARCO,TRAINER_CLASS_RANCHER,195,,,,TRAINER_PIC_RANCHER,,diamondpearl_trainer_index=292; source=files/poketool/trainer/trdata.json; map_refs=R210A; matched_map=R210A,8,5,
TRAINER_FISHERMAN_ERICK,ERICK,TRAINER_CLASS_FISHERMAN,199,,,,TRAINER_PIC_FISHERMAN,,diamondpearl_trainer_index=293; source=files/poketool/trainer/trdata.json; map_refs=C06GYM0101; matched_map=C06GYM0101,8,5,
TRAINER_TWINS_EMMA_LIL,EMMA & LIL,TRAINER_CLASS_TWINS,192,,,,TRAINER_PIC_TWINS,True,diamondpearl_trainer_index=294; source=files/poketool/trainer/trdata.json; map_refs=R209; matched_map=R209,8,5,
TRAINER_GUITARIST_TONY,TONY,TRAINER_CLASS_GUITARIST,214,,,,TRAINER_PIC_GUITARIST,,diamondpearl_trainer_index=300; source=files/poketool/trainer/trdata.json; map_refs=R218; matched_map=R218,8,5,
TRAINER_GUITARIST_JERRY,JERRY,TRAINER_CLASS_GUITARIST,224,,,,TRAINER_PIC_GUITARIST,,diamondpearl_trainer_index=301; source=files/poketool/trainer/trdata.json; map_refs=C08GYM0102; matched_map=C08GYM0102,8,5,
TRAINER_GUITARIST_PRESTON,PRESTON,TRAINER_CLASS_GUITARIST,224,,,,TRAINER_PIC_GUITARIST,,diamondpearl_trainer_index=302; source=files/poketool/trainer/trdata.json; map_refs=C08GYM0103; matched_map=C08GYM0103,8,5,
TRAINER_GUITARIST_LONNIE,LONNIE,TRAINER_CLASS_GUITARIST,224,,,,TRAINER_PIC_GUITARIST,,diamondpearl_trainer_index=303; source=files/poketool/trainer/trdata.json; map_refs=C08GYM0103; matched_map=C08GYM0103,8,5,
TRAINER_RUIN_MANIAC_CALVIN,CALVIN,TRAINER_CLASS_RUIN_MANIAC,196,,,,TRAINER_PIC_RUIN_MANIAC,,diamondpearl_trainer_index=304; source=files/poketool/trainer/trdata.json; map_refs=R215; matched_map=R215,8,5,
TRAINER_JOGGER_WYATT,WYATT,TRAINER_CLASS_JOGGER,195,,,,TRAINER_PIC_JOGGER,,diamondpearl_trainer_index=306; source=files/poketool/trainer/trdata.json; map_refs=R210A; matched_map=R210A,8,5,
TRAINER_JOGGER_CRAIG,CRAIG,TRAINER_CLASS_JOGGER,196,,,,TRAINER_PIC_JOGGER,,diamondpearl_trainer_index=307; source=files/poketool/trainer/trdata.json; map_refs=R215; matched_map=R215,8,5,
TRAINER_JOGGER_RAUL,RAUL,TRAINER_CLASS_JOGGER,192,,,,TRAINER_PIC_JOGGER,,diamondpearl_trainer_index=308; source=files/poketool/trainer/trdata.json; map_refs=R209; matched_map=R209,8,5,
TRAINER_BLACK_BELT_COLBY,COLBY,TRAINER_CLASS_BLACK_BELT,197,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=309; source=files/poketool/trainer/trdata.json; map_refs=C07GYM0101; matched_map=C07GYM0101,8,5,
TRAINER_BLACK_BELT_DARREN,DARREN,TRAINER_CLASS_BLACK_BELT,197,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=310; source=files/poketool/trainer/trdata.json; map_refs=C07GYM0101; matched_map=C07GYM0101,8,5,
TRAINER_BLACK_BELT_RAFAEL,RAFAEL,TRAINER_CLASS_BLACK_BELT,197,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=311; source=files/poketool/trainer/trdata.json; map_refs=C07GYM0101; matched_map=C07GYM0101,8,5,
TRAINER_BLACK_BELT_JEFFERY,JEFFERY,TRAINER_CLASS_BLACK_BELT,197,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=312; source=files/poketool/trainer/trdata.json; map_refs=C07GYM0101; matched_map=C07GYM0101,8,5,
TRAINER_BLACK_BELT_RICKY,RICKY,TRAINER_CLASS_BLACK_BELT,215,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=314; source=files/poketool/trainer/trdata.json; map_refs=C02GYM0101; matched_map=C02GYM0101,8,5,
TRAINER_LASS_MADELINE,MADELINE,TRAINER_CLASS_LASS,174,,,,TRAINER_PIC_LASS,,diamondpearl_trainer_index=322; source=files/poketool/trainer/trdata.json; map_refs=R203; matched_map=R203,8,5,
TRAINER_LASS_KAITLIN,KAITLIN,TRAINER_CLASS_LASS,174,,,,TRAINER_PIC_LASS,,diamondpearl_trainer_index=323; source=files/poketool/trainer/trdata.json; map_refs=R203; matched_map=R203,8,5,
TRAINER_LASS_MOLLY,MOLLY,TRAINER_CLASS_LASS,191,,,,TRAINER_PIC_LASS,,diamondpearl_trainer_index=325; source=files/poketool/trainer/trdata.json; map_refs=C05GYM0103; matched_map=C05GYM0103,8,5,
TRAINER_HIKER_LOUIS,LOUIS,TRAINER_CLASS_HIKER,217,,,,TRAINER_PIC_HIKER,,diamondpearl_trainer_index=326; source=files/poketool/trainer/trdata.json; map_refs=R211A; matched_map=R211A,8,5,
TRAINER_PARASOL_LADY_ALEXA,ALEXA,TRAINER_CLASS_PARASOL_LADY,201,,,,TRAINER_PIC_PARASOL_LADY,,diamondpearl_trainer_index=327; source=files/poketool/trainer/trdata.json; map_refs=R212B; matched_map=R212B,8,5,
TRAINER_PARASOL_LADY_SABRINA,SABRINA,TRAINER_CLASS_PARASOL_LADY,201,,,,TRAINER_PIC_PARASOL_LADY,,diamondpearl_trainer_index=328; source=files/poketool/trainer/trdata.json; map_refs=R212B; matched_map=R212B,8,5,
TRAINER_PICNICKER_DIANA,DIANA,TRAINER_CLASS_PICNICKER,187,,,,TRAINER_PIC_PICNICKER,,diamondpearl_trainer_index=329; source=files/poketool/trainer/trdata.json; map_refs=C01|C01R0201|C01R0202|C01R0203|C01R0204|C01R0205|C01R0206|C01R0207|C01R0302|C01R0501|C01R0504|C01R0601|C01R0802|C02|C02R0102|C03|C03R0104|C03R0203|C03R0401|C04|C04GYM0102|C04R0101|C04R0303|C05|C05FS0101|C05GYM0101|C05GYM0104|C05GYM0106|C05GYM0108|C05R0201|C05R0301|C05R0801|C05R1001|C05R1101|C05R1102|C05R1103|C05R1201|C06|C06GYM0101|C06R0102|C07|C07GYM0101|C07R0101|C07R0201|C07R0202|C07R0203|C07R0204|C07R0205|C07R0301|C07R0801|C08|C08GYM0101|C08GYM0102|C08GYM0103|C08R0201|C09GYM0101|C09R0101|C11|D01R0101|D03R0101|D04|D04R0101|D05R0101|D05R0102|D05R0103|D05R0104|D05R0105|D05R0108|D05R0110|D05R0112|D05R0113|D05R0114|D09R0101|D09R0102|D09R0103|D09R0104|D11R0101|D12R0101|D13R0101|D14R0101|D14R0102|D16R0101|D16R0102|D17R0101|D17R0104|D17R0105|D17R0106|D17R0107|D17R0108|D17R0109|D17R0110|D17R0111|D17R0112|D17R0113|D17R0114|D17R0115|D17R0116|D17R0117|D17R0118|D17R0119|D17R0120|D17R0121|D17R0122|D20R0101|D20R0102|D21R0101|D24R0102|D24R0105|D25R0108|D26R0101|D26R0102|D26R0103|D26R0107|D26R0108|D27R0103|D28R0101|D30R0101|D31|D31R0101|D31R0201|D31R0207|L02|L02R0101|L02R0201|MAP_JUBLIFE_POKECENTER|MAP_SANDGEM_POKECENTER|R204B|R205A|R206|R207|R208|R209|R209R0103|R209R0104|R210A|R210B|R211B|R212A|R212AR0101|R212B|R212BR0101|R213|R214|R215|R216|R217|R218|R221|R221R0101|R222|R224|R225|R228|R229|T02|T03|T03FS0101|T03R0101|T07|T07R0101|T07R0201|UG|UNION|W223|W230; matched_map=R206,8,5,
TRAINER_PICNICKER_CHEYENNE,CHEYENNE,TRAINER_CLASS_PICNICKER,191,,,,TRAINER_PIC_PICNICKER,,diamondpearl_trainer_index=330; source=files/poketool/trainer/trdata.json; map_refs=C05GYM0107|C07|D21R0101|D26R0101|D26R0102|R205B|R211A|R211B; matched_map=C05GYM0107,8,5,
TRAINER_POKE_KID_MEGHAN,MEGHAN,TRAINER_CLASS_POKE_KID,203,,,,TRAINER_PIC_POKE_KID,,diamondpearl_trainer_index=331; source=files/poketool/trainer/trdata.json; map_refs=C01R0201|C08GYM0102|D11R0101|D26R0107|L02|L02R0101; matched_map=L02,8,5,
TRAINER_POLICEMAN_DANNY,DANNY,TRAINER_CLASS_POLICEMAN,223,,,,TRAINER_PIC_POLICEMAN,,diamondpearl_trainer_index=332; source=files/poketool/trainer/trdata.json; map_refs=R212B|R222; matched_map=R222,8,5,
TRAINER_POLICEMAN_THOMAS,THOMAS,TRAINER_CLASS_POLICEMAN,223,,,,TRAINER_PIC_POLICEMAN,,diamondpearl_trainer_index=333; source=files/poketool/trainer/trdata.json; map_refs=D26R0106|R222; matched_map=R222,8,5,
TRAINER_RICH_BOY_TREY,TREY,TRAINER_CLASS_RICH_BOY,223,,,,TRAINER_PIC_RICH_BOY,,diamondpearl_trainer_index=335; source=files/poketool/trainer/trdata.json; map_refs=R222; matched_map=R222,8,5,
TRAINER_SAILOR_MARC,MARC,TRAINER_CLASS_SAILOR,223,,,,TRAINER_PIC_SAILOR,,diamondpearl_trainer_index=337; source=files/poketool/trainer/trdata.json; map_refs=R222; matched_map=R222,8,5,
TRAINER_SAILOR_SKYLER,SKYLER,TRAINER_CLASS_SAILOR,214,,,,TRAINER_PIC_SAILOR,,diamondpearl_trainer_index=338; source=files/poketool/trainer/trdata.json; map_refs=R218; matched_map=R218,8,5,
TRAINER_SAILOR_DAMIAN,DAMIAN,TRAINER_CLASS_SAILOR,199,,,,TRAINER_PIC_SAILOR,,diamondpearl_trainer_index=339; source=files/poketool/trainer/trdata.json; map_refs=C06GYM0101; matched_map=C06GYM0101,8,5,
TRAINER_SCHOOL_KID_M_CHANCE,CHANCE,TRAINER_CLASS_SCHOOL_KID_M,191,,,,TRAINER_PIC_SCHOOL_KID_MALE,,diamondpearl_trainer_index=340; source=files/poketool/trainer/trdata.json; map_refs=C05GYM0109; matched_map=C05GYM0109,8,5,
TRAINER_SCHOOL_KID_M_FORREST,FORREST,TRAINER_CLASS_SCHOOL_KID_M,224,,,,TRAINER_PIC_SCHOOL_KID_MALE,,diamondpearl_trainer_index=341; source=files/poketool/trainer/trdata.json; map_refs=C08GYM0102; matched_map=C08GYM0102,8,5,
TRAINER_SCHOOL_KID_F_MACKENZIE,MACKENZIE,TRAINER_CLASS_SCHOOL_KID_F,191,,,,TRAINER_PIC_SCHOOL_KID_FEMALE,,diamondpearl_trainer_index=343; source=files/poketool/trainer/trdata.json; map_refs=C05GYM0110; matched_map=C05GYM0110,8,5,
TRAINER_SCHOOL_KID_F_TIERA,TIERA,TRAINER_CLASS_SCHOOL_KID_F,224,,,,TRAINER_PIC_SCHOOL_KID_FEMALE,,diamondpearl_trainer_index=344; source=files/poketool/trainer/trdata.json; map_refs=C08GYM0101; matched_map=C08GYM0101,8,5,
TRAINER_BEAUTY_CYNDY,CYNDY,TRAINER_CLASS_BEAUTY,202,,,,TRAINER_PIC_BEAUTY,,diamondpearl_trainer_index=346; source=files/poketool/trainer/trdata.json; map_refs=R213; matched_map=R213,8,5,
TRAINER_YOUNGSTER_DALLAS,DALLAS,TRAINER_CLASS_YOUNGSTER,174,,,,TRAINER_PIC_YOUNGSTER,,diamondpearl_trainer_index=355; source=files/poketool/trainer/trdata.json; map_refs=R203; matched_map=R203,8,5,
TRAINER_YOUNGSTER_SEBASTIAN,SEBASTIAN,TRAINER_CLASS_YOUNGSTER,174,,,,TRAINER_PIC_YOUNGSTER,,diamondpearl_trainer_index=356; source=files/poketool/trainer/trdata.json; map_refs=R203; matched_map=R203,8,5,
TRAINER_YOUNGSTER_DONNY,DONNY,TRAINER_CLASS_YOUNGSTER,191,,,,TRAINER_PIC_YOUNGSTER,,diamondpearl_trainer_index=357; source=files/poketool/trainer/trdata.json; map_refs=C05GYM0102; matched_map=C05GYM0102,8,5,
TRAINER_TUBER_M_TRENTON,TRENTON,TRAINER_CLASS_TUBER_M,210,,,,TRAINER_PIC_TUBER_MALE,,diamondpearl_trainer_index=358; source=files/poketool/trainer/trdata.json; map_refs=R219; matched_map=R219,8,5,
TRAINER_TUBER_M_CONNER,CONNER,TRAINER_CLASS_TUBER_M,223,,,,TRAINER_PIC_TUBER_MALE,,diamondpearl_trainer_index=359; source=files/poketool/trainer/trdata.json; map_refs=R222; matched_map=R222,8,5,
TRAINER_TUBER_F_MARIEL,MARIEL,TRAINER_CLASS_TUBER_F,210,,,,TRAINER_PIC_TUBER_FEMALE,,diamondpearl_trainer_index=360; source=files/poketool/trainer/trdata.json; map_refs=R219; matched_map=R219,8,5,
TRAINER_TUBER_F_HOLLY,HOLLY,TRAINER_CLASS_TUBER_F,223,,,,TRAINER_PIC_TUBER_FEMALE,,diamondpearl_trainer_index=361; source=files/poketool/trainer/trdata.json; map_refs=R222; matched_map=R222,8,5,
TRAINER_WAITRESS_KATI,KATI,TRAINER_CLASS_WAITRESS,195,,,,TRAINER_PIC_WAITRESS,,diamondpearl_trainer_index=366; source=files/poketool/trainer/trdata.json; map_refs=R210AR0101; matched_map=R210AR0101,8,5,
TRAINER_WORKER_GERARDO,GERARDO,TRAINER_CLASS_WORKER,215,,,,TRAINER_PIC_WORKER,,diamondpearl_trainer_index=367; source=files/poketool/trainer/trdata.json; map_refs=C02GYM0101; matched_map=C02GYM0101,8,5,
TRAINER_BATTLE_GIRL_TYLER,TYLER,TRAINER_CLASS_BATTLE_GIRL,216,,,,TRAINER_PIC_BATTLE_GIRL,,diamondpearl_trainer_index=372; source=files/poketool/trainer/trdata.json; map_refs=D24R0105; matched_map=D24R0105,8,5,
TRAINER_BIRD_KEEPER_AUTUMN,AUTUMN,TRAINER_CLASS_BIRD_KEEPER,48,,,,TRAINER_PIC_BIRD_KEEPER,,diamondpearl_trainer_index=373; source=files/poketool/trainer/trdata.json; map_refs=D09R0104; matched_map=D09R0104,8,5,
TRAINER_CAMPER_ZACKARY,ZACKARY,TRAINER_CLASS_CAMPER,187,,,,TRAINER_PIC_CAMPER,,diamondpearl_trainer_index=377; source=files/poketool/trainer/trdata.json; map_refs=C01|C01R0101|C01R0302|C01R0304|C02|C03|C04|C05|C05R1102|C06|C06GYM0101|C07|C07R0101|C08GYM0102|C08GYM0103|C09GYM0101|C11|D01R0101|D01R0102|D02R0101|D03R0101|D04R0101|D05R0102|D05R0104|D05R0108|D05R0112|D05R0113|D05R0114|D06R0204|D09R0102|D09R0104|D09R0105|D11R0101|D12R0101|D14R0101|D14R0102|D15|D15R0101|D16R0102|D17R0111|D17R0112|D17R0113|D17R0114|D17R0115|D17R0116|D17R0117|D17R0118|D17R0119|D17R0120|D17R0121|D17R0122|D21R0101|D24R0103|D24R0104|D24R0105|D26R0101|D26R0102|D26R0103|D26R0104|D26R0108|D28R0101|D30|D30R0101|D31R0101|D31R0201|R205A|R205B|R206|R207|R208|R209|R210A|R210B|R211B|R212A|R212AR0101|R212AR0103|R212B|R213|R214|R215|R221|R222|R224|R225|R228|UG|UNION; matched_map=R206,8,5,
TRAINER_CAMPER_LAWRENCE,LAWRENCE,TRAINER_CLASS_CAMPER,175,,,,TRAINER_PIC_CAMPER,,diamondpearl_trainer_index=378; source=files/poketool/trainer/trdata.json; map_refs=C03|D24R0102|R210B|R211B; matched_map=C03,8,5,
TRAINER_CAMPER_DIEGO,DIEGO,TRAINER_CLASS_CAMPER,223,,,,TRAINER_PIC_CAMPER,,diamondpearl_trainer_index=379; source=files/poketool/trainer/trdata.json; map_refs=D21R0101|L02|L02R0101|R222|R227; matched_map=R222,8,5,
TRAINER_CAMPER_PARKER,PARKER,TRAINER_CLASS_CAMPER,223,,,,TRAINER_PIC_CAMPER,,diamondpearl_trainer_index=380; source=files/poketool/trainer/trdata.json; map_refs=D21R0101|R222|R224; matched_map=R222,8,5,
TRAINER_COLLECTOR_DOMINIQUE,DOMINIQUE,TRAINER_CLASS_COLLECTOR,201,,,,TRAINER_PIC_COLLECTOR,,diamondpearl_trainer_index=381; source=files/poketool/trainer/trdata.json; map_refs=D05R0102|R212B; matched_map=R212B,8,5,
TRAINER_COLLECTOR_JAMAL,JAMAL,TRAINER_CLASS_COLLECTOR,205,,,,TRAINER_PIC_COLLECTOR,,diamondpearl_trainer_index=382; source=files/poketool/trainer/trdata.json; map_refs=R214; matched_map=R214,8,5,
TRAINER_COLLECTOR_TERRY,TERRY,TRAINER_CLASS_COLLECTOR,188,,,,TRAINER_PIC_COLLECTOR,,diamondpearl_trainer_index=383; source=files/poketool/trainer/trdata.json; map_refs=D21R0101; matched_map=D21R0101,8,5,
TRAINER_DRAGON_TAMER_JOE,JOE,TRAINER_CLASS_DRAGON_TAMER,48,,,,TRAINER_PIC_DRAGON_TAMER,,diamondpearl_trainer_index=386; source=files/poketool/trainer/trdata.json; map_refs=D09R0104; matched_map=D09R0104,8,5,
TRAINER_ACE_TRAINER_M_JONAH,JONAH,TRAINER_CLASS_ACE_TRAINER_M,216,,,,TRAINER_PIC_ACE_TRAINER_MALE,,diamondpearl_trainer_index=388; source=files/poketool/trainer/trdata.json; map_refs=D24R0105; matched_map=D24R0105,8,5,
TRAINER_ACE_TRAINER_M_MICAH,MICAH,TRAINER_CLASS_ACE_TRAINER_M,48,,,,TRAINER_PIC_ACE_TRAINER_MALE,,diamondpearl_trainer_index=389; source=files/poketool/trainer/trdata.json; map_refs=D09R0104; matched_map=D09R0104,8,5,
TRAINER_ACE_TRAINER_M_ARTHUR,ARTHUR,TRAINER_CLASS_ACE_TRAINER_M,48,,,,TRAINER_PIC_ACE_TRAINER_MALE,,diamondpearl_trainer_index=390; source=files/poketool/trainer/trdata.json; map_refs=D09R0104; matched_map=D09R0104,8,5,
TRAINER_ACE_TRAINER_F_BRENDA,BRENDA,TRAINER_CLASS_ACE_TRAINER_F,216,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,diamondpearl_trainer_index=392; source=files/poketool/trainer/trdata.json; map_refs=D24R0105; matched_map=D24R0105,8,5,
TRAINER_ACE_TRAINER_F_BRANDI,BRANDI,TRAINER_CLASS_ACE_TRAINER_F,48,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,diamondpearl_trainer_index=393; source=files/poketool/trainer/trdata.json; map_refs=D05R0114|D09R0104; matched_map=D09R0104,8,5,
TRAINER_ACE_TRAINER_F_CLARICE,CLARICE,TRAINER_CLASS_ACE_TRAINER_F,48,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,diamondpearl_trainer_index=394; source=files/poketool/trainer/trdata.json; map_refs=D09R0104; matched_map=D09R0104,8,5,
TRAINER_PSYCHIC_M_KODY,KODY,TRAINER_CLASS_PSYCHIC_M,184,,,,TRAINER_PIC_PSYCHIC_MALE,,diamondpearl_trainer_index=395; source=files/poketool/trainer/trdata.json; map_refs=D03R0101; matched_map=D03R0101,8,5,
TRAINER_PSYCHIC_M_LANDON,LANDON,TRAINER_CLASS_PSYCHIC_M,48,,,,TRAINER_PIC_PSYCHIC_MALE,,diamondpearl_trainer_index=396; source=files/poketool/trainer/trdata.json; map_refs=D09R0104; matched_map=D09R0104,8,5,
TRAINER_PSYCHIC_M_DEANDRE,DEANDRE,TRAINER_CLASS_PSYCHIC_M,48,,,,TRAINER_PIC_PSYCHIC_MALE,,diamondpearl_trainer_index=397; source=files/poketool/trainer/trdata.json; map_refs=D09R0104; matched_map=D09R0104,8,5,
TRAINER_PSYCHIC_F_RACHAEL,RACHAEL,TRAINER_CLASS_PSYCHIC_F,184,,,,TRAINER_PIC_PSYCHIC_FEMALE,,diamondpearl_trainer_index=398; source=files/poketool/trainer/trdata.json; map_refs=D03R0101; matched_map=D03R0101,8,5,
TRAINER_PSYCHIC_F_DESIREE,DESIREE,TRAINER_CLASS_PSYCHIC_F,48,,,,TRAINER_PIC_PSYCHIC_FEMALE,,diamondpearl_trainer_index=399; source=files/poketool/trainer/trdata.json; map_refs=D09R0104; matched_map=D09R0104,8,5,
TRAINER_PSYCHIC_F_KENDRA,KENDRA,TRAINER_CLASS_PSYCHIC_F,48,,,,TRAINER_PIC_PSYCHIC_FEMALE,,diamondpearl_trainer_index=400; source=files/poketool/trainer/trdata.json; map_refs=D09R0104; matched_map=D09R0104,8,5,
TRAINER_FISHERMAN_WALTER,WALTER,TRAINER_CLASS_FISHERMAN,199,,,,TRAINER_PIC_FISHERMAN,,diamondpearl_trainer_index=401; source=files/poketool/trainer/trdata.json; map_refs=C06GYM0101; matched_map=C06GYM0101,8,5,
TRAINER_GALACTIC_GRUNT_12,GRUNT,TRAINER_CLASS_GALACTIC,204,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,diamondpearl_trainer_index=417; source=files/poketool/trainer/trdata.json; map_refs=D28R0101; matched_map=D28R0101,8,5,
TRAINER_GALACTIC_GRUNT_13,GRUNT,TRAINER_CLASS_GALACTIC,204,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,diamondpearl_trainer_index=418; source=files/poketool/trainer/trdata.json; map_refs=D28R0101; matched_map=D28R0101,8,5,
TRAINER_GALACTIC_GRUNT_14,GRUNT,TRAINER_CLASS_GALACTIC,172,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,diamondpearl_trainer_index=419; source=files/poketool/trainer/trdata.json; map_refs=D27R0102; matched_map=D27R0102,8,5,
TRAINER_GALACTIC_GRUNT_15,GRUNT,TRAINER_CLASS_GALACTIC,172,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,diamondpearl_trainer_index=420; source=files/poketool/trainer/trdata.json; map_refs=D27R0102; matched_map=D27R0102,8,5,
TRAINER_GALACTIC_F_GRUNT,GRUNT,TRAINER_CLASS_GALACTIC_F,184,,,,TRAINER_PIC_GALACTIC_GRUNT_FEMALE,,diamondpearl_trainer_index=421; source=files/poketool/trainer/trdata.json; map_refs=C04R0201; matched_map=C04R0201,8,5,
TRAINER_RUIN_MANIAC_HARRY,HARRY,TRAINER_CLASS_RUIN_MANIAC,217,,,,TRAINER_PIC_RUIN_MANIAC,,diamondpearl_trainer_index=442; source=files/poketool/trainer/trdata.json; map_refs=R211B; matched_map=R211B,8,5,
TRAINER_RUIN_MANIAC_GERALD,GERALD,TRAINER_CLASS_RUIN_MANIAC,188,,,,TRAINER_PIC_RUIN_MANIAC,,diamondpearl_trainer_index=443; source=files/poketool/trainer/trdata.json; map_refs=D21R0101; matched_map=D21R0101,8,5,
TRAINER_BLACK_BELT_MILES,MILES,TRAINER_CLASS_BLACK_BELT,48,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=444; source=files/poketool/trainer/trdata.json; map_refs=D09R0101; matched_map=D09R0101,8,5,
TRAINER_BLACK_BELT_KENDAL,KENDAL,TRAINER_CLASS_BLACK_BELT,216,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=445; source=files/poketool/trainer/trdata.json; map_refs=D24R0105; matched_map=D24R0105,8,5,
TRAINER_BLACK_BELT_EDDIE,EDDIE,TRAINER_CLASS_BLACK_BELT,48,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=446; source=files/poketool/trainer/trdata.json; map_refs=D09R0104; matched_map=D09R0104,8,5,
TRAINER_BLACK_BELT_WILLIE,WILLIE,TRAINER_CLASS_BLACK_BELT,48,,,,TRAINER_PIC_BLACK_BELT,,diamondpearl_trainer_index=447; source=files/poketool/trainer/trdata.json; map_refs=D09R0104; matched_map=D09R0104,8,5,
TRAINER_LASS_CASSIDY,CASSIDY,TRAINER_CLASS_LASS,188,,,,TRAINER_PIC_LASS,,diamondpearl_trainer_index=450; source=files/poketool/trainer/trdata.json; map_refs=D21R0101; matched_map=D21R0101,8,5,
TRAINER_HIKER_THEODORE,THEODORE,TRAINER_CLASS_HIKER,187,,,,TRAINER_PIC_HIKER,,diamondpearl_trainer_index=451; source=files/poketool/trainer/trdata.json; map_refs=R206; matched_map=R206,8,5,
TRAINER_HIKER_DAMON,DAMON,TRAINER_CLASS_HIKER,216,,,,TRAINER_PIC_HIKER,,diamondpearl_trainer_index=452; source=files/poketool/trainer/trdata.json; map_refs=D24R0105; matched_map=D24R0105,8,5,
TRAINER_HIKER_MAURICE,MAURICE,TRAINER_CLASS_HIKER,216,,,,TRAINER_PIC_HIKER,,diamondpearl_trainer_index=453; source=files/poketool/trainer/trdata.json; map_refs=D24R0105; matched_map=D24R0105,8,5,
TRAINER_HIKER_REGINALD,REGINALD,TRAINER_CLASS_HIKER,188,,,,TRAINER_PIC_HIKER,,diamondpearl_trainer_index=454; source=files/poketool/trainer/trdata.json; map_refs=D21R0101; matched_map=D21R0101,8,5,
TRAINER_HIKER_LORENZO,LORENZO,TRAINER_CLASS_HIKER,188,,,,TRAINER_PIC_HIKER,,diamondpearl_trainer_index=455; source=files/poketool/trainer/trdata.json; map_refs=D21R0101; matched_map=D21R0101,8,5,
TRAINER_PICNICKER_KARINA,KARINA,TRAINER_CLASS_PICNICKER,182,,,,TRAINER_PIC_PICNICKER,,diamondpearl_trainer_index=456; source=files/poketool/trainer/trdata.json; map_refs=R205A; matched_map=R205A,8,5,
TRAINER_PICNICKER_SUMMER,SUMMER,TRAINER_CLASS_PICNICKER,216,,,,TRAINER_PIC_PICNICKER,,diamondpearl_trainer_index=457; source=files/poketool/trainer/trdata.json; map_refs=D24R0103; matched_map=D24R0103,8,5,
TRAINER_PICNICKER_TORI,TORI,TRAINER_CLASS_PICNICKER,188,,,,TRAINER_PIC_PICNICKER,,diamondpearl_trainer_index=458; source=files/poketool/trainer/trdata.json; map_refs=D21R0101; matched_map=D21R0101,8,5,
TRAINER_PICNICKER_ANA,ANA,TRAINER_CLASS_PICNICKER,188,,,,TRAINER_PIC_PICNICKER,,diamondpearl_trainer_index=459; source=files/poketool/trainer/trdata.json; map_refs=D21R0101; matched_map=D21R0101,8,5,
TRAINER_SAILOR_ZACHARIAH,ZACHARIAH,TRAINER_CLASS_SAILOR,225,,,,TRAINER_PIC_SAILOR,,diamondpearl_trainer_index=482; source=files/poketool/trainer/trdata.json; map_refs=W223; matched_map=W223,8,5,
TRAINER_SAILOR_SAMSON,SAMSON,TRAINER_CLASS_SAILOR,199,,,,TRAINER_PIC_SAILOR,,diamondpearl_trainer_index=483; source=files/poketool/trainer/trdata.json; map_refs=C06GYM0101; matched_map=C06GYM0101,8,5,
TRAINER_SCIENTIST_SHAUN,SHAUN,TRAINER_CLASS_SCIENTIST,201,,,,TRAINER_PIC_SCIENTIST,,diamondpearl_trainer_index=486; source=files/poketool/trainer/trdata.json; map_refs=R212B; matched_map=R212B,8,5,
