encounter_name,trainer_name,trainer_class,canonical_location_id,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id
TRAINER_RIVAL_SILVER,SILVER,TRAINER_CLASS_RIVAL,66,,,,TRAINER_PIC_SILVER,,heartgoldsoulsilver_trainer_index=1; source=files/poketool/trainer/trainers.json; map_refs=0866_T23; matched_map=0866_T23,10,5,
TRAINER_PICNICKER_HEIDI,HEIDI,TRAINER_CLASS_PICNICKER,19,,,,TRAINER_PIC_PICNICKER,,heartgoldsoulsilver_trainer_index=332; source=files/poketool/trainer/trainers.json; map_refs=014_R09; matched_map=014_R09,10,5,
TRAINER_PICNICKER_EDNA,EDNA,TRAINER_CLASS_PICNICKER,19,,,,TRAINER_PIC_PICNICKER,,heartgoldsoulsilver_trainer_index=333; source=files/poketool/trainer/trainers.json; map_refs=014_R09; matched_map=014_R09,10,5,
TRAINER_PICNICKER_TANYA,TANYA,TRAINER_CLASS_PICNICKER,26,,,,TRAINER_PIC_PICNICKER,,heartgoldsoulsilver_trainer_index=336; source=files/poketool/trainer/trainers.json; map_refs=0786_T07GYM0101|352_T07GYM0101; matched_map=0786_T07GYM0101,10,5,
TRAINER_GENTLEMAN_GREGORY,GREGORY,TRAINER_CLASS_GENTLEMAN,16,,,ITEM_FULL_RESTORE,TRAINER_PIC_GENTLEMAN,,heartgoldsoulsilver_trainer_index=337; source=files/poketool/trainer/trainers.json; map_refs=0778_T06GYM0101|322_T06GYM0101; matched_map=0778_T06GYM0101,10,5,
TRAINER_BEAUTY_JULIA,JULIA,TRAINER_CLASS_BEAUTY,26,,,,TRAINER_PIC_BEAUTY,,heartgoldsoulsilver_trainer_index=346; source=files/poketool/trainer/trainers.json; map_refs=0786_T07GYM0101|352_T07GYM0101; matched_map=0786_T07GYM0101,10,5,
TRAINER_POKEFAN_M_ROBERT,ROBERT,TRAINER_CLASS_POKEFAN_M,20,,,,TRAINER_PIC_POKEFAN_MALE,,heartgoldsoulsilver_trainer_index=348; source=files/poketool/trainer/trainers.json; map_refs=345_R10R0101; matched_map=345_R10R0101,10,5,
TRAINER_POKEFAN_M_JOSHUA,JOSHUA,TRAINER_CLASS_POKEFAN_M,36,,,,TRAINER_PIC_POKEFAN_MALE,,heartgoldsoulsilver_trainer_index=349; source=files/poketool/trainer/trainers.json; map_refs=018_R13; matched_map=018_R13,10,5,
TRAINER_POKEFAN_M_CARTER,CARTER,TRAINER_CLASS_POKEFAN_M,35,,,,TRAINER_PIC_POKEFAN_MALE,,heartgoldsoulsilver_trainer_index=350; source=files/poketool/trainer/trainers.json; map_refs=019_R14; matched_map=019_R14,10,5,
TRAINER_POKEFAN_M_TREVOR,TREVOR,TRAINER_CLASS_POKEFAN_M,35,,,,TRAINER_PIC_POKEFAN_MALE,,heartgoldsoulsilver_trainer_index=351; source=files/poketool/trainer/trainers.json; map_refs=019_R14; matched_map=019_R14,10,5,
TRAINER_TEAM_ROCKET_GRUNT_24,GRUNT,TRAINER_CLASS_TEAM_ROCKET,12,,,,TRAINER_PIC_ROCKET_GRUNT_M,,heartgoldsoulsilver_trainer_index=353; source=files/poketool/trainer/trainers.json; map_refs=0215_R24; matched_map=0215_R24,10,5,
TRAINER_LASS_LAURA,LAURA,TRAINER_CLASS_LASS,13,,,,TRAINER_PIC_LASS,,heartgoldsoulsilver_trainer_index=354; source=files/poketool/trainer/trainers.json; map_refs=026_R25; matched_map=026_R25,10,5,
TRAINER_LASS_SHANNON,SHANNON,TRAINER_CLASS_LASS,13,,,,TRAINER_PIC_LASS,,heartgoldsoulsilver_trainer_index=355; source=files/poketool/trainer/trainers.json; map_refs=026_R25; matched_map=026_R25,10,5,
TRAINER_LASS_MICHELLE,MICHELLE,TRAINER_CLASS_LASS,26,,,,TRAINER_PIC_LASS,,heartgoldsoulsilver_trainer_index=356; source=files/poketool/trainer/trainers.json; map_refs=0786_T07GYM0101|352_T07GYM0101; matched_map=0786_T07GYM0101,10,5,
TRAINER_HIKER_CLARKE,CLARKE,TRAINER_CLASS_HIKER,19,,,,TRAINER_PIC_HIKER,,heartgoldsoulsilver_trainer_index=357; source=files/poketool/trainer/trainers.json; map_refs=014_R09; matched_map=014_R09,10,5,
TRAINER_HIKER_KENNY,KENNY,TRAINER_CLASS_HIKER,36,,,,TRAINER_PIC_HIKER,,heartgoldsoulsilver_trainer_index=358; source=files/poketool/trainer/trainers.json; map_refs=018_R13; matched_map=018_R13,10,5,
TRAINER_HIKER_JIM,JIM,TRAINER_CLASS_HIKER,20,,,,TRAINER_PIC_HIKER,,heartgoldsoulsilver_trainer_index=359; source=files/poketool/trainer/trainers.json; map_refs=345_R10R0101; matched_map=345_R10R0101,10,5,
TRAINER_ACE_TRAINER_M_KEVIN,KEVIN,TRAINER_CLASS_ACE_TRAINER_M,13,,,,TRAINER_PIC_ACE_TRAINER_MALE,,heartgoldsoulsilver_trainer_index=361; source=files/poketool/trainer/trainers.json; map_refs=0216_R25; matched_map=0216_R25,10,5,
TRAINER_ACE_TRAINER_F_QUINN,QUINN,TRAINER_CLASS_ACE_TRAINER_F,3,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,heartgoldsoulsilver_trainer_index=362; source=files/poketool/trainer/trainers.json; map_refs=006_R01; matched_map=006_R01,10,5,
TRAINER_ACE_TRAINER_F_EMMA,EMMA,TRAINER_CLASS_ACE_TRAINER_F,64,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,heartgoldsoulsilver_trainer_index=363; source=files/poketool/trainer/trainers.json; map_refs=149_D25R0103; matched_map=149_D25R0103,10,5,
TRAINER_SUPER_NERD_SAM,SAM,TRAINER_CLASS_SUPER_NERD,24,,,,TRAINER_PIC_SUPER_NERD,,heartgoldsoulsilver_trainer_index=364; source=files/poketool/trainer/trainers.json; map_refs=013_R08; matched_map=013_R08,10,5,
TRAINER_SUPER_NERD_TYRONE,TYRONE,TRAINER_CLASS_SUPER_NERD,24,,,,TRAINER_PIC_SUPER_NERD,,heartgoldsoulsilver_trainer_index=365; source=files/poketool/trainer/trainers.json; map_refs=013_R08; matched_map=013_R08,10,5,
TRAINER_SUPER_NERD_PAT,PAT,TRAINER_CLASS_SUPER_NERD,13,,,,TRAINER_PIC_SUPER_NERD,,heartgoldsoulsilver_trainer_index=366; source=files/poketool/trainer/trainers.json; map_refs=026_R25; matched_map=026_R25,10,5,
TRAINER_MEDIUM_REBECCA,REBECCA,TRAINER_CLASS_MEDIUM,27,,,,TRAINER_PIC_MEDIUM,,heartgoldsoulsilver_trainer_index=368; source=files/poketool/trainer/trainers.json; map_refs=0829_T11GYM0101|366_T11GYM0101; matched_map=0829_T11GYM0101,10,5,
TRAINER_MEDIUM_DARCY,DARCY,TRAINER_CLASS_MEDIUM,27,,,,TRAINER_PIC_MEDIUM,,heartgoldsoulsilver_trainer_index=369; source=files/poketool/trainer/trainers.json; map_refs=0829_T11GYM0101|366_T11GYM0101; matched_map=0829_T11GYM0101,10,5,
TRAINER_SWIMMER_M_JEROME,JEROME,TRAINER_CLASS_SWIMMER_M,38,,,,TRAINER_PIC_SWIMMER_MALE,,heartgoldsoulsilver_trainer_index=370; source=files/poketool/trainer/trainers.json; map_refs=088_W19; matched_map=088_W19,10,5,
TRAINER_SWIMMER_M_TUCKER,TUCKER,TRAINER_CLASS_SWIMMER_M,38,,,,TRAINER_PIC_SWIMMER_MALE,,heartgoldsoulsilver_trainer_index=371; source=files/poketool/trainer/trainers.json; map_refs=088_W19; matched_map=088_W19,10,5,
TRAINER_SWIMMER_M_FRANKIE,FRANKIE,TRAINER_CLASS_SWIMMER_M,39,,,,TRAINER_PIC_SWIMMER_MALE,,heartgoldsoulsilver_trainer_index=373; source=files/poketool/trainer/trainers.json; map_refs=089_W20; matched_map=089_W20,10,5,
TRAINER_SWIMMER_M_TYSON,TYSON,TRAINER_CLASS_SWIMMER_M,46,,,,TRAINER_PIC_SWIMMER_MALE,,heartgoldsoulsilver_trainer_index=374; source=files/poketool/trainer/trainers.json; map_refs=090_W21; matched_map=090_W21,10,5,
TRAINER_YOUNGSTER_WARREN,WARREN,TRAINER_CLASS_YOUNGSTER,8,,,,TRAINER_PIC_YOUNGSTER,,heartgoldsoulsilver_trainer_index=378; source=files/poketool/trainer/trainers.json; map_refs=008_R03; matched_map=008_R03,10,5,
TRAINER_YOUNGSTER_JIMMY,JIMMY,TRAINER_CLASS_YOUNGSTER,8,,,,TRAINER_PIC_YOUNGSTER,,heartgoldsoulsilver_trainer_index=379; source=files/poketool/trainer/trainers.json; map_refs=008_R03; matched_map=008_R03,10,5,
TRAINER_YOUNGSTER_OWEN,OWEN,TRAINER_CLASS_YOUNGSTER,17,,,,TRAINER_PIC_YOUNGSTER,,heartgoldsoulsilver_trainer_index=380; source=files/poketool/trainer/trainers.json; map_refs=016_R11; matched_map=016_R11,10,5,
TRAINER_YOUNGSTER_JASON,JASON,TRAINER_CLASS_YOUNGSTER,17,,,,TRAINER_PIC_YOUNGSTER,,heartgoldsoulsilver_trainer_index=381; source=files/poketool/trainer/trainers.json; map_refs=016_R11; matched_map=016_R11,10,5,
TRAINER_TEACHER_HILLARY,HILLARY,TRAINER_CLASS_TEACHER,34,,,,TRAINER_PIC_TEACHER,,heartgoldsoulsilver_trainer_index=382; source=files/poketool/trainer/trainers.json; map_refs=020_R15; matched_map=020_R15,10,5,
TRAINER_BIRD_KEEPER_GS_PETER,PETER,TRAINER_CLASS_BIRD_KEEPER_GS,62,,,,TRAINER_PIC_BIRD_KEEPER_GS,,heartgoldsoulsilver_trainer_index=383; source=files/poketool/trainer/trainers.json; map_refs=033_R32; matched_map=033_R32,10,5,
TRAINER_HIKER_DANIEL,DANIEL,TRAINER_CLASS_HIKER,64,,,,TRAINER_PIC_HIKER,,heartgoldsoulsilver_trainer_index=384; source=files/poketool/trainer/trainers.json; map_refs=096_D25R0101; matched_map=096_D25R0101,10,5,
TRAINER_PSYCHIC_M_GREG,GREG,TRAINER_CLASS_PSYCHIC_M,74,,,,TRAINER_PIC_PSYCHIC_MALE,,heartgoldsoulsilver_trainer_index=386; source=files/poketool/trainer/trainers.json; map_refs=038_R37; matched_map=038_R37,10,5,
TRAINER_FIREBREATHER_WALT,WALT,TRAINER_CLASS_FIREBREATHER,71,,,,TRAINER_PIC_FIREBREATHER,,heartgoldsoulsilver_trainer_index=388; source=files/poketool/trainer/trainers.json; map_refs=036_R35; matched_map=036_R35,10,5,
TRAINER_PSYCHIC_M_NELSON,NELSON,TRAINER_CLASS_PSYCHIC_M,79,,,,TRAINER_PIC_PSYCHIC_MALE,,heartgoldsoulsilver_trainer_index=389; source=files/poketool/trainer/trainers.json; map_refs=040_R39; matched_map=040_R39,10,5,
TRAINER_FIREBREATHER_RAY,RAY,TRAINER_CLASS_FIREBREATHER,64,,,,TRAINER_PIC_FIREBREATHER,,heartgoldsoulsilver_trainer_index=390; source=files/poketool/trainer/trainers.json; map_refs=096_D25R0101; matched_map=096_D25R0101,10,5,
TRAINER_PSYCHIC_M_MARK,MARK,TRAINER_CLASS_PSYCHIC_M,73,,,,TRAINER_PIC_PSYCHIC_MALE,,heartgoldsoulsilver_trainer_index=395; source=files/poketool/trainer/trainers.json; map_refs=037_R36; matched_map=037_R36,10,5,
TRAINER_JUGGLER_HORTON,HORTON,TRAINER_CLASS_JUGGLER,16,,,,TRAINER_PIC_JUGGLER,,heartgoldsoulsilver_trainer_index=396; source=files/poketool/trainer/trainers.json; map_refs=0778_T06GYM0101|322_T06GYM0101; matched_map=0778_T06GYM0101,10,5,
TRAINER_SCHOOL_KID_M_CHAD,CHAD,TRAINER_CLASS_SCHOOL_KID_M,78,,,,TRAINER_PIC_SCHOOL_KID_MALE,,heartgoldsoulsilver_trainer_index=397; source=files/poketool/trainer/trainers.json; map_refs=039_R38; matched_map=039_R38,10,5,
TRAINER_BEAUTY_VALERIE,VALERIE,TRAINER_CLASS_BEAUTY,78,,,,TRAINER_PIC_BEAUTY,,heartgoldsoulsilver_trainer_index=398; source=files/poketool/trainer/trainers.json; map_refs=039_R38; matched_map=039_R38,10,5,
TRAINER_LASS_DANA,DANA,TRAINER_CLASS_LASS,78,,,ITEM_MOOMOO_MILK,TRAINER_PIC_LASS,,heartgoldsoulsilver_trainer_index=400; source=files/poketool/trainer/trainers.json; map_refs=039_R38; matched_map=039_R38,10,5,
TRAINER_PICNICKER_TIFFANY,TIFFANY,TRAINER_CLASS_PICNICKER,87,,,,TRAINER_PIC_PICNICKER,,heartgoldsoulsilver_trainer_index=402; source=files/poketool/trainer/trainers.json; map_refs=042_R43; matched_map=042_R43,10,5,
TRAINER_CAMPER_SPENCER,SPENCER,TRAINER_CLASS_CAMPER,87,,,,TRAINER_PIC_CAMPER,,heartgoldsoulsilver_trainer_index=403; source=files/poketool/trainer/trainers.json; map_refs=042_R43; matched_map=042_R43,10,5,
TRAINER_PSYCHIC_M_PHIL,PHIL,TRAINER_CLASS_PSYCHIC_M,90,,,,TRAINER_PIC_PSYCHIC_MALE,,heartgoldsoulsilver_trainer_index=405; source=files/poketool/trainer/trainers.json; map_refs=043_R44; matched_map=043_R44,10,5,
TRAINER_POKE_MANIAC_ZACH,ZACH,TRAINER_CLASS_POKE_MANIAC,90,,,,TRAINER_PIC_POKE_MANIAC,,heartgoldsoulsilver_trainer_index=406; source=files/poketool/trainer/trainers.json; map_refs=043_R44; matched_map=043_R44,10,5,
TRAINER_ACE_TRAINER_M_ALLEN,ALLEN,TRAINER_CLASS_ACE_TRAINER_M,90,,,,TRAINER_PIC_ACE_TRAINER_MALE,,heartgoldsoulsilver_trainer_index=407; source=files/poketool/trainer/trainers.json; map_refs=043_R44; matched_map=043_R44,10,5,
TRAINER_ACE_TRAINER_F_CYBIL,CYBIL,TRAINER_CLASS_ACE_TRAINER_F,90,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,heartgoldsoulsilver_trainer_index=408; source=files/poketool/trainer/trainers.json; map_refs=043_R44; matched_map=043_R44,10,5,
TRAINER_POKEFAN_M_BRANDON,BRANDON,TRAINER_CLASS_POKEFAN_M,69,,,,TRAINER_PIC_POKEFAN_MALE,,heartgoldsoulsilver_trainer_index=409; source=files/poketool/trainer/trainers.json; map_refs=035_R34; matched_map=035_R34,10,5,
TRAINER_SAILOR_HARRY,HARRY,TRAINER_CLASS_SAILOR,78,,,,TRAINER_PIC_SAILOR,,heartgoldsoulsilver_trainer_index=410; source=files/poketool/trainer/trainers.json; map_refs=039_R38; matched_map=039_R38,10,5,
TRAINER_PSYCHIC_M_VERNON,VERNON,TRAINER_CLASS_PSYCHIC_M,98,,,,TRAINER_PIC_PSYCHIC_MALE,,heartgoldsoulsilver_trainer_index=411; source=files/poketool/trainer/trainers.json; map_refs=027_R26; matched_map=027_R26,10,5,
TRAINER_PSYCHIC_M_ELI,ELI,TRAINER_CLASS_PSYCHIC_M,96,,,,TRAINER_PIC_PSYCHIC_MALE,,heartgoldsoulsilver_trainer_index=412; source=files/poketool/trainer/trainers.json; map_refs=028_R27; matched_map=028_R27,10,5,
TRAINER_FISHERMAN_SCOTT,SCOTT,TRAINER_CLASS_FISHERMAN,98,,,,TRAINER_PIC_FISHERMAN,,heartgoldsoulsilver_trainer_index=413; source=files/poketool/trainer/trainers.json; map_refs=027_R26; matched_map=027_R26,10,5,
TRAINER_PSYCHIC_M_JARED,JARED,TRAINER_CLASS_PSYCHIC_M,27,,,,TRAINER_PIC_PSYCHIC_MALE,,heartgoldsoulsilver_trainer_index=415; source=files/poketool/trainer/trainers.json; map_refs=0829_T11GYM0101|366_T11GYM0101; matched_map=0829_T11GYM0101,10,5,
TRAINER_ACE_TRAINER_F_JENN,JENN,TRAINER_CLASS_ACE_TRAINER_F,69,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,heartgoldsoulsilver_trainer_index=417; source=files/poketool/trainer/trainers.json; map_refs=0237_R34; matched_map=0237_R34,10,5,
TRAINER_LASS_ELLEN,ELLEN,TRAINER_CLASS_LASS,13,,,,TRAINER_PIC_LASS,,heartgoldsoulsilver_trainer_index=419; source=files/poketool/trainer/trainers.json; map_refs=026_R25; matched_map=026_R25,10,5,
TRAINER_BIRD_KEEPER_GS_PERRY,PERRY,TRAINER_CLASS_BIRD_KEEPER_GS,36,,,,TRAINER_PIC_BIRD_KEEPER_GS,,heartgoldsoulsilver_trainer_index=420; source=files/poketool/trainer/trainers.json; map_refs=018_R13; matched_map=018_R13,10,5,
TRAINER_BIRD_KEEPER_GS_BRET,BRET,TRAINER_CLASS_BIRD_KEEPER_GS,36,,,,TRAINER_PIC_BIRD_KEEPER_GS,,heartgoldsoulsilver_trainer_index=421; source=files/poketool/trainer/trainers.json; map_refs=018_R13; matched_map=018_R13,10,5,
TRAINER_EXECUTIVE_PROTON_PROTON,PROTON,TRAINER_CLASS_EXECUTIVE_PROTON,67,,,,TRAINER_PIC_PROTON,,heartgoldsoulsilver_trainer_index=486; source=files/poketool/trainer/trainers.json; map_refs=0060_D26R0102; matched_map=0060_D26R0102,10,5,
TRAINER_POKEFAN_M_ALEX,ALEX,TRAINER_CLASS_POKEFAN_M,36,,,,TRAINER_PIC_POKEFAN_MALE,,heartgoldsoulsilver_trainer_index=492; source=files/poketool/trainer/trainers.json; map_refs=018_R13; matched_map=018_R13,10,5,
TRAINER_MEDIUM_EDITH,EDITH,TRAINER_CLASS_MEDIUM,75,,,,TRAINER_PIC_MEDIUM,,heartgoldsoulsilver_trainer_index=493; source=files/poketool/trainer/trainers.json; map_refs=077_T27GYM0101; matched_map=077_T27GYM0101,10,5,
TRAINER_MEDIUM_GEORGINA,GEORGINA,TRAINER_CLASS_MEDIUM,75,,,,TRAINER_PIC_MEDIUM,,heartgoldsoulsilver_trainer_index=494; source=files/poketool/trainer/trainers.json; map_refs=077_T27GYM0101; matched_map=077_T27GYM0101,10,5,
TRAINER_PASSERBY_BOY,BOY,TRAINER_CLASS_PASSERBY,56,,,,TRAINER_PIC_PASSERBY,,heartgoldsoulsilver_trainer_index=495; source=files/poketool/trainer/trainers.json; map_refs=0850_T21; matched_map=0850_T21,10,5,
TRAINER_MYSTERY_MAN_EUSINE,EUSINE,TRAINER_CLASS_MYSTERY_MAN,84,,,,TRAINER_PIC_MYSTERY_MAN,,heartgoldsoulsilver_trainer_index=498; source=files/poketool/trainer/trainers.json; map_refs=0875_T24; matched_map=0875_T24,10,5,
TRAINER_ACE_TRAINER_M_KOBE,KOBE,TRAINER_CLASS_ACE_TRAINER_M,93,,,,TRAINER_PIC_ACE_TRAINER_MALE,,heartgoldsoulsilver_trainer_index=500; source=files/poketool/trainer/trainers.json; map_refs=239_D44R0102; matched_map=239_D44R0102,10,5,
TRAINER_ACE_TRAINER_F_PIPER,PIPER,TRAINER_CLASS_ACE_TRAINER_F,93,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,heartgoldsoulsilver_trainer_index=501; source=files/poketool/trainer/trainers.json; map_refs=239_D44R0102; matched_map=239_D44R0102,10,5,
TRAINER_TWINS_CLEA_AND_GIL,CLEA & GIL,TRAINER_CLASS_TWINS,93,,,,TRAINER_PIC_TWINS,True,heartgoldsoulsilver_trainer_index=502; source=files/poketool/trainer/trainers.json; map_refs=239_D44R0102; matched_map=239_D44R0102,10,5,
TRAINER_ACE_TRAINER_M_FRENCH,FRENCH,TRAINER_CLASS_ACE_TRAINER_M,3,,,ITEM_DIRE_HIT,TRAINER_PIC_ACE_TRAINER_MALE,,heartgoldsoulsilver_trainer_index=545; source=files/poketool/trainer/trainers.json; map_refs=006_R01; matched_map=006_R01,10,5,
TRAINER_SCHOOL_KID_M_SHERMAN,SHERMAN,TRAINER_CLASS_SCHOOL_KID_M,3,,,,TRAINER_PIC_SCHOOL_KID_MALE,,heartgoldsoulsilver_trainer_index=546; source=files/poketool/trainer/trainers.json; map_refs=006_R01; matched_map=006_R01,10,5,
TRAINER_HIKER_BRUCE,BRUCE,TRAINER_CLASS_HIKER,8,,,,TRAINER_PIC_HIKER,,heartgoldsoulsilver_trainer_index=547; source=files/poketool/trainer/trainers.json; map_refs=008_R03; matched_map=008_R03,10,5,
TRAINER_BLACK_BELT_MANFORD,MANFORD,TRAINER_CLASS_BLACK_BELT,8,,,,TRAINER_PIC_BLACK_BELT,,heartgoldsoulsilver_trainer_index=548; source=files/poketool/trainer/trainers.json; map_refs=008_R03; matched_map=008_R03,10,5,
TRAINER_DOUBLE_TEAM_ZAC_AND_JEN,ZAC & JEN,TRAINER_CLASS_DOUBLE_TEAM,8,,,,TRAINER_PIC_DOUBLE_TEAM,True,heartgoldsoulsilver_trainer_index=549; source=files/poketool/trainer/trainers.json; map_refs=008_R03; matched_map=008_R03,10,5,
TRAINER_BLACK_BELT_ANDER,ANDER,TRAINER_CLASS_BLACK_BELT,8,,,,TRAINER_PIC_BLACK_BELT,,heartgoldsoulsilver_trainer_index=550; source=files/poketool/trainer/trainers.json; map_refs=008_R03; matched_map=008_R03,10,5,
TRAINER_HIKER_DWIGHT,DWIGHT,TRAINER_CLASS_HIKER,8,,,,TRAINER_PIC_HIKER,,heartgoldsoulsilver_trainer_index=551; source=files/poketool/trainer/trainers.json; map_refs=008_R03; matched_map=008_R03,10,5,
TRAINER_YOUNGSTER_REGIS,REGIS,TRAINER_CLASS_YOUNGSTER,8,,,,TRAINER_PIC_YOUNGSTER,,heartgoldsoulsilver_trainer_index=552; source=files/poketool/trainer/trainers.json; map_refs=008_R03; matched_map=008_R03,10,5,
TRAINER_YOUNG_COUPLE_MOE_AND_LULU,MOE & LULU,TRAINER_CLASS_YOUNG_COUPLE,24,,,,TRAINER_PIC_YOUNG_COUPLE,True,heartgoldsoulsilver_trainer_index=553; source=files/poketool/trainer/trainers.json; map_refs=013_R08; matched_map=013_R08,10,5,
TRAINER_GENTLEMAN_MILTON,MILTON,TRAINER_CLASS_GENTLEMAN,24,,,ITEM_FULL_RESTORE,TRAINER_PIC_GENTLEMAN,,heartgoldsoulsilver_trainer_index=554; source=files/poketool/trainer/trainers.json; map_refs=013_R08; matched_map=013_R08,10,5,
TRAINER_BIRD_KEEPER_GS_JUSTIN,JUSTIN,TRAINER_CLASS_BIRD_KEEPER_GS,23,,,,TRAINER_PIC_BIRD_KEEPER_GS,,heartgoldsoulsilver_trainer_index=555; source=files/poketool/trainer/trainers.json; map_refs=017_R12; matched_map=017_R12,10,5,
TRAINER_BIRD_KEEPER_GS_GAIL,GAIL,TRAINER_CLASS_BIRD_KEEPER_GS,23,,,,TRAINER_PIC_BIRD_KEEPER_GS,,heartgoldsoulsilver_trainer_index=556; source=files/poketool/trainer/trainers.json; map_refs=017_R12; matched_map=017_R12,10,5,
TRAINER_YOUNG_COUPLE_VIC_AND_TARA,VIC & TARA,TRAINER_CLASS_YOUNG_COUPLE,23,,,,TRAINER_PIC_YOUNG_COUPLE,True,heartgoldsoulsilver_trainer_index=557; source=files/poketool/trainer/trainers.json; map_refs=017_R12; matched_map=017_R12,10,5,
TRAINER_FISHERMAN_KYLER,KYLER,TRAINER_CLASS_FISHERMAN,23,,,,TRAINER_PIC_FISHERMAN,,heartgoldsoulsilver_trainer_index=558; source=files/poketool/trainer/trainers.json; map_refs=017_R12; matched_map=017_R12,10,5,
TRAINER_YOUNG_COUPLE_TIM_AND_SUE,TIM & SUE,TRAINER_CLASS_YOUNG_COUPLE,36,,,,TRAINER_PIC_YOUNG_COUPLE,True,heartgoldsoulsilver_trainer_index=559; source=files/poketool/trainer/trainers.json; map_refs=018_R13; matched_map=018_R13,10,5,
TRAINER_CAMPER_CLARK,CLARK,TRAINER_CLASS_CAMPER,36,,,,TRAINER_PIC_CAMPER,,heartgoldsoulsilver_trainer_index=560; source=files/poketool/trainer/trainers.json; map_refs=018_R13; matched_map=018_R13,10,5,
TRAINER_CAMPER_TANNER,TANNER,TRAINER_CLASS_CAMPER,36,,,,TRAINER_PIC_CAMPER,,heartgoldsoulsilver_trainer_index=561; source=files/poketool/trainer/trainers.json; map_refs=018_R13; matched_map=018_R13,10,5,
TRAINER_PICNICKER_PIPER,PIPER,TRAINER_CLASS_PICNICKER,36,,,,TRAINER_PIC_PICNICKER,,heartgoldsoulsilver_trainer_index=562; source=files/poketool/trainer/trainers.json; map_refs=018_R13; matched_map=018_R13,10,5,
TRAINER_PICNICKER_GINGER,GINGER,TRAINER_CLASS_PICNICKER,36,,,,TRAINER_PIC_PICNICKER,,heartgoldsoulsilver_trainer_index=563; source=files/poketool/trainer/trainers.json; map_refs=018_R13; matched_map=018_R13,10,5,
TRAINER_TEACHER_CLARICE,CLARICE,TRAINER_CLASS_TEACHER,35,,,,TRAINER_PIC_TEACHER,,heartgoldsoulsilver_trainer_index=564; source=files/poketool/trainer/trainers.json; map_refs=019_R14; matched_map=019_R14,10,5,
TRAINER_BIRD_KEEPER_GS_JOSH,JOSH,TRAINER_CLASS_BIRD_KEEPER_GS,35,,,,TRAINER_PIC_BIRD_KEEPER_GS,,heartgoldsoulsilver_trainer_index=565; source=files/poketool/trainer/trainers.json; map_refs=019_R14; matched_map=019_R14,10,5,
TRAINER_SCHOOL_KID_M_CONNOR,CONNOR,TRAINER_CLASS_SCHOOL_KID_M,35,,,,TRAINER_PIC_SCHOOL_KID_MALE,,heartgoldsoulsilver_trainer_index=566; source=files/poketool/trainer/trainers.json; map_refs=019_R14; matched_map=019_R14,10,5,
TRAINER_SCHOOL_KID_M_TORIN,TORIN,TRAINER_CLASS_SCHOOL_KID_M,35,,,,TRAINER_PIC_SCHOOL_KID_MALE,,heartgoldsoulsilver_trainer_index=567; source=files/poketool/trainer/trainers.json; map_refs=019_R14; matched_map=019_R14,10,5,
TRAINER_SCHOOL_KID_M_TRAVIS,TRAVIS,TRAINER_CLASS_SCHOOL_KID_M,35,,,,TRAINER_PIC_SCHOOL_KID_MALE,,heartgoldsoulsilver_trainer_index=568; source=files/poketool/trainer/trainers.json; map_refs=019_R14; matched_map=019_R14,10,5,
TRAINER_TWINS_KAY_AND_TIA,KAY & TIA,TRAINER_CLASS_TWINS,34,,,,TRAINER_PIC_TWINS,True,heartgoldsoulsilver_trainer_index=569; source=files/poketool/trainer/trainers.json; map_refs=020_R15; matched_map=020_R15,10,5,
TRAINER_POKEFAN_M_BOONE,BOONE,TRAINER_CLASS_POKEFAN_M,34,,,,TRAINER_PIC_POKEFAN_MALE,,heartgoldsoulsilver_trainer_index=570; source=files/poketool/trainer/trainers.json; map_refs=020_R15; matched_map=020_R15,10,5,
TRAINER_POKEFAN_ELEANOR,ELEANOR,TRAINER_CLASS_POKEFAN,34,,,,TRAINER_PIC_POKEFAN_FEMALE,,heartgoldsoulsilver_trainer_index=571; source=files/poketool/trainer/trainers.json; map_refs=020_R15; matched_map=020_R15,10,5,
TRAINER_BIKER_DALE,DALE,TRAINER_CLASS_BIKER,30,,,,TRAINER_PIC_BIKER,,heartgoldsoulsilver_trainer_index=572; source=files/poketool/trainer/trainers.json; map_refs=022_R17; matched_map=022_R17,10,5,
TRAINER_BIKER_JACOB,JACOB,TRAINER_CLASS_BIKER,30,,,,TRAINER_PIC_BIKER,,heartgoldsoulsilver_trainer_index=573; source=files/poketool/trainer/trainers.json; map_refs=022_R17; matched_map=022_R17,10,5,
TRAINER_BIKER_AIDEN,AIDEN,TRAINER_CLASS_BIKER,30,,,,TRAINER_PIC_BIKER,,heartgoldsoulsilver_trainer_index=574; source=files/poketool/trainer/trainers.json; map_refs=022_R17; matched_map=022_R17,10,5,
TRAINER_BIKER_DAN,DAN,TRAINER_CLASS_BIKER,30,,,,TRAINER_PIC_BIKER,,heartgoldsoulsilver_trainer_index=575; source=files/poketool/trainer/trainers.json; map_refs=022_R17; matched_map=022_R17,10,5,
