encounter_name,trainer_name,trainer_class,canonical_location_id,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id
TRAINER_SOCIALITE_MARIAN,MARIAN,TRAINER_CLASS_SOCIALITE,36,,,FULL_RESTORE,,,"blackwhite_trainer_index=426; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=75; ai=1; healer=false; money=50; prize=0; map_refs=Route 13[zone=370]; matched_location=Route 13",11,6,
TRAINER_SCHOOL_KID_M_JEM,JEM,TRAINER_CLASS_SCHOOL_KID_M,23,,,,,,"blackwhite_trainer_index=427; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=4; ai=5; healer=false; money=5; prize=0; map_refs=Route 12[zone=368]; matched_location=Route 12",11,6,
TRAINER_POKEFAN_M_ELLIOT,ELLIOT,TRAINER_CLASS_POKEFAN_M,34,,,HYPER_POTION,,,"blackwhite_trainer_index=429; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=59; ai=1; healer=false; money=16; prize=0; map_refs=Route 15[zone=378]; matched_location=Route 15",11,6,
TRAINER_YOUNGSTER_ASTOR,ASTOR,TRAINER_CLASS_YOUNGSTER,36,,,,,,"blackwhite_trainer_index=430; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=2; ai=1; healer=false; money=4; prize=0; map_refs=Route 13[zone=370]; matched_location=Route 13",11,6,
TRAINER_FISHERMAN_SID,SID,TRAINER_CLASS_FISHERMAN,35,,,,,,"blackwhite_trainer_index=431; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; map_refs=Route 14[zone=374]; matched_location=Route 14",11,6,
TRAINER_FISHERMAN_LYDON,LYDON,TRAINER_CLASS_FISHERMAN,30,,,,,,"blackwhite_trainer_index=432; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; map_refs=Route 17[zone=423]; matched_location=Route 17",11,6,
TRAINER_FISHERMAN_JONES,JONES,TRAINER_CLASS_FISHERMAN,36,,,,,,"blackwhite_trainer_index=433; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; map_refs=Route 13[zone=370]; matched_location=Route 13",11,6,
TRAINER_FISHERMAN_MICK,MICK,TRAINER_CLASS_FISHERMAN,36,,,,,,"blackwhite_trainer_index=434; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; map_refs=Route 13[zone=370]; matched_location=Route 13",11,6,
TRAINER_FISHERMAN_PETE,PETE,TRAINER_CLASS_FISHERMAN,36,,,,,,"blackwhite_trainer_index=435; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; map_refs=Route 13[zone=370]; matched_location=Route 13",11,6,
TRAINER_FISHERMAN_VINCE,VINCE,TRAINER_CLASS_FISHERMAN,36,,,,,,"blackwhite_trainer_index=436; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; map_refs=Route 13[zone=370]; matched_location=Route 13",11,6,
TRAINER_BACKPACKER_F_CORIN,CORIN,TRAINER_CLASS_BACKPACKER_F,17,,,,,,"blackwhite_trainer_index=437; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=28; ai=1; healer=false; money=6; prize=0; map_refs=Route 11[zone=365]; matched_location=Route 11",11,6,
TRAINER_BACKPACKER_F_LORA,LORA,TRAINER_CLASS_BACKPACKER_F,29,,,,,,"blackwhite_trainer_index=438; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=28; ai=1; healer=false; money=6; prize=0; map_refs=Route 16[zone=383]; matched_location=Route 16",11,6,
TRAINER_BACKPACKER_F_KUMIKO,KUMIKO,TRAINER_CLASS_BACKPACKER_F,31,,,,,,"blackwhite_trainer_index=439; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=28; ai=1; healer=false; money=6; prize=0; map_refs=Route 18[zone=387]; matched_location=Route 18",11,6,
TRAINER_BACKPACKER_M_TALON,TALON,TRAINER_CLASS_BACKPACKER_M,17,,,,,,"blackwhite_trainer_index=440; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=27; ai=1; healer=false; money=6; prize=0; map_refs=Route 11[zone=365]; matched_location=Route 11",11,6,
TRAINER_BACKPACKER_M_SAM,SAM,TRAINER_CLASS_BACKPACKER_M,31,,,,,,"blackwhite_trainer_index=441; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=27; ai=1; healer=false; money=6; prize=0; map_refs=Route 18[zone=387]; matched_location=Route 18",11,6,
TRAINER_BACKPACKER_M_PETER,PETER,TRAINER_CLASS_BACKPACKER_M,29,,,,,,"blackwhite_trainer_index=442; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=27; ai=1; healer=false; money=6; prize=0; map_refs=Route 16[zone=383]; matched_location=Route 16",11,6,
TRAINER_BACKPACKER_M_STEPHEN,STEPHEN,TRAINER_CLASS_BACKPACKER_M,29,,,,,,"blackwhite_trainer_index=443; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=27; ai=1; healer=false; money=6; prize=0; map_refs=Route 16[zone=383]; matched_location=Route 16",11,6,
TRAINER_PARASOL_LADY_LAURA,LAURA,TRAINER_CLASS_PARASOL_LADY,36,,,,,,"blackwhite_trainer_index=446; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=65; ai=1; healer=false; money=8; prize=0; map_refs=Route 13[zone=370]; matched_location=Route 13",11,6,
TRAINER_SWIMMER_F_CAROLINE,CAROLINE,TRAINER_CLASS_SWIMMER_F,30,,,,,,"blackwhite_trainer_index=447; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=85; ai=1; healer=false; money=4; prize=0; map_refs=Route 17[zone=423]; matched_location=Route 17",11,6,
TRAINER_BACKERS_FEY_SUE,FEY & SUE,TRAINER_CLASS_BACKERS,23,,,,,1,"blackwhite_trainer_index=448; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=1; trainer_class_id=69; ai=129; healer=false; money=12; prize=0; map_refs=Route 12[zone=368]; matched_location=Route 12",11,6,
TRAINER_TWINS_EMY_LIN,EMY & LIN,TRAINER_CLASS_TWINS,36,,,,,1,"blackwhite_trainer_index=449; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=1; trainer_class_id=16; ai=128; healer=false; money=4; prize=0; map_refs=Route 13[zone=370]; matched_location=Route 13",11,6,
TRAINER_VETERAN_M_RAY,RAY,TRAINER_CLASS_VETERAN_M,31,,,,,,"blackwhite_trainer_index=450; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=70; ai=7; healer=false; money=20; prize=0; map_refs=Route 18[zone=387]; matched_location=Route 18",11,6,
TRAINER_PKMN_BREEDER_M_EUSTACE,EUSTACE,TRAINER_CLASS_PKMN_BREEDER_M,23,,,,,,"blackwhite_trainer_index=451; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=17; ai=5; healer=false; money=12; prize=158; map_refs=Route 12[zone=368]; matched_location=Route 12",11,6,
TRAINER_PKMN_BREEDER_F_ETHEL,ETHEL,TRAINER_CLASS_PKMN_BREEDER_F,23,,,,,,"blackwhite_trainer_index=452; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=18; ai=5; healer=false; money=12; prize=158; map_refs=Route 12[zone=368]; matched_location=Route 12",11,6,
TRAINER_PKMN_RANGER_F_THALIA,THALIA,TRAINER_CLASS_PKMN_RANGER_F,17,,,,,,"blackwhite_trainer_index=453; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=25; ai=7; healer=false; money=15; prize=154; map_refs=Route 11[zone=365]; matched_location=Route 11",11,6,
TRAINER_PKMN_RANGER_F_SHELLY,SHELLY,TRAINER_CLASS_PKMN_RANGER_F,34,,,,,,"blackwhite_trainer_index=454; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=25; ai=7; healer=false; money=15; prize=158; map_refs=Route 15[zone=378]; matched_location=Route 15",11,6,
TRAINER_PKMN_RANGER_M_CROFTON,CROFTON,TRAINER_CLASS_PKMN_RANGER_M,17,,,,,,"blackwhite_trainer_index=455; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=24; ai=7; healer=false; money=15; prize=154; map_refs=Route 11[zone=365]; matched_location=Route 11",11,6,
TRAINER_PKMN_RANGER_M_KEITH,KEITH,TRAINER_CLASS_PKMN_RANGER_M,34,,,,,,"blackwhite_trainer_index=456; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=24; ai=7; healer=false; money=15; prize=158; map_refs=Route 15[zone=378]; matched_location=Route 15",11,6,
TRAINER_LASS_FEY,FEY,TRAINER_CLASS_LASS,36,,,,,,"blackwhite_trainer_index=457; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=3; ai=0; healer=false; money=4; prize=0; map_refs=Route 13[zone=370]; matched_location=Route 13",11,6,
TRAINER_HIKER_JEBEDIAH,JEBEDIAH,TRAINER_CLASS_HIKER,35,,,,,,"blackwhite_trainer_index=458; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=74; ai=1; healer=false; money=8; prize=0; map_refs=Route 14[zone=374]; matched_location=Route 14",11,6,
TRAINER_HIKER_KIT,KIT,TRAINER_CLASS_HIKER,34,,,,,,"blackwhite_trainer_index=459; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=74; ai=1; healer=false; money=8; prize=0; map_refs=Route 15[zone=378]; matched_location=Route 15",11,6,
TRAINER_HIKER_JEREMIAH,JEREMIAH,TRAINER_CLASS_HIKER,31,,,,,,"blackwhite_trainer_index=460; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=74; ai=1; healer=false; money=8; prize=0; map_refs=Route 18[zone=387]; matched_location=Route 18",11,6,
TRAINER_PRESCHOOLER_M_JULIET,JULIET,TRAINER_CLASS_PRESCHOOLER_M,237,,,,,,"blackwhite_trainer_index=501; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=14; ai=0; healer=false; money=1; prize=0; map_refs=Pinwheel Forest[zone=154]; matched_location=Pinwheel Forest",11,6,
TRAINER_PRESCHOOLER_F_HOMER,HOMER,TRAINER_CLASS_PRESCHOOLER_F,237,,,,,,"blackwhite_trainer_index=502; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=15; ai=0; healer=false; money=1; prize=0; map_refs=Pinwheel Forest[zone=154]; matched_location=Pinwheel Forest",11,6,
TRAINER_HARLEQUIN_PAT,PAT,TRAINER_CLASS_HARLEQUIN,25,,,,,,"blackwhite_trainer_index=503; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=32; ai=1; healer=false; money=8; prize=0; map_refs=Route 7[zone=337]; matched_location=Route 7",11,6,
TRAINER_HARLEQUIN_IAN,IAN,TRAINER_CLASS_HARLEQUIN,25,,,,,,"blackwhite_trainer_index=504; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=32; ai=1; healer=false; money=8; prize=0; map_refs=Route 7[zone=337]; matched_location=Route 7",11,6,
TRAINER_PARASOL_LADY_APRIL,APRIL,TRAINER_CLASS_PARASOL_LADY,9,,,,,,"blackwhite_trainer_index=505; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=65; ai=1; healer=false; money=8; prize=0; map_refs=Route 4[zone=326]; matched_location=Route 4",11,6,
TRAINER_ACE_TRAINER_M_CAROLL,CAROLL,TRAINER_CLASS_ACE_TRAINER_M,247,,,,,,"blackwhite_trainer_index=518; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=49; ai=7; healer=false; money=15; prize=0; map_refs=Twist Mountain[zone=199]; matched_location=Twist Mountain",11,6,
TRAINER_ACE_TRAINER_F_JORDAN,JORDAN,TRAINER_CLASS_ACE_TRAINER_F,247,,,,,,"blackwhite_trainer_index=519; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=50; ai=7; healer=false; money=15; prize=0; map_refs=Twist Mountain[zone=201]; matched_location=Twist Mountain",11,6,
TRAINER_PKMN_RANGER_F_BRENDA,BRENDA,TRAINER_CLASS_PKMN_RANGER_F,3,,,,,,"blackwhite_trainer_index=531; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=25; ai=7; healer=false; money=15; prize=156; map_refs=Route 1[zone=317]; matched_location=Route 1",11,6,
TRAINER_PKMN_RANGER_M_CLAUDE,CLAUDE,TRAINER_CLASS_PKMN_RANGER_M,3,,,,,,"blackwhite_trainer_index=532; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=24; ai=7; healer=false; money=15; prize=156; map_refs=Route 1[zone=317]; matched_location=Route 1",11,6,
TRAINER_FISHERMAN_SEAN,SEAN,TRAINER_CLASS_FISHERMAN,3,,,,,,"blackwhite_trainer_index=533; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; map_refs=Route 1[zone=317]; matched_location=Route 1",11,6,
TRAINER_NURSE_SHERY,SHERY,TRAINER_CLASS_NURSE,237,,,,,,"blackwhite_trainer_index=546; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=62; ai=7; healer=true; money=10; prize=0; map_refs=Pinwheel Forest[zone=154]; matched_location=Pinwheel Forest",11,6,
TRAINER_PKMN_RANGER_F_MYLENE,MYLENE,TRAINER_CLASS_PKMN_RANGER_F,239,,,,,,"blackwhite_trainer_index=549; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=25; ai=7; healer=false; money=15; prize=152; map_refs=Desert Resort[zone=158]; matched_location=Desert Resort",11,6,
TRAINER_PKMN_RANGER_M_JADEN,JADEN,TRAINER_CLASS_PKMN_RANGER_M,239,,,,,,"blackwhite_trainer_index=550; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=24; ai=7; healer=false; money=15; prize=152; map_refs=Desert Resort[zone=158]; matched_location=Desert Resort",11,6,
TRAINER_TEAM_PLASMA_GRUNT_36,GRUNT,TRAINER_CLASS_TEAM_PLASMA,257,,,,,,"blackwhite_trainer_index=553; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=39; ai=1; healer=false; money=10; prize=0; map_refs=Liberty Garden[zone=235]; matched_location=Liberty Garden",11,6,
TRAINER_TEAM_PLASMA_GRUNT_37,GRUNT,TRAINER_CLASS_TEAM_PLASMA,257,,,,,,"blackwhite_trainer_index=554; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=39; ai=1; healer=false; money=10; prize=0; map_refs=Liberty Garden[zone=235]; matched_location=Liberty Garden",11,6,
TRAINER_TEAM_PLASMA_GRUNT_38,GRUNT,TRAINER_CLASS_TEAM_PLASMA,257,,,,,,"blackwhite_trainer_index=555; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=39; ai=1; healer=false; money=10; prize=0; map_refs=Liberty Garden[zone=235]; matched_location=Liberty Garden",11,6,
TRAINER_TEAM_PLASMA_GRUNT_39,GRUNT,TRAINER_CLASS_TEAM_PLASMA,257,,,,,,"blackwhite_trainer_index=556; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=39; ai=1; healer=false; money=10; prize=0; map_refs=Liberty Garden[zone=236]; matched_location=Liberty Garden",11,6,
TRAINER_SWIMMER_M_MATT,MATT,TRAINER_CLASS_SWIMMER_M,259,,,,,,"blackwhite_trainer_index=568; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=84; ai=1; healer=false; money=4; prize=0; map_refs=Undella Bay[zone=240]; matched_location=Undella Bay",11,6,
TRAINER_SWIMMER_M_BART,BART,TRAINER_CLASS_SWIMMER_M,259,,,,,,"blackwhite_trainer_index=569; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=84; ai=1; healer=false; money=4; prize=0; map_refs=Undella Bay[zone=240]; matched_location=Undella Bay",11,6,
TRAINER_SWIMMER_M_TIM,TIM,TRAINER_CLASS_SWIMMER_M,259,,,,,,"blackwhite_trainer_index=570; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=84; ai=1; healer=false; money=4; prize=0; map_refs=Undella Bay[zone=240]; matched_location=Undella Bay",11,6,
TRAINER_SWIMMER_F_REBECCA,REBECCA,TRAINER_CLASS_SWIMMER_F,259,,,,,,"blackwhite_trainer_index=571; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=85; ai=1; healer=false; money=4; prize=0; map_refs=Undella Bay[zone=240]; matched_location=Undella Bay",11,6,
TRAINER_SWIMMER_F_TYRA,TYRA,TRAINER_CLASS_SWIMMER_F,259,,,,,,"blackwhite_trainer_index=572; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=85; ai=1; healer=false; money=4; prize=0; map_refs=Undella Bay[zone=240]; matched_location=Undella Bay",11,6,
TRAINER_SWIMMER_F_LARISSA,LARISSA,TRAINER_CLASS_SWIMMER_F,259,,,,,,"blackwhite_trainer_index=573; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=85; ai=1; healer=false; money=4; prize=0; map_refs=Undella Bay[zone=240]; matched_location=Undella Bay",11,6,
TRAINER_LASS_MAKI,MAKI,TRAINER_CLASS_LASS,253,,,,,,"blackwhite_trainer_index=574; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=3; ai=0; healer=false; money=4; prize=0; map_refs=Abundant Shrine[zone=376]; matched_location=Abundant Shrine",11,6,
TRAINER_YOUNGSTER_WES,WES,TRAINER_CLASS_YOUNGSTER,253,,,,,,"blackwhite_trainer_index=575; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=2; ai=1; healer=false; money=4; prize=0; map_refs=Abundant Shrine[zone=376]; matched_location=Abundant Shrine",11,6,
TRAINER_YOUNGSTER_LESTER,LESTER,TRAINER_CLASS_YOUNGSTER,253,,,,,,"blackwhite_trainer_index=576; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=2; ai=1; healer=false; money=4; prize=0; map_refs=Abundant Shrine[zone=376]; matched_location=Abundant Shrine",11,6,
TRAINER_BACKPACKER_F_VICKI,VICKI,TRAINER_CLASS_BACKPACKER_F,35,,,,,,"blackwhite_trainer_index=577; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=28; ai=1; healer=false; money=6; prize=0; map_refs=Route 14[zone=374]; matched_location=Route 14",11,6,
TRAINER_SCHOOL_KID_F_SERENA,SERENA,TRAINER_CLASS_SCHOOL_KID_F,251,,,,,,"blackwhite_trainer_index=579; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=5; ai=5; healer=false; money=5; prize=0; map_refs=Village Bridge[zone=255]; matched_location=Village Bridge",11,6,
TRAINER_SCIENTIST_SHANNON,SHANNON,TRAINER_CLASS_SCIENTIST,251,,,X_SP_DEF,,,"blackwhite_trainer_index=580; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=46; ai=5; healer=false; money=12; prize=0; map_refs=Village Bridge[zone=255]; matched_location=Village Bridge",11,6,
TRAINER_LASS_LURLEEN,LURLEEN,TRAINER_CLASS_LASS,253,,,,,,"blackwhite_trainer_index=581; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=3; ai=0; healer=false; money=4; prize=0; map_refs=Abundant Shrine[zone=376]; matched_location=Abundant Shrine",11,6,
TRAINER_PKMN_RANGER_F_CHLORIS,CHLORIS,TRAINER_CLASS_PKMN_RANGER_F,250,,,,,,"blackwhite_trainer_index=582; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=25; ai=7; healer=false; money=15; prize=158; map_refs=Moor of Icirrus[zone=346]; matched_location=Moor of Icarus",11,6,
TRAINER_PKMN_RANGER_M_HARRY,HARRY,TRAINER_CLASS_PKMN_RANGER_M,250,,,,,,"blackwhite_trainer_index=583; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=24; ai=7; healer=false; money=15; prize=158; map_refs=Moor of Icirrus[zone=346]; matched_location=Moor of Icarus",11,6,
TRAINER_FISHERMAN_DAMON,DAMON,TRAINER_CLASS_FISHERMAN,250,,,,,,"blackwhite_trainer_index=584; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; map_refs=Moor of Icirrus[zone=346]; matched_location=Moor of Icarus",11,6,
TRAINER_PARASOL_LADY_MARIAH,MARIAH,TRAINER_CLASS_PARASOL_LADY,250,,,,,,"blackwhite_trainer_index=585; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=65; ai=1; healer=false; money=8; prize=0; map_refs=Moor of Icirrus[zone=346]; matched_location=Moor of Icarus",11,6,
TRAINER_ACE_TRAINER_F_ELMER,ELMER,TRAINER_CLASS_ACE_TRAINER_F,25,,,,,,"blackwhite_trainer_index=606; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=2; trainer_class_id=50; ai=135; healer=false; money=15; prize=0; map_refs=Route 7[zone=337]; matched_location=Route 7",11,6,
TRAINER_ACE_TRAINER_F_ELMER_2,ELMER,TRAINER_CLASS_ACE_TRAINER_F,25,,,,,,"blackwhite_trainer_index=607; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=3; trainer_class_id=50; ai=7; healer=false; money=15; prize=0; map_refs=Route 7[zone=337]; matched_location=Route 7",11,6,
TRAINER_TEAM_PLASMA_GRUNT_45,GRUNT,TRAINER_CLASS_TEAM_PLASMA,244,,,,,,"blackwhite_trainer_index=611; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=77; ai=1; healer=false; money=10; prize=0; map_refs=Chargestone Cave[zone=196]; matched_location=Chargestone Cave",11,6,
TRAINER_TEAM_PLASMA_GRUNT_46,GRUNT,TRAINER_CLASS_TEAM_PLASMA,249,,,,,,"blackwhite_trainer_index=612; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=77; ai=1; healer=false; money=10; prize=0; map_refs=Dragonspiral Tower[zone=210]; matched_location=Dragonspiral Tower",11,6,
TRAINER_DOCTOR_JERRY,JERRY,TRAINER_CLASS_DOCTOR,239,,,"FULL_HEAL,HYPER_POTION",,,"blackwhite_trainer_index=613; source_rom_paths=a/0/9/2,a/0/9/3; battle_type=0; trainer_class_id=61; ai=7; healer=true; money=15; prize=0; map_refs=Desert Resort[zone=158]; matched_location=Desert Resort",11,6,
