encounter_name,trainer_name,trainer_class,canonical_location_id,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id
TRAINER_BB_RICH_BOY_MANUEL,MANUEL,TRAINER_CLASS_RICH_BOY,19,,,,TRAINER_PIC_BW_RICH_BOY,,blazeblack_doc=trainer_rosters; location_header=Route 9,1001,7,
TRAINER_BB_WAITER_BERT,BERT,TRAINER_CLASS_WAITER,19,,,,TRAINER_PIC_BW_WAITER,,blazeblack_doc=trainer_rosters; location_header=Route 9,1001,7,
TRAINER_BB_LADY_ISABEL,ISABEL,TRAINER_CLASS_LADY,19,,,,TRAINER_PIC_BW_LADY,,blazeblack_doc=trainer_rosters; location_header=Route 9,1001,7,
TRAINER_BB_ACE_TRAINER_EILEEN,EILEEN,TRAINER_CLASS_ACE_TRAINER,494,,,,TRAINER_PIC_BW_ACE_TRAINER_F,,blazeblack_doc=trainer_rosters; location_header=Opelucid City,1001,7,
TRAINER_BB_ACE_TRAINER_LOU,LOU,TRAINER_CLASS_ACE_TRAINER,494,,,,TRAINER_PIC_BW_ACE_TRAINER_M,,blazeblack_doc=trainer_rosters; location_header=Opelucid City,1001,7,
TRAINER_BB_ACE_TRAINER_WEBSTER,WEBSTER,TRAINER_CLASS_ACE_TRAINER,494,,,,TRAINER_PIC_BW_ACE_TRAINER_M,,blazeblack_doc=trainer_rosters; location_header=Opelucid City,1001,7,
TRAINER_BB_ACE_TRAINER_OLWEN,OLWEN,TRAINER_CLASS_ACE_TRAINER,494,,,,TRAINER_PIC_BW_ACE_TRAINER_F,,blazeblack_doc=trainer_rosters; location_header=Opelucid City,1001,7,
TRAINER_BB_ACE_TRAINER_JOSE,JOSE,TRAINER_CLASS_ACE_TRAINER,494,,,,TRAINER_PIC_BW_ACE_TRAINER_M,,blazeblack_doc=trainer_rosters; location_header=Opelucid City,1001,7,
TRAINER_BB_ACE_TRAINER_CLARA,CLARA,TRAINER_CLASS_ACE_TRAINER,494,,,,TRAINER_PIC_BW_ACE_TRAINER_F,,blazeblack_doc=trainer_rosters; location_header=Opelucid City,1001,7,
TRAINER_BB_VETERAN_HUGO,HUGO,TRAINER_CLASS_VETERAN,494,,,,TRAINER_PIC_BW_VETERAN_M,,blazeblack_doc=trainer_rosters; location_header=Opelucid City,1001,7,
TRAINER_BB_ACE_TRAINER_TOM,TOM,TRAINER_CLASS_ACE_TRAINER,494,,,,TRAINER_PIC_BW_ACE_TRAINER_M,,blazeblack_doc=trainer_rosters; location_header=Opelucid City,1001,7,
TRAINER_BB_ACE_TRAINER_DARA,DARA,TRAINER_CLASS_ACE_TRAINER,494,,,,TRAINER_PIC_BW_ACE_TRAINER_F,,blazeblack_doc=trainer_rosters; location_header=Opelucid City,1001,7,
TRAINER_BB_VETERAN_KIM,KIM,TRAINER_CLASS_VETERAN,494,,,,TRAINER_PIC_BW_VETERAN_F,,blazeblack_doc=trainer_rosters; location_header=Opelucid City,1001,7,
TRAINER_BB_BATTLE_GIRL_AMY,AMY,TRAINER_CLASS_BATTLE_GIRL,20,,,,TRAINER_PIC_BW_BATTLE_GIRL,,blazeblack_doc=trainer_rosters; location_header=Route 10,1001,7,
TRAINER_BB_ACE_TRAINER_JOHAN,JOHAN,TRAINER_CLASS_ACE_TRAINER,20,,,,TRAINER_PIC_BW_ACE_TRAINER_M,,blazeblack_doc=trainer_rosters; location_header=Route 10,1001,7,
TRAINER_BB_VETERAN_KARLA,KARLA,TRAINER_CLASS_VETERAN,20,,,,TRAINER_PIC_BW_VETERAN_F,,blazeblack_doc=trainer_rosters; location_header=Route 10,1001,7,
TRAINER_BB_BLACK_BELT_COREY,COREY,TRAINER_CLASS_BLACK_BELT,20,,,,TRAINER_PIC_BW_BLACK_BELT,,blazeblack_doc=trainer_rosters; location_header=Route 10,1001,7,
TRAINER_BB_HIKER_BRET,BRET,TRAINER_CLASS_HIKER,20,,,,TRAINER_PIC_BW_HIKER,,blazeblack_doc=trainer_rosters; location_header=Route 10,1001,7,
TRAINER_BB_ACE_TRAINER_CHEYENNE,CHEYENNE,TRAINER_CLASS_ACE_TRAINER,20,,,,TRAINER_PIC_BW_ACE_TRAINER_F,,blazeblack_doc=trainer_rosters; location_header=Route 10,1001,7,
TRAINER_BB_VETERAN_CHESTER,CHESTER,TRAINER_CLASS_VETERAN,20,,,,TRAINER_PIC_BW_VETERAN_M,,blazeblack_doc=trainer_rosters; location_header=Route 10,1001,7,
TRAINER_BB_ACE_TRAINER_SHANTA,SHANTA,TRAINER_CLASS_ACE_TRAINER,48,,,,TRAINER_PIC_BW_ACE_TRAINER_F,,blazeblack_doc=trainer_rosters; location_header=Victory Road,1001,7,
TRAINER_BB_ACE_TRAINER_DWAYNE,DWAYNE,TRAINER_CLASS_ACE_TRAINER,48,,,,TRAINER_PIC_BW_ACE_TRAINER_M,,blazeblack_doc=trainer_rosters; location_header=Victory Road,1001,7,
TRAINER_BB_VETERAN_TIFFANY,TIFFANY,TRAINER_CLASS_VETERAN,48,,,,TRAINER_PIC_BW_VETERAN_F,,blazeblack_doc=trainer_rosters; location_header=Victory Road,1001,7,
TRAINER_BB_BLACK_BELT_TYRONE,TYRONE,TRAINER_CLASS_BLACK_BELT,48,,,,TRAINER_PIC_BW_BLACK_BELT,,blazeblack_doc=trainer_rosters; location_header=Victory Road,1001,7,
TRAINER_BB_ACE_TRAINER_CATHY,CATHY,TRAINER_CLASS_ACE_TRAINER,48,,,,TRAINER_PIC_BW_ACE_TRAINER_F,,blazeblack_doc=trainer_rosters; location_header=Victory Road,1001,7,
TRAINER_BB_DOCTOR_LOGAN,LOGAN,TRAINER_CLASS_DOCTOR,48,,,,TRAINER_PIC_BW_DOCTOR,,blazeblack_doc=trainer_rosters; location_header=Victory Road,1001,7,
TRAINER_BB_ACE_TRAINER_DAVID,DAVID,TRAINER_CLASS_ACE_TRAINER,48,,,,TRAINER_PIC_BW_ACE_TRAINER_M,,blazeblack_doc=trainer_rosters; location_header=Victory Road,1001,7,
TRAINER_BB_VETERAN_MARTELL,MARTELL,TRAINER_CLASS_VETERAN,48,,,,TRAINER_PIC_BW_VETERAN_M,,blazeblack_doc=trainer_rosters; location_header=Victory Road,1001,7,
TRAINER_BB_BIANCA_1_FIRE,BIANCA,TRAINER_CLASS_PKMN_TRAINER,,,,,TRAINER_PIC_BW_BIANCA,,blazeblack_doc=important; fight=Rival Bianca - 1; starter=Fire,1001,7,
TRAINER_BB_BIANCA_1_GRASS,BIANCA,TRAINER_CLASS_PKMN_TRAINER,,,,,TRAINER_PIC_BW_BIANCA,,blazeblack_doc=important; fight=Rival Bianca - 1; starter=Grass,1001,7,
TRAINER_BB_BIANCA_1_WATER,BIANCA,TRAINER_CLASS_PKMN_TRAINER,,,,,TRAINER_PIC_BW_BIANCA,,blazeblack_doc=important; fight=Rival Bianca - 1; starter=Water,1001,7,
TRAINER_BB_CHEREN_1_WATER,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,,TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; fight=Rival Cheren - 1; starter=Water,1001,7,
TRAINER_BB_CHEREN_1_FIRE,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,,TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; fight=Rival Cheren - 1; starter=Fire,1001,7,
TRAINER_BB_CHEREN_1_GRASS,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,,TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; fight=Rival Cheren - 1; starter=Grass,1001,7,
TRAINER_BB_N_1,N,TRAINER_CLASS_PKMN_TRAINER,,,,,TRAINER_PIC_BW_N,,blazeblack_doc=important; fight=PKMN Trainer N - 1,1001,7,
TRAINER_BB_BIANCA_2_FIRE,BIANCA,TRAINER_CLASS_PKMN_TRAINER,,,,,TRAINER_PIC_BW_BIANCA,,blazeblack_doc=important; fight=Rival Bianca - 2; starter=Fire,1001,7,
TRAINER_BB_BIANCA_2_GRASS,BIANCA,TRAINER_CLASS_PKMN_TRAINER,,,,,TRAINER_PIC_BW_BIANCA,,blazeblack_doc=important; fight=Rival Bianca - 2; starter=Grass,1001,7,
TRAINER_BB_BIANCA_2_WATER,BIANCA,TRAINER_CLASS_PKMN_TRAINER,,,,,TRAINER_PIC_BW_BIANCA,,blazeblack_doc=important; fight=Rival Bianca - 2; starter=Water,1001,7,
TRAINER_BB_CHEREN_2_WATER,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,Oran Berry,TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; fight=Rival Cheren - 2; starter=Water,1001,7,
TRAINER_BB_CHEREN_2_FIRE,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,Oran Berry,TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; fight=Rival Cheren - 2; starter=Fire,1001,7,
TRAINER_BB_CHEREN_2_GRASS,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,Oran Berry,TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; fight=Rival Cheren - 2; starter=Grass,1001,7,
TRAINER_BB_CILAN_1,CILAN,TRAINER_CLASS_LEADER,,,,Oran Berry,TRAINER_PIC_BW_CILAN,,"blazeblack_doc=important; fight=Gym Leader Cilan, Gym Leader Cress, Gym Leader Chili",1001,7,
TRAINER_BB_SPECIAL_CILAN_ROUTE_11_REPLACES_BACKPACKER_TALON,CILAN,TRAINER_CLASS_LEADER,17,,true,"Kebia Berry,Liechi Berry,Occa Berry,Payapa Berry,Tanga Berry,Yache Berry",TRAINER_PIC_BW_CILAN,,blazeblack_doc=important; special=Route 11; replaces Backpacker Talon,1001,7,
TRAINER_BB_CRESS_1,CRESS,TRAINER_CLASS_LEADER,,,,Oran Berry,TRAINER_PIC_BW_CRESS,,"blazeblack_doc=important; fight=Gym Leader Cilan, Gym Leader Cress, Gym Leader Chili",1001,7,
TRAINER_BB_SPECIAL_CRESS_ROUTE_11_REPLACES_BACKPACKER_CORIN,CRESS,TRAINER_CLASS_LEADER,17,,true,"Petaya Berry,Rindo Berry,Shuca Berry,Wacan Berry",TRAINER_PIC_BW_CRESS,,blazeblack_doc=important; special=Route 11; replaces Backpacker Corin,1001,7,
TRAINER_BB_CHILI_1,CHILI,TRAINER_CLASS_LEADER,,,,Oran Berry,TRAINER_PIC_BW_CHILI,,"blazeblack_doc=important; fight=Gym Leader Cilan, Gym Leader Cress, Gym Leader Chili",1001,7,
TRAINER_BB_SPECIAL_CHILI_ABUNDANT_SHRINE_REPLACES_YOUNGSTER_WES,CHILI,TRAINER_CLASS_LEADER,253,,true,"Charti Berry,Coba Berry,Passho Berry,Payapa Berry,Petaya Berry,Shuca Berry",TRAINER_PIC_BW_CHILI,,blazeblack_doc=important; special=Abundant Shrine; replaces Youngster Wes,1001,7,
TRAINER_BB_CHEREN_3_WATER,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,Sitrus Berry,TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; fight=Rival Cheren - 3; starter=Water,1001,7,
TRAINER_BB_CHEREN_3_FIRE,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,Sitrus Berry,TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; fight=Rival Cheren - 3; starter=Fire,1001,7,
TRAINER_BB_CHEREN_3_GRASS,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,Sitrus Berry,TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; fight=Rival Cheren - 3; starter=Grass,1001,7,
TRAINER_BB_N_2,N,TRAINER_CLASS_PKMN_TRAINER,,,,,TRAINER_PIC_BW_N,,blazeblack_doc=important; fight=PKMN Trainer N - 2,1001,7,
TRAINER_BB_LENORA_1,LENORA,TRAINER_CLASS_LEADER,,,,Sitrus Berry,TRAINER_PIC_BW_LENORA,,blazeblack_doc=important; fight=Gym Leader Lenora,1001,7,
TRAINER_BB_SPECIAL_LENORA_VILLAGE_BRIDGE_REPLACES_SCIENTIST_SHANNON,LENORA,TRAINER_CLASS_LEADER,251,,true,"Air Balloon,Chople Berry,Expert Belt,Scope Lens,Sitrus Berry",TRAINER_PIC_BW_LENORA,,blazeblack_doc=important; special=Village Bridge; replaces Scientist Shannon,1001,7,
TRAINER_BB_BURGH_1,BURGH,TRAINER_CLASS_LEADER,,,,"Flame Orb,Sitrus Berry",TRAINER_PIC_BW_BURGH,,blazeblack_doc=important; fight=Gym Leader Burgh,1001,7,
TRAINER_BB_SPECIAL_BURGH_ROUTE_13_REPLACES_ARTIST_ZACH,BURGH,TRAINER_CLASS_LEADER,36,,true,"Focus Sash,Liechi Berry,Life Orb,Occa Berry,Starf Berry,White Herb",TRAINER_PIC_BW_BURGH,,blazeblack_doc=important; special=Route 13; replaces Artist Zach,1001,7,
TRAINER_BB_BIANCA_3_FIRE,BIANCA,TRAINER_CLASS_PKMN_TRAINER,,,,Sitrus Berry,TRAINER_PIC_BW_BIANCA,,blazeblack_doc=important; fight=Rival Bianca - 3; starter=Fire,1001,7,
TRAINER_BB_BIANCA_3_GRASS,BIANCA,TRAINER_CLASS_PKMN_TRAINER,,,,Sitrus Berry,TRAINER_PIC_BW_BIANCA,,blazeblack_doc=important; fight=Rival Bianca - 3; starter=Grass,1001,7,
TRAINER_BB_BIANCA_3_WATER,BIANCA,TRAINER_CLASS_PKMN_TRAINER,,,,Sitrus Berry,TRAINER_PIC_BW_BIANCA,,blazeblack_doc=important; fight=Rival Bianca - 3; starter=Water,1001,7,
TRAINER_BB_CHEREN_4_WATER,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,"Expert Belt,Hard Stone,Sharp Beak,Sitrus Berry,TwistedSpoon",TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; fight=Rival Cheren - 4; starter=Water,1001,7,
TRAINER_BB_CHEREN_4_FIRE,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,"Expert Belt,Hard Stone,Sharp Beak,Sitrus Berry,TwistedSpoon",TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; fight=Rival Cheren - 4; starter=Fire,1001,7,
TRAINER_BB_CHEREN_4_GRASS,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,"Expert Belt,Hard Stone,Sharp Beak,Sitrus Berry,TwistedSpoon",TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; fight=Rival Cheren - 4; starter=Grass,1001,7,
TRAINER_BB_N_3,N,TRAINER_CLASS_TEAM_PLASMA,,,,,TRAINER_PIC_BW_N,,blazeblack_doc=important; fight=PKMN Trainer N - 3,1001,7,
TRAINER_BB_ELESA_1,ELESA,TRAINER_CLASS_LEADER,,,,Sitrus Berry,TRAINER_PIC_BW_ELESA,,blazeblack_doc=important; fight=Gym Leader Elesa,1001,7,
TRAINER_BB_SPECIAL_ELESA_ROUTE_13_REPLACES_PARASOL_LADY_LAURA,ELESA,TRAINER_CLASS_LEADER,36,,true,"Flying Gem,Life Orb,Sitrus Berry,Starf Berry,Wide Lens",TRAINER_PIC_BW_ELESA,,blazeblack_doc=important; special=Route 13; replaces Parasol Lady Laura,1001,7,
TRAINER_BB_CHEREN_5_WATER,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,"Expert Belt,Hard Stone,Sharp Beak,Sitrus Berry,TwistedSpoon",TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; fight=Rival Cheren - 5; starter=Water,1001,7,
TRAINER_BB_CHEREN_5_FIRE,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,"Expert Belt,Hard Stone,Sharp Beak,Sitrus Berry,TwistedSpoon",TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; fight=Rival Cheren - 5; starter=Fire,1001,7,
TRAINER_BB_CHEREN_5_GRASS,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,"Expert Belt,Hard Stone,Sharp Beak,Sitrus Berry,TwistedSpoon",TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; fight=Rival Cheren - 5; starter=Grass,1001,7,
TRAINER_BB_CLAY_1,CLAY,TRAINER_CLASS_LEADER,,,,"Chesto Berry,Passho Berry,Persim Berry,Sitrus Berry,Thick Club",TRAINER_PIC_BW_CLAY,,blazeblack_doc=important; fight=Gym Leader Clay,1001,7,
TRAINER_BB_SPECIAL_CLAY_ROUTE_14_REPLACES_HIKER_JEBEDIAH,CLAY,TRAINER_CLASS_LEADER,35,,true,"Air Balloon,Chople Berry,Custap Berry,Life Orb,Passho Berry,Rindo Berry",TRAINER_PIC_BW_CLAY,,blazeblack_doc=important; special=Route 14; replaces Hiker Jebediah,1001,7,
TRAINER_BB_BIANCA_4_FIRE,BIANCA,TRAINER_CLASS_PKMN_TRAINER,,,,Sitrus Berry,TRAINER_PIC_BW_BIANCA,,blazeblack_doc=important; fight=Rival Bianca - 4; starter=Fire,1001,7,
TRAINER_BB_BIANCA_4_GRASS,BIANCA,TRAINER_CLASS_PKMN_TRAINER,,,,Sitrus Berry,TRAINER_PIC_BW_BIANCA,,blazeblack_doc=important; fight=Rival Bianca - 4; starter=Grass,1001,7,
TRAINER_BB_BIANCA_4_WATER,BIANCA,TRAINER_CLASS_PKMN_TRAINER,,,,Sitrus Berry,TRAINER_PIC_BW_BIANCA,,blazeblack_doc=important; fight=Rival Bianca - 4; starter=Water,1001,7,
TRAINER_BB_N_4,N,TRAINER_CLASS_TEAM_PLASMA,,,,,TRAINER_PIC_BW_N,,blazeblack_doc=important; fight=PKMN Trainer N - 4,1001,7,
TRAINER_BB_SKYLA_1,SKYLA,TRAINER_CLASS_LEADER,,,,"Chesto Berry,Flying Gem,Occa Berry,Sitrus Berry,Toxic Orb",TRAINER_PIC_BW_SKYLA,,blazeblack_doc=important; fight=Gym Leader Skyla,1001,7,
TRAINER_BB_SPECIAL_SKYLA_ROUTE_14_REPLACES_ACE_TRAINER_JUNKO,SKYLA,TRAINER_CLASS_LEADER,35,,true,"Focus Sash,Life Orb,Power Herb,Sitrus Berry,Toxic Orb*,White Herb",TRAINER_PIC_BW_SKYLA,,blazeblack_doc=important; special=Route 14; replaces Ace Trainer Junko,1001,7,
TRAINER_BB_CHEREN_6_WATER,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,"Hard Stone,Iron Ball,Lum Berry,Sharp Beak,Sitrus Berry,TwistedSpoon",TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; fight=Rival Cheren - 6; starter=Water,1001,7,
TRAINER_BB_CHEREN_6_FIRE,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,"Hard Stone,Iron Ball,Lum Berry,Sharp Beak,Sitrus Berry,TwistedSpoon",TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; fight=Rival Cheren - 6; starter=Fire,1001,7,
TRAINER_BB_CHEREN_6_GRASS,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,"Hard Stone,Iron Ball,Lum Berry,Sharp Beak,Sitrus Berry,TwistedSpoon",TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; fight=Rival Cheren - 6; starter=Grass,1001,7,
TRAINER_BB_BRYCEN_1,BRYCEN,TRAINER_CLASS_LEADER,,,,"Choice Scarf,Expert Belt,Focus Sash,Life Orb,NeverMeltIce,White Herb",TRAINER_PIC_BW_BRYCEN,,blazeblack_doc=important; fight=Gym Leader Brycen,1001,7,
TRAINER_BB_SPECIAL_BRYCEN_ROUTE_14_REPLACES_ACE_TRAINER_KIPP,BRYCEN,TRAINER_CLASS_LEADER,35,,true,"Chople Berry,Expert Belt,Focus Sash,Life Orb,Occa Berry",TRAINER_PIC_BW_BRYCEN,,blazeblack_doc=important; special=Route 14; replaces Ace Trainer Kipp,1001,7,
TRAINER_BB_BIANCA_5_FIRE,BIANCA,TRAINER_CLASS_PKMN_TRAINER,,,,"Chople Berry,Coba Berry,Flying Gem,Kasib Berry,Leftovers,Sitrus Berry",TRAINER_PIC_BW_BIANCA,,blazeblack_doc=important; fight=Rival Bianca - 5; starter=Fire,1001,7,
TRAINER_BB_BIANCA_5_GRASS,BIANCA,TRAINER_CLASS_PKMN_TRAINER,,,,"Chople Berry,Coba Berry,Flying Gem,Kasib Berry,Leftovers,Sitrus Berry",TRAINER_PIC_BW_BIANCA,,blazeblack_doc=important; fight=Rival Bianca - 5; starter=Grass,1001,7,
TRAINER_BB_BIANCA_5_WATER,BIANCA,TRAINER_CLASS_PKMN_TRAINER,,,,"Chople Berry,Coba Berry,Flying Gem,Kasib Berry,Leftovers,Sitrus Berry",TRAINER_PIC_BW_BIANCA,,blazeblack_doc=important; fight=Rival Bianca - 5; starter=Water,1001,7,
TRAINER_BB_DRAYDEN_1,DRAYDEN,TRAINER_CLASS_LEADER,,,,"Life Orb,Rocky Helmet,Salac Berry,Sitrus Berry,White Herb,Yache Berry",TRAINER_PIC_BW_DRAYDEN,,blazeblack_doc=important; fight=Gym Leader Drayden,1001,7,
TRAINER_BB_SPECIAL_DRAYDEN_CHALLENGER_S_CAVE_REPLACES_VETERAN_SHAUN,DRAYDEN,TRAINER_CLASS_LEADER,495,,true,"Life Orb,White Herb",TRAINER_PIC_BW_DRAYDEN,,blazeblack_doc=important; special=Challenger's Cave; replaces Veteran Shaun,1001,7,
TRAINER_BB_IRIS_1,IRIS,TRAINER_CLASS_LEADER,,,,"Damp Rock,Dragon Gem,Rocky Helmet,Sitrus Berry,Wacan Berry,Yache Berry",TRAINER_PIC_BW_IRIS,,blazeblack_doc=important; fight=Gym Leader Iris,1001,7,
TRAINER_BB_SPECIAL_IRIS_ROUTE_15_REPLACES_BATTLE_GIRL_SUSIE,IRIS,TRAINER_CLASS_LEADER,34,,true,"Choice Band,Damp Rock,Rocky Helmet,Sitrus Berry,Yache Berry",TRAINER_PIC_BW_IRIS,,blazeblack_doc=important; special=Route 15; replaces Battle Girl Susie,1001,7,
TRAINER_BB_CHEREN_7_WATER,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,"Flying Gem,Hard Stone,Lum Berry,Sharp Beak,Sitrus Berry,TwistedSpoon",TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; fight=Rival Cheren - 7; starter=Water,1001,7,
TRAINER_BB_CHEREN_7_FIRE,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,"Flying Gem,Hard Stone,Lum Berry,Sharp Beak,Sitrus Berry,TwistedSpoon",TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; fight=Rival Cheren - 7; starter=Fire,1001,7,
TRAINER_BB_CHEREN_7_GRASS,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,,"Flying Gem,Hard Stone,Lum Berry,Sharp Beak,Sitrus Berry,TwistedSpoon",TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; fight=Rival Cheren - 7; starter=Grass,1001,7,
TRAINER_BB_SHAUNTAL_1,SHAUNTAL,TRAINER_CLASS_ELITE_FOUR,,,,"Charcoal,Flame Orb,Mystic Water,NeverMeltIce,Soft Sand,Spell Tag",TRAINER_PIC_BW_SHAUNTAL,,blazeblack_doc=important; fight=Elite Four Shauntal,1001,7,
TRAINER_BB_SPECIAL_SHAUNTAL_SECOND,SHAUNTAL,TRAINER_CLASS_ELITE_FOUR,,,true,"Eject Button,Expert Belt,Focus Sash,Leftovers,Life Orb,Sitrus Berry",TRAINER_PIC_BW_SHAUNTAL,,blazeblack_doc=important; special=second,1001,7,
TRAINER_BB_GRIMSLEY_1,GRIMSLEY,TRAINER_CLASS_ELITE_FOUR,,,,"BlackGlasses,Focus Sash,Liechi Berry,Rocky Helmet,Scope Lens",TRAINER_PIC_BW_GRIMSLEY,,blazeblack_doc=important; fight=Elite Four Grimsley,1001,7,
TRAINER_BB_SPECIAL_GRIMSLEY_SECOND,GRIMSLEY,TRAINER_CLASS_ELITE_FOUR,,,true,"Air Balloon,Expert Belt,Flying Gem,Focus Sash,Life Orb,Power Herb",TRAINER_PIC_BW_GRIMSLEY,,blazeblack_doc=important; special=second,1001,7,
TRAINER_BB_MARSHAL_1,MARSHAL,TRAINER_CLASS_ELITE_FOUR,,,,"Chesto Berry,Flame Orb,Flying Gem,Focus Sash,Salac Berry,Wacan Berry",TRAINER_PIC_BW_MARSHAL,,blazeblack_doc=important; fight=Elite Four Marshal,1001,7,
TRAINER_BB_SPECIAL_MARSHAL_SECOND,MARSHAL,TRAINER_CLASS_ELITE_FOUR,,,true,"Air Balloon,Liechi Berry,Life Orb,Sitrus Berry,Toxic Orb",TRAINER_PIC_BW_MARSHAL,,blazeblack_doc=important; special=second,1001,7,
TRAINER_BB_CAITLIN_1,CAITLIN,TRAINER_CLASS_ELITE_FOUR,,,,"Chesto Berry,Life Orb,Light Clay,Sitrus Berry,Wise Glasses",TRAINER_PIC_BW_CAITLIN,,blazeblack_doc=important; fight=Elite Four Caitlin,1001,7,
TRAINER_BB_SPECIAL_CAITLIN_SECOND,CAITLIN,TRAINER_CLASS_ELITE_FOUR,,,true,"Chesto Berry,Dark Gem,Expert Belt,Life Orb,Psychic Gem",TRAINER_PIC_BW_CAITLIN,,blazeblack_doc=important; special=second,1001,7,
TRAINER_BB_N_5_G17,N,TRAINER_CLASS_TEAM_PLASMA,,,,"Dark Gem,Fire Gem,Life Orb,Normal Gem,Rock Gem,Water Gem",TRAINER_PIC_BW_N,,blazeblack_doc=important; fight=PKMN Trainer N - Final,1001,7,
TRAINER_BB_N_5_G18,N,TRAINER_CLASS_TEAM_PLASMA,,,,"Dark Gem,Electric Gem,Normal Gem,Rock Gem,Water Gem,White Herb",TRAINER_PIC_BW_N,,blazeblack_doc=important; fight=PKMN Trainer N - Final,1001,7,
TRAINER_BB_GHETSIS_1,GHETSIS,TRAINER_CLASS_TEAM_PLASMA,,,,"Flying Gem,Focus Sash,Life Orb,Scope Lens,Sitrus Berry,White Herb",TRAINER_PIC_BW_GHETSIS,,blazeblack_doc=important; fight=Team Plasma Ghetsis,1001,7,
TRAINER_BB_SPECIAL_CHEREN_RIVAL_CHEREN_FINAL_WATER,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,true,"Custap Berry,Flying Gem,Leftovers,Life Orb",TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; special=Rival Cheren - Final; starter=Water,1001,7,
TRAINER_BB_SPECIAL_CHEREN_RIVAL_CHEREN_FINAL_FIRE,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,true,"Custap Berry,Flying Gem,Leftovers,Life Orb",TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; special=Rival Cheren - Final; starter=Fire,1001,7,
TRAINER_BB_SPECIAL_CHEREN_RIVAL_CHEREN_FINAL_GRASS,CHEREN,TRAINER_CLASS_PKMN_TRAINER,,,true,"Custap Berry,Flying Gem,Leftovers,Life Orb",TRAINER_PIC_BW_CHEREN,,blazeblack_doc=important; special=Rival Cheren - Final; starter=Grass,1001,7,
TRAINER_BB_SPECIAL_BIANCA_RIVAL_BIANCA_FINAL_FIRE,BIANCA,TRAINER_CLASS_PKMN_TRAINER,,,true,"Flying Gem,Life Orb,Normal Gem,Psychic Gem,Sitrus Berry",TRAINER_PIC_BW_BIANCA,,blazeblack_doc=important; special=Rival Bianca - Final; starter=Fire,1001,7,
TRAINER_BB_SPECIAL_BIANCA_RIVAL_BIANCA_FINAL_GRASS,BIANCA,TRAINER_CLASS_PKMN_TRAINER,,,true,"Flying Gem,Life Orb,Normal Gem,Psychic Gem,Sitrus Berry",TRAINER_PIC_BW_BIANCA,,blazeblack_doc=important; special=Rival Bianca - Final; starter=Grass,1001,7,
