encounter_name,species_name,lvl,moves,held_item,iv,version_group_id,load_build,slot,ability,ability_clean,nature
TRAINER_BB_BATTLE_GIRL_SHARON,BRELOOM,54,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_CAROLL,GOREBYSS,55,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_CAROLL,TYPHLOSION,55,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_CAROLL,SCIZOR,55,,,,1001,7,3,,,
TRAINER_BB_WORKER_BRAND,SANDSLASH,53,,,,1001,7,1,,,
TRAINER_BB_WORKER_BRAND,SWOOBAT,53,,,,1001,7,2,,,
TRAINER_BB_WORKER_HEATH,MACHOKE,53,,,,1001,7,1,,,
TRAINER_BB_WORKER_HEATH,DARMANITAN,53,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_JORDAN,ZEBSTRIKA,55,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_JORDAN,SIMISAGE,55,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_JORDAN,YANMEGA,55,,,,1001,7,3,,,
TRAINER_BB_BLACK_BELT_GRANT,SWINUB,56,,,,1001,7,1,,,
TRAINER_BB_BLACK_BELT_GRANT,PILOSWINE,56,,,,1001,7,2,,,
TRAINER_BB_BLACK_BELT_GRANT,MAMOSWINE,56,,,,1001,7,3,,,
TRAINER_BB_BATTLE_GIRL_MIRIAM,DEWGONG,54,,,,1001,7,1,,,
TRAINER_BB_BATTLE_GIRL_MIRIAM,CLOYSTER,53,,,,1001,7,2,,,
TRAINER_BB_BATTLE_GIRL_MIRIAM,SLOWBRO,54,,,,1001,7,3,,,
TRAINER_BB_BATTLE_GIRL_MIRIAM,JYNX,56,,,,1001,7,4,,,
TRAINER_BB_BATTLE_GIRL_MIRIAM,LAPRAS,56,,,,1001,7,5,,,
TRAINER_BB_BLACK_BELT_KENDREW,SNOVER,56,,,,1001,7,1,,,
TRAINER_BB_BLACK_BELT_KENDREW,SNEASEL,56,,,,1001,7,2,,,
TRAINER_BB_BLACK_BELT_KENDREW,CUBCHOO,56,,,,1001,7,3,,,
TRAINER_BB_BLACK_BELT_KENDREW,WEAVILE,56,,,,1001,7,4,,,
TRAINER_BB_BATTLE_GIRL_MIKIKO,VANILLISH,57,,,,1001,7,1,,,
TRAINER_BB_BATTLE_GIRL_MIKIKO,SEALEO,57,,,,1001,7,2,,,
TRAINER_BB_BATTLE_GIRL_MIKIKO,JYNX,57,,,,1001,7,3,,,
TRAINER_BB_BATTLE_GIRL_MIKIKO,WALREIN,57,,,,1001,7,4,,,
TRAINER_BB_BATTLE_GIRL_CHANDRA,FROSLASS,57,,,,1001,7,1,,,
TRAINER_BB_BATTLE_GIRL_CHANDRA,CRYOGONAL,57,,,,1001,7,2,,,
TRAINER_BB_BATTLE_GIRL_CHANDRA,ABOMASNOW,57,,,,1001,7,3,,,
TRAINER_BB_BLACK_BELT_THOMAS,DELIBIRD,58,,,,1001,7,1,,,
TRAINER_BB_BLACK_BELT_THOMAS,GLALIE,58,,,,1001,7,2,,,
TRAINER_BB_BLACK_BELT_THOMAS,GLACEON,58,,,,1001,7,3,,,
TRAINER_BB_PKMN_RANGER_LEWIS,MARACTUS,57,,,,1001,7,1,,,
TRAINER_BB_PKMN_RANGER_LEWIS,POLITOED,57,,,,1001,7,2,,,
TRAINER_BB_PKMN_RANGER_LEWIS,ESCAVALIER,57,,,,1001,7,3,,,
TRAINER_BB_PARASOL_LADY_MELITA,JELLICENT,58,,,,1001,7,1,,,
TRAINER_BB_PARASOL_LADY_MELITA,KINGDRA,58,,,,1001,7,2,,,
TRAINER_BB_FISHERMAN_BRUCE,BASCULIN,58,,,,1001,7,1,,,
TRAINER_BB_FISHERMAN_BRUCE,BASCULIN,58,,,,1001,7,2,,,
TRAINER_BB_FISHERMAN_BRUCE,KINGLER,58,,,,1001,7,3,,,
TRAINER_BB_FISHERMAN_BRUCE,WHISCASH,58,,,,1001,7,4,,,
TRAINER_BB_PARASOL_LADY_LUMI,FLAREON,58,,,,1001,7,1,,,
TRAINER_BB_PARASOL_LADY_LUMI,FLYGON,58,,,,1001,7,2,,,
TRAINER_BB_PKMN_RANGER_ANNIE,TROPIUS,58,,,,1001,7,1,,,
TRAINER_BB_PKMN_RANGER_ANNIE,CINCCINO,58,,,,1001,7,2,,,
TRAINER_BB_PKMN_RANGER_ANNIE,ARCHEOPS,58,,,,1001,7,3,,,
TRAINER_BB_PKMN_RANGER_HARRY,SEISMITOAD,58,,,,1001,7,1,,,
TRAINER_BB_PKMN_RANGER_HARRY,FRAXURE,58,,,,1001,7,2,,,
TRAINER_BB_PKMN_RANGER_HARRY,UMBREON,58,,,,1001,7,3,,,
TRAINER_BB_PKMN_RANGER_CHLORIS,LILLIGANT,58,,,,1001,7,1,,,
TRAINER_BB_PKMN_RANGER_CHLORIS,SWAMPERT,58,,,,1001,7,2,,,
TRAINER_BB_PKMN_RANGER_CHLORIS,PORYGON-Z,58,,,,1001,7,3,,,
TRAINER_BB_FISHERMAN_DAMON,STUNFISK,57,,,,1001,7,1,,,
TRAINER_BB_FISHERMAN_DAMON,SEAKING,57,,,,1001,7,2,,,
TRAINER_BB_FISHERMAN_DAMON,KINGDRA,57,,,,1001,7,3,,,
TRAINER_BB_PARASOL_LADY_MIRIAH,CHANDELURE,58,,,,1001,7,1,,,
TRAINER_BB_PARASOL_LADY_MIRIAH,VAPOREON,58,,,,1001,7,2,,,
TRAINER_BB_PARASOL_LADY_MIRIAH,GOLURK,58,,,,1001,7,3,,,
TRAINER_BB_ACE_TRAINER_JESSE,ONIX,53,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_JESSE,HITMONCHAN,55,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_JESSE,HITMONLEE,55,,,,1001,7,3,,,
TRAINER_BB_ACE_TRAINER_JESSE,ONIX,56,,,,1001,7,4,,,
TRAINER_BB_ACE_TRAINER_JESSE,MACHAMP,58,,,,1001,7,5,,,
TRAINER_BB_ACE_TRAINER_JAMIE,GENGAR,58,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_JAMIE,GOLBAT,56,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_JAMIE,HAUNTER,55,,,,1001,7,3,,,
TRAINER_BB_ACE_TRAINER_JAMIE,ARBOK,58,,,,1001,7,4,,,
TRAINER_BB_ACE_TRAINER_JAMIE,GENGAR,60,,,,1001,7,5,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_26,RATICATE,56,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_26,WATCHOG,56,,,,1001,7,2,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_26,SKUNTANK,56,,,,1001,7,3,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_27,MIGHTYENA,56,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_27,GARBODOR,56,,,,1001,7,2,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_27,PURUGLY,56,,,,1001,7,3,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_28,MUK,58,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_29,SCRAFTY,57,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_29,KROOKODILE,57,,,,1001,7,2,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_30,LIEPARD,57,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_30,SHIFTRY,57,,,,1001,7,2,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_31,DRAPION,60,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_32,EELEKTROSS,60,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_33,DUSKNOIR,60,,,,1001,7,1,,,
TRAINER_BB_PLASMA_GRUNT_PLASMA_GRUNT_34,BISHARP,60,,,,1001,7,1,,,
TRAINER_BB_BIKER_MORGANN,TAUROS,60,,,,1001,7,1,,,
TRAINER_BB_BIKER_JEREMY,BOUFFALANT,60,,,,1001,7,1,,,
TRAINER_BB_ROUGHNECK_REESE,SCRAFTY,61,,,,1001,7,1,,,
TRAINER_BB_ROUGHNECK_REESE,GARBODOR,61,,,,1001,7,2,,,
TRAINER_BB_BIKER_PHILIP,BOUFFALANT,62,,,,1001,7,1,,,
TRAINER_BB_DUO_HOOLIGANS_JIM_CAS,CACTURNE,61,,,,1001,7,1,,,
TRAINER_BB_DUO_HOOLIGANS_JIM_CAS,SHIFTRY,61,,,,1001,7,2,,,
TRAINER_BB_BIKER_ZEKE,PAWNIARD,61,,,,1001,7,1,,,
TRAINER_BB_BIKER_ZEKE,BISHARP,61,,,,1001,7,2,,,
TRAINER_BB_ROUGHNECK_CHANCE,CHANSEY,62,,,,1001,7,1,,,
TRAINER_BB_WAITRESS_FLO,CLEFABLE,61,,,,1001,7,1,,,
TRAINER_BB_WAITRESS_FLO,LILLIGANT,61,,,,1001,7,2,,,
TRAINER_BB_WAITRESS_FLO,GOREBYSS,61,,,,1001,7,3,,,
TRAINER_BB_RICH_BOY_MANUEL,ARCANINE,61,,,,1001,7,1,,,
TRAINER_BB_RICH_BOY_MANUEL,RAICHU,61,,,,1001,7,2,,,
TRAINER_BB_RICH_BOY_MANUEL,GRUMPIG,61,,,,1001,7,3,,,
TRAINER_BB_WAITER_BERT,SIMISAGE,61,,,,1001,7,1,,,
TRAINER_BB_WAITER_BERT,CHANDELURE,61,,,,1001,7,2,,,
TRAINER_BB_WAITER_BERT,POLITOED,61,,,,1001,7,3,,,
TRAINER_BB_LADY_ISABEL,STOUTLAND,61,,,,1001,7,1,,,
TRAINER_BB_LADY_ISABEL,GENGAR,61,,,,1001,7,2,,,
TRAINER_BB_LADY_ISABEL,SNORLAX,61,,,,1001,7,3,,,
TRAINER_BB_ACE_TRAINER_EILEEN,VAPOREON,63,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_EILEEN,JOLTEON,63,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_EILEEN,FLAREON,63,,,,1001,7,3,,,
TRAINER_BB_ACE_TRAINER_LOU,HITMONLEE,63,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_LOU,HITMONCHAN,63,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_LOU,HITMONTOP,63,,,,1001,7,3,,,
TRAINER_BB_ACE_TRAINER_WEBSTER,GYARADOS,58,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_WEBSTER,DRAGONAIR,56,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_WEBSTER,DRAGONAIR,56,,,,1001,7,3,,,
TRAINER_BB_ACE_TRAINER_WEBSTER,AERODACTYL,60,,,,1001,7,4,,,
TRAINER_BB_ACE_TRAINER_WEBSTER,DRAGONITE,62,,,,1001,7,5,,,
TRAINER_BB_ACE_TRAINER_OLWEN,ZWEILOUS,62,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_OLWEN,DRUDDIGON,62,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_OLWEN,AMPHAROS,62,,,,1001,7,3,,,
TRAINER_BB_ACE_TRAINER_JOSE,FRAXURE,62,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_JOSE,GYARADOS,62,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_JOSE,CHARIZARD,62,,,,1001,7,3,,,
TRAINER_BB_ACE_TRAINER_CLARA,MILOTIC,62,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_CLARA,DRAGONAIR,62,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_CLARA,KANGASKHAN,62,,,,1001,7,3,,,
TRAINER_BB_VETERAN_HUGO,DRUDDIGON,63,,,,1001,7,1,,,
TRAINER_BB_VETERAN_HUGO,FLYGON,63,,,,1001,7,2,,,
TRAINER_BB_VETERAN_HUGO,GARCHOMP,63,,,,1001,7,3,,,
TRAINER_BB_ACE_TRAINER_TOM,STEELIX,62,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_TOM,TYRANITAR,62,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_TOM,ALTARIA,62,,,,1001,7,3,,,
TRAINER_BB_ACE_TRAINER_DARA,DRUDDIGON,63,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_DARA,ZWEILOUS,63,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_DARA,FLYGON,63,,,,1001,7,3,,,
TRAINER_BB_VETERAN_KIM,DRUDDIGON,63,,,,1001,7,1,,,
TRAINER_BB_VETERAN_KIM,ALTARIA,63,,,,1001,7,2,,,
TRAINER_BB_VETERAN_KIM,SALAMENCE,63,,,,1001,7,3,,,
TRAINER_BB_BATTLE_GIRL_AMY,MACHAMP,60,,,,1001,7,1,,,
TRAINER_BB_BATTLE_GIRL_AMY,LUCARIO,60,,,,1001,7,2,,,
TRAINER_BB_BATTLE_GIRL_AMY,CONKELDURR,60,,,,1001,7,3,,,
TRAINER_BB_BATTLE_GIRL_AMY,INFERNAPE,60,,,,1001,7,4,,,
TRAINER_BB_ACE_TRAINER_JOHAN,TANGROWTH,63,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_JOHAN,AMPHAROS,63,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_JOHAN,MAGMORTAR,63,,,,1001,7,3,,,
TRAINER_BB_ACE_TRAINER_JOHAN,SCIZOR,63,,,,1001,7,4,,,
TRAINER_BB_VETERAN_KARLA,REUNICLUS,63,,,,1001,7,1,,,
TRAINER_BB_VETERAN_KARLA,RHYPERIOR,63,,,,1001,7,2,,,
TRAINER_BB_VETERAN_KARLA,ESCAVALIER,63,,,,1001,7,3,,,
TRAINER_BB_VETERAN_KARLA,BEARTIC,63,,,,1001,7,4,,,
TRAINER_BB_VETERAN_KARLA,NINETALES,63,,,,1001,7,5,,,
TRAINER_BB_BLACK_BELT_COREY,THROH,60,,,,1001,7,1,,,
TRAINER_BB_BLACK_BELT_COREY,SAWK,60,,,,1001,7,2,,,
TRAINER_BB_HIKER_BRET,GIGALITH,60,,,,1001,7,1,,,
TRAINER_BB_HIKER_BRET,CONKELDURR,60,,,,1001,7,2,,,
TRAINER_BB_HIKER_BRET,PROBOPASS,60,,,,1001,7,3,,,
TRAINER_BB_ACE_TRAINER_CHEYENNE,TOGEKISS,63,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_CHEYENNE,GYARADOS,63,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_CHEYENNE,VANILLUXE,63,,,,1001,7,3,,,
TRAINER_BB_ACE_TRAINER_CHEYENNE,GALVANTULA,63,,,,1001,7,4,,,
TRAINER_BB_ACE_TRAINER_CHEYENNE,PORYGON-Z,63,,,,1001,7,5,,,
TRAINER_BB_VETERAN_CHESTER,SAMUROTT,63,,,,1001,7,1,,,
TRAINER_BB_VETERAN_CHESTER,HIPPOWDON,63,,,,1001,7,2,,,
TRAINER_BB_VETERAN_CHESTER,EXEGGUTOR,63,,,,1001,7,3,,,
TRAINER_BB_VETERAN_CHESTER,SKARMORY,63,,,,1001,7,4,,,
TRAINER_BB_VETERAN_CHESTER,LUXRAY,63,,,,1001,7,5,,,
TRAINER_BB_ACE_TRAINER_SHANTA,SLOWKING,66,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_SHANTA,KINGDRA,66,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_SHANTA,LUDICOLO,66,,,,1001,7,3,,,
TRAINER_BB_ACE_TRAINER_SHANTA,FORRETRESS,66,,,,1001,7,4,,,
TRAINER_BB_ACE_TRAINER_SHANTA,EELEKTROSS,66,,,,1001,7,5,,,
TRAINER_BB_ACE_TRAINER_DWAYNE,VOLCARONA,66,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_DWAYNE,JUMPLUFF,66,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_DWAYNE,GLISCOR,66,,,,1001,7,3,,,
TRAINER_BB_ACE_TRAINER_DWAYNE,SOLROCK,66,,,,1001,7,4,,,
TRAINER_BB_ACE_TRAINER_DWAYNE,SUNFLORA,66,,,,1001,7,5,,,
TRAINER_BB_VETERAN_TIFFANY,ARCANINE,67,,,,1001,7,1,,,
TRAINER_BB_VETERAN_TIFFANY,ARCHEOPS,67,,,,1001,7,2,,,
TRAINER_BB_VETERAN_TIFFANY,ALAKAZAM,67,,,,1001,7,3,,,
TRAINER_BB_VETERAN_TIFFANY,FLYGON,67,,,,1001,7,4,,,
TRAINER_BB_VETERAN_TIFFANY,CRADILY,67,,,,1001,7,5,,,
TRAINER_BB_BLACK_BELT_TYRONE,POLIWRATH,67,,,,1001,7,1,,,
TRAINER_BB_BLACK_BELT_TYRONE,MIENSHAO,67,,,,1001,7,2,,,
TRAINER_BB_BLACK_BELT_TYRONE,AGGRON,67,,,,1001,7,3,,,
TRAINER_BB_BLACK_BELT_TYRONE,CONKELDURR,67,,,,1001,7,4,,,
TRAINER_BB_BLACK_BELT_TYRONE,METAGROSS,67,,,,1001,7,5,,,
TRAINER_BB_ACE_TRAINER_CATHY,ABOMASNOW,67,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_CATHY,PELIPPER,67,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_CATHY,JYNX,67,,,,1001,7,3,,,
TRAINER_BB_ACE_TRAINER_CATHY,STARMIE,67,,,,1001,7,4,,,
TRAINER_BB_ACE_TRAINER_CATHY,LUNATONE,67,,,,1001,7,5,,,
TRAINER_BB_DOCTOR_LOGAN,AUDINO,65,,,,1001,7,1,,,
TRAINER_BB_DOCTOR_LOGAN,MUSHARNA,65,,,,1001,7,2,,,
TRAINER_BB_DOCTOR_LOGAN,BLISSEY,65,,,,1001,7,3,,,
TRAINER_BB_DOCTOR_LOGAN,REUNICLUS,65,,,,1001,7,4,,,
TRAINER_BB_DOCTOR_LOGAN,MEGANIUM,65,,,,1001,7,5,,,
TRAINER_BB_ACE_TRAINER_DAVID,TYRANITAR,67,,,,1001,7,1,,,
TRAINER_BB_ACE_TRAINER_DAVID,EXCADRILL,67,,,,1001,7,2,,,
TRAINER_BB_ACE_TRAINER_DAVID,STEELIX,67,,,,1001,7,3,,,
TRAINER_BB_ACE_TRAINER_DAVID,GOLEM,67,,,,1001,7,4,,,
TRAINER_BB_ACE_TRAINER_DAVID,GARCHOMP,67,,,,1001,7,5,,,
TRAINER_BB_VETERAN_MARTELL,SLAKING,68,,,,1001,7,1,,,
TRAINER_BB_VETERAN_MARTELL,HAXORUS,68,,,,1001,7,2,,,
TRAINER_BB_VETERAN_MARTELL,SCEPTILE,68,,,,1001,7,3,,,
TRAINER_BB_VETERAN_MARTELL,AGGRON,68,,,,1001,7,4,,,
TRAINER_BB_VETERAN_MARTELL,DUSCLOPS,68,,,,1001,7,5,,,
TRAINER_BB_BIANCA_1_FIRE,SNIVY,5,,,,1001,7,1,Contrary,Overgrow,
TRAINER_BB_BIANCA_1_GRASS,OSHAWOTT,5,,,,1001,7,1,Vital Spirit,Torrent,
TRAINER_BB_BIANCA_1_WATER,TEPIG,5,,,,1001,7,1,Adaptability,Blaze,
TRAINER_BB_CHEREN_1_WATER,SNIVY,5,,,,1001,7,1,Contrary,Overgrow,
TRAINER_BB_CHEREN_1_FIRE,OSHAWOTT,5,,,,1001,7,1,Vital Spirit,Torrent,
TRAINER_BB_CHEREN_1_GRASS,TEPIG,5,,,,1001,7,1,Adaptability,Blaze,
TRAINER_BB_N_1,NINCADA,6,,,,1001,7,1,,,
TRAINER_BB_N_1,PURRLOIN,6,,,,1001,7,2,,,
TRAINER_BB_N_1,MANKEY,6,,,,1001,7,3,,,
TRAINER_BB_BIANCA_2_FIRE,MEOWTH,9,,,,1001,7,1,Technician,Technician,
TRAINER_BB_BIANCA_2_FIRE,SNIVY,10,,,,1001,7,2,Contrary,Overgrow,
TRAINER_BB_BIANCA_2_GRASS,MEOWTH,9,,,,1001,7,1,Technician,Technician,
TRAINER_BB_BIANCA_2_GRASS,OSHAWOTT,10,,,,1001,7,2,Vital Spirit,Torrent,
TRAINER_BB_BIANCA_2_WATER,MEOWTH,9,,,,1001,7,1,Technician,Technician,
TRAINER_BB_BIANCA_2_WATER,TEPIG,10,,,,1001,7,2,Adaptability,Blaze,
TRAINER_BB_CHEREN_2_WATER,STARLY,11,,,,1001,7,1,Keen Eye,Keen Eye,
TRAINER_BB_CHEREN_2_WATER,SNIVY,12,,Oran Berry,,1001,7,2,Contrary,Overgrow,
TRAINER_BB_CHEREN_2_FIRE,STARLY,11,,,,1001,7,1,Keen Eye,Keen Eye,
TRAINER_BB_CHEREN_2_FIRE,OSHAWOTT,12,,Oran Berry,,1001,7,2,Vital Spirit,Torrent,
TRAINER_BB_CHEREN_2_GRASS,STARLY,11,,,,1001,7,1,Keen Eye,Keen Eye,
TRAINER_BB_CHEREN_2_GRASS,TEPIG,12,,Oran Berry,,1001,7,2,Adaptability,Blaze,
TRAINER_BB_CILAN_1,SNIVY,12,"Tackle,Growth,Magical Leaf,Twister",,,1001,7,1,Overgrow,,
TRAINER_BB_CILAN_1,BULBASAUR,12,"Secret Power,Sleep Powder,Leech Seed,Vine Whip",,,1001,7,2,Overgrow,,
TRAINER_BB_CILAN_1,CHIKORITA,12,"Wring Out,Synthesis,Razor Leaf,Poison Powder",,,1001,7,3,Overgrow,,
TRAINER_BB_CILAN_1,TREECKO,12,"Grass Whistle,Leech Seed,Absorb,Quick Attack",,,1001,7,4,Overgrow,,
TRAINER_BB_CILAN_1,TURTWIG,12,"Tackle,Tickle,Razor Leaf,Stealth Rock",,,1001,7,5,Overgrow,,
TRAINER_BB_CILAN_1,PANSAGE,14,"Work Up,Bite,Magical Leaf,Protect",Oran Berry,,1001,7,6,Gluttony,,
TRAINER_BB_SPECIAL_CILAN_ROUTE_11_REPLACES_BACKPACKER_TALON,SERPERIOR,86,"Leaf Storm,Light Screen,Reflect,Sunny Day",Yache Berry,,1001,7,1,Contrary,Overgrow,
TRAINER_BB_SPECIAL_CILAN_ROUTE_11_REPLACES_BACKPACKER_TALON,VENUSAUR,86,"Growth,Earthquake,Power Whip,Sludge Bomb",Payapa Berry,,1001,7,2,Chlorophyll,Overgrow,
TRAINER_BB_SPECIAL_CILAN_ROUTE_11_REPLACES_BACKPACKER_TALON,MEGANIUM,86,"Aromatherapy,Petal Dance,Toxic,Leech Seed",Kebia Berry,,1001,7,3,Natural Cure,Overgrow,
TRAINER_BB_SPECIAL_CILAN_ROUTE_11_REPLACES_BACKPACKER_TALON,SCEPTILE,86,"Energy Ball,Focus Blast,Dragon Pulse,Leaf Storm",Tanga Berry,,1001,7,4,Adaptability,Overgrow,
TRAINER_BB_SPECIAL_CILAN_ROUTE_11_REPLACES_BACKPACKER_TALON,TORTERRA,86,"Earthquake,Crunch,Wood Hammer,Stone Edge",Occa Berry,,1001,7,5,Sturdy,Overgrow,
TRAINER_BB_SPECIAL_CILAN_ROUTE_11_REPLACES_BACKPACKER_TALON,SIMISAGE,88,"Leaf Storm,Rock Slide,Shadow Claw,Low Kick",Liechi Berry,,1001,7,6,Unburden,Gluttony,
TRAINER_BB_CRESS_1,OSHAWOTT,12,"Tackle,Screech,Brine,Air Slash",,,1001,7,1,Torrent,,
TRAINER_BB_CRESS_1,SQUIRTLE,12,"Tackle,Iron Defense,Aqua Jet,Fake Out",,,1001,7,2,Torrent,,
TRAINER_BB_CRESS_1,TOTODILE,12,"Scratch,Dragon Dance,Aqua Jet,Bite",,,1001,7,3,Torrent,,
TRAINER_BB_CRESS_1,MUDKIP,12,"Tackle,Ice Ball,Mud Bomb,Water Gun",,,1001,7,4,Torrent,,
TRAINER_BB_CRESS_1,PIPLUP,12,"Pound,Icy Wind,Bubble Beam,Pluck",,,1001,7,5,Torrent,,
TRAINER_BB_CRESS_1,PANPOUR,14,"Nasty Plot,Bite,Water Gun,Protect",Oran Berry,,1001,7,6,Gluttony,,
TRAINER_BB_SPECIAL_CRESS_ROUTE_11_REPLACES_BACKPACKER_CORIN,SAMUROTT,86,"Shell Smash,Aqua Jet,Megahorn,Razor Shell",Wacan Berry,,1001,7,1,Vital Spirit,Torrent,
TRAINER_BB_SPECIAL_CRESS_ROUTE_11_REPLACES_BACKPACKER_CORIN,BLASTOISE,86,"Shell Smash,Hydro Pump,Blizzard,Focus Blast",Rindo Berry,,1001,7,2,Sturdy,Torrent,
TRAINER_BB_SPECIAL_CRESS_ROUTE_11_REPLACES_BACKPACKER_CORIN,FERALIGATR,86,"Dragon Dance,Waterfall,Crunch,Earthquake",Wacan Berry,,1001,7,3,Sheer Force,Torrent,
TRAINER_BB_SPECIAL_CRESS_ROUTE_11_REPLACES_BACKPACKER_CORIN,SWAMPERT,86,"Earthquake,Waterfall,Avalanche,Hammer Arm",Rindo Berry,,1001,7,4,Mold Breaker,Torrent,
TRAINER_BB_SPECIAL_CRESS_ROUTE_11_REPLACES_BACKPACKER_CORIN,EMPOLEON,86,"Hydro Pump,Flash Cannon,Grass Knot,Aqua Jet",Shuca Berry,,1001,7,5,Defiant,Torrent,
TRAINER_BB_SPECIAL_CRESS_ROUTE_11_REPLACES_BACKPACKER_CORIN,SIMIPOUR,88,"Hydro Pump,Ice Beam,Grass Knot,Focus Blast",Petaya Berry,,1001,7,6,Unburden,Gluttony,
TRAINER_BB_CHILI_1,TEPIG,12,"Tackle,Yawn,Ember,Magnitude",,,1001,7,1,Blaze,,
TRAINER_BB_CHILI_1,CHARMANDER,12,"Scratch,Dragon Dance,Ember,Smokescreen",,,1001,7,2,Blaze,,
TRAINER_BB_CHILI_1,CYNDAQUIL,12,"Quick Attack,Nature Power,Smokescreen,Flame Burst",,,1001,7,3,Blaze,,
TRAINER_BB_CHILI_1,TORCHIC,12,"Low Kick,Focus Energy,Ember,Feather Dance",,,1001,7,4,Blaze,,
TRAINER_BB_CHILI_1,CHIMCHAR,12,"Assist,Fake Out,Ember,Torment",,,1001,7,5,Blaze,,
TRAINER_BB_CHILI_1,PANSEAR,14,"Nasty Plot,Bite,Incinerate,Protect",Oran Berry,,1001,7,6,Gluttony,,
TRAINER_BB_SPECIAL_CHILI_ABUNDANT_SHRINE_REPLACES_YOUNGSTER_WES,EMBOAR,86,"Flare Blitz,Earthquake,Hammer Arm,Scald",Passho Berry,,1001,7,1,Adaptability,Blaze,
TRAINER_BB_SPECIAL_CHILI_ABUNDANT_SHRINE_REPLACES_YOUNGSTER_WES,CHARIZARD,86,"Fire Blast,Air Slash,Outrage,Earthquake",Charti Berry,,1001,7,2,Solar Power,Blaze,
TRAINER_BB_SPECIAL_CHILI_ABUNDANT_SHRINE_REPLACES_YOUNGSTER_WES,TYPHLOSION,86,"Eruption,Focus Blast,Solar Beam,Thunder Punch",Shuca Berry,,1001,7,3,Flash Fire,Blaze,
TRAINER_BB_SPECIAL_CHILI_ABUNDANT_SHRINE_REPLACES_YOUNGSTER_WES,BLAZIKEN,86,"High Jump Kick,Flare Blitz,Stone Edge,Thunder Punch",Payapa Berry,,1001,7,4,Speed Boost,Blaze,
TRAINER_BB_SPECIAL_CHILI_ABUNDANT_SHRINE_REPLACES_YOUNGSTER_WES,INFERNAPE,86,"Overheat,Close Combat,Grass Knot,Thunder Punch",Coba Berry,,1001,7,5,Iron Fist,Blaze,
