species_id,move_id,learn_method,learn_level,version_group_id
315,72,level-up,13,1001
315,73,level-up,16,1001
315,345,level-up,19,1001
315,320,level-up,22,1001
315,202,level-up,25,1001
315,390,level-up,28,1001
315,230,level-up,31,1001
315,275,level-up,34,1001
315,92,level-up,37,1001
315,80,level-up,40,1001
315,312,level-up,43,1001
315,235,level-up,46,1001
315,79,level-up,49,1001
315,437,level-up,52,1001
315,483,level-up,55,1001
317,1,level-up,1,1001
317,124,level-up,1,1001
317,139,level-up,1,1001
317,220,level-up,1,1001
317,281,level-up,1,1001
317,402,level-up,1,1001
317,133,level-up,17,1001
317,227,level-up,23,1001
317,34,level-up,26,1001
317,92,level-up,30,1001
317,491,level-up,38,1001
317,254,level-up,45,1001
317,255,level-up,45,1001
317,256,level-up,45,1001
317,188,level-up,52,1001
317,380,level-up,59,1001
317,378,level-up,66,1001
317,441,level-up,73,1001
318,43,level-up,1,1001
318,44,level-up,1,1001
318,99,level-up,6,1001
318,116,level-up,8,1001
318,184,level-up,11,1001
318,423,level-up,16,1001
318,103,level-up,18,1001
318,207,level-up,21,1001
318,372,level-up,26,1001
318,242,level-up,28,1001
318,453,level-up,31,1001
318,97,level-up,36,1001
318,36,level-up,38,1001
318,399,level-up,41,1001
318,56,level-up,45,1001
319,43,level-up,1,1001
319,44,level-up,1,1001
319,99,level-up,1,1001
319,116,level-up,1,1001
319,162,level-up,1,1001
319,364,level-up,1,1001
319,428,level-up,1,1001
319,184,level-up,11,1001
319,423,level-up,16,1001
319,103,level-up,18,1001
319,207,level-up,21,1001
319,372,level-up,26,1001
319,242,level-up,28,1001
319,163,level-up,30,1001
319,453,level-up,34,1001
319,269,level-up,40,1001
319,97,level-up,45,1001
319,130,level-up,50,1001
319,400,level-up,56,1001
319,399,level-up,62,1001
319,56,level-up,68,1001
320,150,level-up,1,1001
320,45,level-up,4,1001
320,55,level-up,7,1001
320,205,level-up,11,1001
320,250,level-up,14,1001
320,310,level-up,17,1001
320,352,level-up,21,1001
320,54,level-up,24,1001
320,156,level-up,27,1001
320,362,level-up,31,1001
320,323,level-up,34,1001
320,133,level-up,37,1001
320,291,level-up,41,1001
320,340,level-up,44,1001
320,56,level-up,47,1001
320,484,level-up,50,1001
320,90,level-up,53,1001
321,45,level-up,1,1001
321,55,level-up,1,1001
321,150,level-up,1,1001
321,205,level-up,1,1001
321,428,level-up,1,1001
321,250,level-up,14,1001
321,310,level-up,17,1001
321,352,level-up,21,1001
321,54,level-up,24,1001
321,156,level-up,27,1001
321,362,level-up,31,1001
321,323,level-up,34,1001
321,133,level-up,37,1001
321,291,level-up,46,1001
321,340,level-up,54,1001
321,56,level-up,62,1001
321,484,level-up,70,1001
321,90,level-up,78,1001
323,33,level-up,1,1001
323,45,level-up,1,1001
323,52,level-up,1,1001
323,222,level-up,1,1001
323,257,level-up,1,1001
323,116,level-up,15,1001
323,481,level-up,21,1001
323,36,level-up,25,1001
323,133,level-up,31,1001
323,436,level-up,33,1001
323,157,level-up,39,1001
323,414,level-up,49,1001
323,89,level-up,57,1001
323,284,level-up,67,1001
323,90,level-up,75,1001
324,52,level-up,1,1001
324,281,level-up,1,1001
324,123,level-up,4,1001
324,110,level-up,7,1001
324,174,level-up,12,1001
324,83,level-up,17,1001
324,108,level-up,20,1001
324,229,level-up,23,1001
324,53,level-up,28,1001
324,34,level-up,33,1001
324,182,level-up,36,1001
324,436,level-up,39,1001
324,334,level-up,44,1001
324,133,level-up,49,1001
324,175,level-up,52,1001
324,257,level-up,55,1001
324,414,level-up,58,1001
324,517,level-up,60,1001
324,504,level-up,65,1001
324,284,level-up,68,1001
324,446,level-up,78,1001
325,150,level-up,1,1001
325,149,level-up,7,1001
325,316,level-up,10,1001
325,60,level-up,14,1001
325,244,level-up,15,1001
325,109,level-up,18,1001
325,277,level-up,21,1001
325,428,level-up,26,1001
325,326,level-up,27,1001
325,351,level-up,28,1001
325,156,level-up,29,1001
325,173,level-up,29,1001
325,473,level-up,34,1001
325,371,level-up,41,1001
325,94,level-up,46,1001
325,408,level-up,48,1001
325,340,level-up,53,1001
326,60,level-up,1,1001
326,149,level-up,1,1001
326,150,level-up,1,1001
326,316,level-up,1,1001
326,244,level-up,15,1001
326,109,level-up,18,1001
326,277,level-up,21,1001
326,428,level-up,26,1001
326,326,level-up,27,1001
326,351,level-up,28,1001
326,156,level-up,29,1001
326,173,level-up,29,1001
326,473,level-up,37,1001
326,371,level-up,47,1001
326,94,level-up,55,1001
326,408,level-up,60,1001
326,340,level-up,68,1001
327,33,level-up,1,1001
327,118,level-up,1,1001
327,252,level-up,1,1001
327,253,level-up,5,1001
327,383,level-up,10,1001
327,185,level-up,14,1001
327,60,level-up,19,1001
327,95,level-up,23,1001
327,146,level-up,28,1001
327,389,level-up,32,1001
327,298,level-up,37,1001
327,244,level-up,41,1001
327,38,level-up,46,1001
327,175,level-up,50,1001
327,37,level-up,55,1001
327,276,level-up,60,1001
327,354,level-up,63,1001
328,44,level-up,1,1001
328,450,level-up,1,1001
328,28,level-up,9,1001
328,185,level-up,17,1001
328,328,level-up,25,1001
328,242,level-up,33,1001
328,202,level-up,35,1001
328,91,level-up,41,1001
328,201,level-up,49,1001
328,63,level-up,57,1001
328,414,level-up,65,1001
328,89,level-up,73,1001
328,364,level-up,81,1001
328,90,level-up,89,1001
329,28,level-up,1,1001
329,49,level-up,1,1001
329,185,level-up,1,1001
329,328,level-up,1,1001
329,48,level-up,33,1001
329,225,level-up,35,1001
329,349,level-up,35,1001
329,103,level-up,41,1001
329,201,level-up,49,1001
329,63,level-up,57,1001
330,28,level-up,1,1001
330,49,level-up,1,1001
330,185,level-up,1,1001
330,202,level-up,1,1001
330,257,level-up,1,1001
330,328,level-up,1,1001
330,405,level-up,1,1001
330,48,level-up,33,1001
330,225,level-up,35,1001
330,349,level-up,35,1001
330,103,level-up,41,1001
330,337,level-up,45,1001
330,324,level-up,48,1001
330,414,level-up,51,1001
330,201,level-up,54,1001
330,406,level-up,57,1001
330,525,level-up,61,1001
330,483,level-up,65,1001
330,200,level-up,69,1001
330,63,level-up,73,1001
331,40,level-up,1,1001
331,43,level-up,1,1001
331,71,level-up,5,1001
331,74,level-up,9,1001
331,73,level-up,13,1001
331,28,level-up,17,1001
331,42,level-up,21,1001
331,275,level-up,25,1001
331,185,level-up,29,1001
331,191,level-up,33,1001
331,389,level-up,37,1001
331,371,level-up,41,1001
331,302,level-up,45,1001
331,178,level-up,49,1001
331,201,level-up,53,1001
331,194,level-up,57,1001
331,298,level-up,61,1001
332,9,level-up,1,1001
332,40,level-up,1,1001
332,43,level-up,1,1001
332,71,level-up,1,1001
332,74,level-up,1,1001
332,279,level-up,1,1001
332,417,level-up,1,1001
332,73,level-up,13,1001
332,28,level-up,17,1001
332,42,level-up,21,1001
332,275,level-up,25,1001
332,185,level-up,29,1001
332,399,level-up,33,1001
332,402,level-up,33,1001
332,191,level-up,35,1001
332,389,level-up,41,1001
332,371,level-up,47,1001
332,302,level-up,53,1001
332,178,level-up,59,1001
332,201,level-up,65,1001
332,194,level-up,71,1001
332,298,level-up,77,1001
333,45,level-up,1,1001
333,64,level-up,1,1001
333,355,level-up,1,1001
333,310,level-up,5,1001
333,47,level-up,9,1001
333,31,level-up,13,1001
333,219,level-up,18,1001
333,54,level-up,23,1001
333,36,level-up,28,1001
333,363,level-up,32,1001
333,119,level-up,36,1001
333,538,level-up,40,1001
333,287,level-up,45,1001
333,406,level-up,50,1001
333,195,level-up,55,1001
334,45,level-up,1,1001
334,47,level-up,1,1001
334,64,level-up,1,1001
334,310,level-up,1,1001
334,355,level-up,1,1001
334,365,level-up,1,1001
334,31,level-up,13,1001
334,219,level-up,18,1001
334,54,level-up,23,1001
334,36,level-up,28,1001
334,363,level-up,32,1001
334,225,level-up,35,1001
334,349,level-up,39,1001
334,304,level-up,42,1001
334,538,level-up,46,1001
334,200,level-up,50,1001
334,287,level-up,54,1001
334,406,level-up,62,1001
334,195,level-up,70,1001
334,143,level-up,77,1001
335,7,level-up,1,1001
335,8,level-up,1,1001
335,9,level-up,1,1001
335,10,level-up,1,1001
335,43,level-up,1,1001
335,400,level-up,1,1001
335,98,level-up,5,1001
335,14,level-up,9,1001
335,210,level-up,14,1001
335,163,level-up,18,1001
335,228,level-up,22,1001
335,373,level-up,27,1001
335,306,level-up,31,1001
335,269,level-up,35,1001
335,197,level-up,40,1001
335,206,level-up,44,1001
335,404,level-up,48,1001
335,370,level-up,53,1001
335,515,level-up,57,1001
335,245,level-up,62,1001
336,35,level-up,1,1001
336,122,level-up,7,1001
336,44,level-up,10,1001
336,342,level-up,16,1001
336,103,level-up,19,1001
336,137,level-up,25,1001
336,242,level-up,28,1001
336,305,level-up,34,1001
336,207,level-up,37,1001
336,114,level-up,43,1001
336,400,level-up,46,1001
336,398,level-up,52,1001
336,474,level-up,55,1001
336,378,level-up,61,1001
336,489,level-up,64,1001
336,441,level-up,67,1001
337,33,level-up,1,1001
337,93,level-up,1,1001
337,106,level-up,1,1001
337,236,level-up,1,1001
337,88,level-up,9,1001
337,95,level-up,12,1001
337,397,level-up,20,1001
337,149,level-up,23,1001
337,246,level-up,28,1001
337,373,level-up,31,1001
337,322,level-up,34,1001
337,414,level-up,37,1001
337,377,level-up,42,1001
337,94,level-up,45,1001
337,56,level-up,48,1001
337,248,level-up,53,1001
337,153,level-up,56,1001
337,478,level-up,64,1001
338,33,level-up,1,1001
338,93,level-up,1,1001
338,106,level-up,1,1001
338,234,level-up,1,1001
338,88,level-up,9,1001
338,83,level-up,12,1001
338,397,level-up,20,1001
338,149,level-up,23,1001
338,428,level-up,28,1001
338,373,level-up,31,1001
338,322,level-up,34,1001
338,442,level-up,37,1001
338,377,level-up,42,1001
338,157,level-up,45,1001
338,394,level-up,48,1001
338,76,level-up,53,1001
338,153,level-up,56,1001
338,472,level-up,64,1001
339,189,level-up,1,1001
339,300,level-up,6,1001
339,346,level-up,6,1001
339,55,level-up,10,1001
339,426,level-up,14,1001
339,133,level-up,18,1001
339,352,level-up,22,1001
339,222,level-up,26,1001
339,156,level-up,31,1001
339,173,level-up,31,1001
339,401,level-up,35,1001
339,89,level-up,39,1001
339,248,level-up,43,1001
339,90,level-up,47,1001
339,349,level-up,51,1001
339,56,level-up,54,1001
340,189,level-up,1,1001
340,209,level-up,1,1001
340,300,level-up,1,1001
340,321,level-up,1,1001
340,346,level-up,1,1001
340,428,level-up,1,1001
340,55,level-up,10,1001
340,426,level-up,14,1001
340,133,level-up,18,1001
340,352,level-up,22,1001
340,222,level-up,26,1001
340,156,level-up,33,1001
340,173,level-up,33,1001
340,401,level-up,39,1001
340,89,level-up,45,1001
340,248,level-up,51,1001
340,90,level-up,57,1001
340,349,level-up,63,1001
340,56,level-up,69,1001
341,145,level-up,1,1001
341,106,level-up,7,1001
341,11,level-up,10,1001
341,43,level-up,13,1001
341,61,level-up,20,1001
341,182,level-up,23,1001
341,282,level-up,26,1001
341,269,level-up,32,1001
341,400,level-up,35,1001
341,152,level-up,38,1001
341,14,level-up,44,1001
341,242,level-up,47,1001
341,349,level-up,50,1001
341,12,level-up,53,1001
341,276,level-up,56,1001
342,11,level-up,1,1001
342,43,level-up,1,1001
342,106,level-up,1,1001
342,145,level-up,1,1001
342,419,level-up,1,1001
342,61,level-up,20,1001
342,182,level-up,23,1001
342,282,level-up,26,1001
342,129,level-up,30,1001
342,269,level-up,34,1001
342,400,level-up,39,1001
342,152,level-up,44,1001
342,14,level-up,52,1001
342,242,level-up,57,1001
342,349,level-up,61,1001
342,12,level-up,65,1001
342,276,level-up,70,1001
344,93,level-up,1,1001
344,100,level-up,1,1001
344,106,level-up,1,1001
344,229,level-up,1,1001
344,356,level-up,1,1001
344,189,level-up,11,1001
344,60,level-up,15,1001
344,317,level-up,18,1001
344,120,level-up,21,1001
344,246,level-up,26,1001
344,379,level-up,31,1001
344,201,level-up,34,1001
344,63,level-up,36,1001
344,326,level-up,39,1001
344,322,level-up,47,1001
344,470,level-up,54,1001
344,471,level-up,54,1001
344,414,level-up,59,1001
344,377,level-up,64,1001
344,153,level-up,72,1001
345,132,level-up,1,1001
345,310,level-up,1,1001
345,51,level-up,8,1001
345,275,level-up,15,1001
345,109,level-up,22,1001
345,133,level-up,29,1001
345,380,level-up,36,1001
345,246,level-up,43,1001
345,412,level-up,50,1001
345,254,level-up,57,1001
345,255,level-up,57,1001
345,256,level-up,57,1001
345,378,level-up,64,1001
345,414,level-up,71,1001
346,51,level-up,1,1001
346,132,level-up,1,1001
346,243,level-up,1,1001
346,275,level-up,1,1001
346,310,level-up,1,1001
346,402,level-up,1,1001
346,109,level-up,22,1001
346,133,level-up,29,1001
346,246,level-up,36,1001
346,105,level-up,40,1001
346,380,level-up,46,1001
346,412,level-up,56,1001
346,254,level-up,66,1001
346,255,level-up,66,1001
346,256,level-up,66,1001
346,378,level-up,76,1001
346,414,level-up,86,1001
348,10,level-up,1,1001
348,55,level-up,1,1001
348,106,level-up,1,1001
348,276,level-up,1,1001
348,300,level-up,1,1001
348,401,level-up,1,1001
348,440,level-up,1,1001
348,232,level-up,19,1001
348,182,level-up,25,1001
348,246,level-up,31,1001
348,210,level-up,37,1001
348,163,level-up,46,1001
348,350,level-up,55,1001
348,306,level-up,67,1001
348,404,level-up,73,1001
349,150,level-up,1,1001
349,95,level-up,10,1001
349,33,level-up,15,1001
349,362,level-up,20,1001
349,406,level-up,25,1001
349,175,level-up,30,1001
350,35,level-up,1,1001
350,55,level-up,1,1001
350,346,level-up,5,1001
350,287,level-up,9,1001
350,352,level-up,13,1001
350,239,level-up,17,1001
350,105,level-up,21,1001
350,445,level-up,25,1001
350,401,level-up,29,1001
350,240,level-up,33,1001
350,56,level-up,37,1001
350,213,level-up,41,1001
350,219,level-up,45,1001
350,392,level-up,49,1001
350,243,level-up,53,1001
352,10,level-up,1,1001
352,39,level-up,1,1001
352,122,level-up,1,1001
352,168,level-up,1,1001
352,252,level-up,1,1001
352,310,level-up,1,1001
352,20,level-up,4,1001
352,185,level-up,7,1001
352,154,level-up,10,1001
352,364,level-up,14,1001
352,60,level-up,18,1001
352,425,level-up,22,1001
352,163,level-up,27,1001
352,103,level-up,32,1001
352,164,level-up,37,1001
352,389,level-up,43,1001
352,421,level-up,49,1001
352,246,level-up,55,1001
352,485,level-up,58,1001
352,105,level-up,61,1001
353,282,level-up,1,1001
353,425,level-up,1,1001
353,103,level-up,5,1001
353,101,level-up,8,1001
353,174,level-up,13,1001
353,180,level-up,16,1001
353,220,level-up,16,1001
353,425,level-up,20,1001
353,261,level-up,23,1001
353,185,level-up,28,1001
353,506,level-up,31,1001
353,247,level-up,35,1001
353,389,level-up,38,1001
353,373,level-up,43,1001
353,289,level-up,46,1001
353,288,level-up,50,1001
353,271,level-up,55,1001
353,441,level-up,58,1001
354,101,level-up,1,1001
354,103,level-up,1,1001
354,174,level-up,1,1001
354,282,level-up,1,1001
354,425,level-up,1,1001
354,180,level-up,16,1001
354,220,level-up,16,1001
354,425,level-up,20,1001
354,261,level-up,23,1001
354,185,level-up,28,1001
354,506,level-up,31,1001
354,247,level-up,35,1001
354,389,level-up,42,1001
354,373,level-up,51,1001
354,289,level-up,58,1001
354,288,level-up,66,1001
354,271,level-up,75,1001
354,441,level-up,81,1001
355,43,level-up,1,1001
355,101,level-up,1,1001
355,50,level-up,6,1001
355,193,level-up,9,1001
355,310,level-up,14,1001
355,109,level-up,17,1001
355,425,level-up,22,1001
355,228,level-up,25,1001
355,174,level-up,30,1001
355,261,level-up,33,1001
355,506,level-up,38,1001
355,212,level-up,41,1001
355,371,level-up,46,1001
355,248,level-up,49,1001
355,271,level-up,49,1001
356,7,level-up,1,1001
356,8,level-up,1,1001
356,9,level-up,1,1001
356,20,level-up,1,1001
356,43,level-up,1,1001
356,50,level-up,1,1001
356,101,level-up,1,1001
356,356,level-up,1,1001
356,193,level-up,9,1001
356,310,level-up,14,1001
356,109,level-up,17,1001
356,425,level-up,22,1001
356,228,level-up,25,1001
356,174,level-up,30,1001
356,261,level-up,33,1001
356,325,level-up,37,1001
356,506,level-up,42,1001
356,212,level-up,49,1001
356,371,level-up,58,1001
356,248,level-up,61,1001
356,271,level-up,61,1001
357,16,level-up,1,1001
357,43,level-up,1,1001
357,348,level-up,1,1001
357,349,level-up,1,1001
357,74,level-up,7,1001
357,75,level-up,11,1001
357,23,level-up,17,1001
357,230,level-up,21,1001
357,18,level-up,27,1001
357,345,level-up,31,1001
357,34,level-up,37,1001
357,235,level-up,41,1001
357,536,level-up,47,1001
357,403,level-up,51,1001
357,516,level-up,57,1001
357,76,level-up,61,1001
357,363,level-up,67,1001
357,437,level-up,71,1001
357,200,level-up,77,1001
357,542,level-up,81,1001
358,35,level-up,1,1001
358,95,level-up,1,1001
358,105,level-up,1,1001
358,45,level-up,6,1001
358,310,level-up,9,1001
358,93,level-up,14,1001
358,253,level-up,17,1001
358,36,level-up,22,1001
358,281,level-up,25,1001
358,149,level-up,30,1001
358,304,level-up,30,1001
358,38,level-up,33,1001
358,215,level-up,38,1001
358,219,level-up,41,1001
358,326,level-up,46,1001
358,505,level-up,49,1001
358,485,level-up,54,1001
358,361,level-up,57,1001
359,10,level-up,1,1001
359,364,level-up,1,1001
359,43,level-up,4,1001
359,269,level-up,9,1001
359,98,level-up,12,1001
359,13,level-up,17,1001
359,228,level-up,20,1001
359,14,level-up,25,1001
359,97,level-up,25,1001
359,44,level-up,28,1001
359,104,level-up,33,1001
359,163,level-up,36,1001
359,248,level-up,41,1001
359,389,level-up,44,1001
359,197,level-up,49,1001
359,400,level-up,52,1001
359,382,level-up,57,1001
359,427,level-up,60,1001
359,195,level-up,65,1001
359,224,level-up,68,1001
359,389,level-up,72,1001
359,276,level-up,77,1001
362,43,level-up,1,1001
362,44,level-up,1,1001
362,104,level-up,1,1001
362,181,level-up,1,1001
362,196,level-up,13,1001
362,29,level-up,19,1001
362,182,level-up,22,1001
362,423,level-up,28,1001
362,242,level-up,31,1001
362,419,level-up,37,1001
362,258,level-up,40,1001
362,205,level-up,42,1001
362,59,level-up,51,1001
362,329,level-up,59,1001
362,457,level-up,65,1001
362,439,level-up,73,1001
365,45,level-up,1,1001
365,55,level-up,1,1001
365,162,level-up,1,1001
365,174,level-up,1,1001
365,181,level-up,1,1001
365,227,level-up,1,1001
365,242,level-up,1,1001
365,401,level-up,1,1001
365,301,level-up,13,1001
365,34,level-up,19,1001
365,62,level-up,25,1001
365,258,level-up,31,1001
365,207,level-up,32,1001
365,156,level-up,39,1001
365,173,level-up,39,1001
365,423,level-up,44,1001
365,59,level-up,52,1001
365,329,level-up,65,1001
366,55,level-up,1,1001
366,128,level-up,1,1001
366,250,level-up,1,1001
366,334,level-up,1,1001
366,330,level-up,25,1001
366,112,level-up,30,1001
366,504,level-up,35,1001
369,33,level-up,1,1001
369,106,level-up,1,1001
369,428,level-up,1,1001
369,55,level-up,8,1001
369,317,level-up,15,1001
369,281,level-up,22,1001
369,36,level-up,29,1001
369,300,level-up,36,1001
369,246,level-up,43,1001
369,38,level-up,50,1001
369,291,level-up,57,1001
369,156,level-up,64,1001
369,56,level-up,71,1001
369,457,level-up,78,1001
371,99,level-up,1,1001
371,44,level-up,5,1001
371,43,level-up,10,1001
371,29,level-up,16,1001
371,116,level-up,20,1001
371,52,level-up,25,1001
371,225,level-up,31,1001
371,428,level-up,35,1001
371,184,level-up,40,1001
371,242,level-up,46,1001
371,337,level-up,50,1001
371,38,level-up,55,1001
371,349,level-up,61,1001
371,200,level-up,65,1001
372,29,level-up,1,1001
372,43,level-up,1,1001
372,44,level-up,1,1001
372,99,level-up,1,1001
372,116,level-up,20,1001
372,52,level-up,25,1001
372,182,level-up,30,1001
372,225,level-up,32,1001
372,428,level-up,37,1001
372,184,level-up,43,1001
372,242,level-up,50,1001
372,337,level-up,55,1001
372,38,level-up,61,1001
372,349,level-up,66,1001
372,200,level-up,72,1001
373,29,level-up,1,1001
373,43,level-up,1,1001
373,44,level-up,1,1001
373,56,level-up,1,1001
373,99,level-up,1,1001
373,355,level-up,1,1001
373,422,level-up,1,1001
373,424,level-up,1,1001
373,116,level-up,20,1001
373,52,level-up,25,1001
373,182,level-up,30,1001
373,225,level-up,32,1001
373,428,level-up,37,1001
373,184,level-up,43,1001
373,19,level-up,50,1001
373,242,level-up,53,1001
373,337,level-up,61,1001
373,38,level-up,70,1001
373,349,level-up,75,1001
373,525,level-up,80,1001
373,200,level-up,85,1001
374,29,level-up,1,1001
374,36,level-up,1,1001
374,428,level-up,1,1001
374,442,level-up,1,1001
376,8,level-up,1,1001
376,9,level-up,1,1001
376,36,level-up,1,1001
376,93,level-up,1,1001
376,232,level-up,1,1001
376,393,level-up,1,1001
376,184,level-up,24,1001
376,228,level-up,28,1001
376,418,level-up,32,1001
376,94,level-up,36,1001
376,334,level-up,40,1001
376,97,level-up,44,1001
376,359,level-up,45,1001
376,309,level-up,53,1001
376,428,level-up,62,1001
376,63,level-up,71,1001
387,33,level-up,1,1001
387,110,level-up,5,1001
387,71,level-up,9,1001
387,75,level-up,13,1001
387,174,level-up,17,1001
387,44,level-up,21,1001
387,72,level-up,25,1001
387,73,level-up,29,1001
387,235,level-up,33,1001
387,242,level-up,37,1001
387,202,level-up,41,1001
387,437,level-up,45,1001
387,402,level-up,49,1001
388,33,level-up,1,1001
388,110,level-up,1,1001
388,71,level-up,9,1001
388,75,level-up,13,1001
388,174,level-up,17,1001
388,44,level-up,22,1001
388,72,level-up,27,1001
388,73,level-up,32,1001
388,235,level-up,37,1001
388,242,level-up,42,1001
388,202,level-up,47,1001
388,437,level-up,52,1001
388,402,level-up,57,1001
389,33,level-up,1,1001
389,71,level-up,1,1001
389,75,level-up,1,1001
389,110,level-up,1,1001
389,452,level-up,1,1001
389,174,level-up,17,1001
389,44,level-up,22,1001
389,72,level-up,27,1001
389,89,level-up,32,1001
389,73,level-up,33,1001
389,235,level-up,39,1001
389,242,level-up,45,1001
389,202,level-up,51,1001
389,437,level-up,57,1001
389,402,level-up,63,1001
389,504,level-up,69,1001
392,7,level-up,1,1001
392,9,level-up,1,1001
392,10,level-up,1,1001
392,43,level-up,1,1001
392,52,level-up,1,1001
392,252,level-up,1,1001
392,269,level-up,1,1001
392,183,level-up,14,1001
392,154,level-up,16,1001
392,172,level-up,19,1001
392,364,level-up,26,1001
392,386,level-up,29,1001
392,370,level-up,36,1001
392,83,level-up,42,1001
392,512,level-up,52,1001
392,347,level-up,58,1001
392,394,level-up,68,1001
393,1,level-up,1,1001
393,45,level-up,4,1001
393,145,level-up,8,1001
393,346,level-up,11,1001
393,362,level-up,13,1001
393,64,level-up,15,1001
393,61,level-up,18,1001
393,117,level-up,22,1001
393,31,level-up,25,1001
393,362,level-up,29,1001
393,250,level-up,32,1001
393,54,level-up,36,1001
393,65,level-up,39,1001
393,56,level-up,43,1001
394,33,level-up,1,1001
394,45,level-up,1,1001
394,145,level-up,8,1001
394,346,level-up,11,1001
394,362,level-up,13,1001
394,64,level-up,15,1001
394,232,level-up,16,1001
394,61,level-up,19,1001
394,117,level-up,24,1001
394,31,level-up,28,1001
394,362,level-up,33,1001
394,250,level-up,37,1001
394,54,level-up,42,1001
394,65,level-up,46,1001
394,56,level-up,51,1001
395,33,level-up,1,1001
395,45,level-up,1,1001
395,145,level-up,1,1001
395,14,level-up,11,1001
395,362,level-up,13,1001
395,64,level-up,15,1001
395,232,level-up,16,1001
395,61,level-up,19,1001
395,207,level-up,24,1001
395,31,level-up,28,1001
395,362,level-up,33,1001
395,453,level-up,36,1001
395,250,level-up,39,1001
395,54,level-up,46,1001
395,65,level-up,52,1001
395,56,level-up,59,1001
396,33,level-up,1,1001
396,45,level-up,1,1001
396,98,level-up,5,1001
396,17,level-up,9,1001
396,104,level-up,13,1001
396,283,level-up,17,1001
396,18,level-up,21,1001
396,332,level-up,25,1001
396,36,level-up,29,1001
396,97,level-up,33,1001
396,413,level-up,37,1001
396,515,level-up,41,1001
396,38,level-up,45,1001
397,33,level-up,1,1001
397,45,level-up,1,1001
397,98,level-up,1,1001
397,17,level-up,9,1001
397,104,level-up,13,1001
397,283,level-up,18,1001
397,18,level-up,23,1001
397,332,level-up,28,1001
397,36,level-up,33,1001
397,97,level-up,38,1001
397,413,level-up,43,1001
397,515,level-up,48,1001
397,38,level-up,53,1001
398,17,level-up,1,1001
398,33,level-up,1,1001
398,45,level-up,1,1001
398,98,level-up,1,1001
398,355,level-up,1,1001
398,104,level-up,13,1001
398,283,level-up,18,1001
398,18,level-up,23,1001
398,332,level-up,28,1001
398,36,level-up,33,1001
398,370,level-up,34,1001
398,97,level-up,41,1001
398,413,level-up,49,1001
398,515,level-up,57,1001
398,38,level-up,65,1001
399,33,level-up,1,1001
399,45,level-up,5,1001
399,111,level-up,9,1001
399,205,level-up,13,1001
399,29,level-up,17,1001
399,158,level-up,21,1001
399,281,level-up,25,1001
399,133,level-up,29,1001
399,36,level-up,33,1001
399,162,level-up,37,1001
399,276,level-up,41,1001
399,174,level-up,45,1001
399,38,level-up,49,1001
400,33,level-up,1,1001
400,45,level-up,1,1001
400,111,level-up,9,1001
400,205,level-up,13,1001
400,401,level-up,15,1001
400,29,level-up,18,1001
400,158,level-up,23,1001
400,281,level-up,28,1001
400,133,level-up,33,1001
400,36,level-up,38,1001
400,162,level-up,43,1001
400,276,level-up,48,1001
400,174,level-up,53,1001
400,38,level-up,58,1001
401,45,level-up,1,1001
401,117,level-up,1,1001
401,450,level-up,1,1001
401,522,level-up,1,1001
403,33,level-up,1,1001
403,44,level-up,1,1001
403,43,level-up,5,1001
403,268,level-up,9,1001
403,209,level-up,13,1001
403,86,level-up,17,1001
403,46,level-up,21,1001
403,207,level-up,25,1001
403,422,level-up,29,1001
403,242,level-up,33,1001
403,184,level-up,37,1001
403,435,level-up,41,1001
403,528,level-up,45,1001
404,33,level-up,1,1001
404,43,level-up,1,1001
404,44,level-up,1,1001
404,268,level-up,9,1001
404,209,level-up,13,1001
404,24,level-up,15,1001
404,400,level-up,18,1001
404,46,level-up,23,1001
404,207,level-up,28,1001
404,422,level-up,33,1001
404,242,level-up,38,1001
404,184,level-up,43,1001
404,435,level-up,48,1001
404,528,level-up,53,1001
405,33,level-up,1,1001
405,43,level-up,1,1001
405,44,level-up,1,1001
405,268,level-up,1,1001
405,423,level-up,1,1001
405,424,level-up,1,1001
405,209,level-up,13,1001
405,24,level-up,15,1001
405,400,level-up,18,1001
405,46,level-up,23,1001
405,207,level-up,28,1001
405,399,level-up,30,1001
405,422,level-up,35,1001
405,242,level-up,42,1001
405,184,level-up,49,1001
405,435,level-up,56,1001
405,528,level-up,63,1001
405,344,level-up,70,1001
406,71,level-up,1,1001
406,74,level-up,4,1001
406,346,level-up,7,1001
406,78,level-up,10,1001
406,72,level-up,13,1001
406,388,level-up,16,1001
406,326,level-up,19,1001
406,79,level-up,22,1001
406,202,level-up,25,1001
407,40,level-up,1,1001
407,72,level-up,1,1001
407,230,level-up,1,1001
407,311,level-up,1,1001
407,345,level-up,1,1001
407,80,level-up,55,1001
408,29,level-up,1,1001
408,43,level-up,1,1001
408,116,level-up,6,1001
408,228,level-up,10,1001
408,36,level-up,15,1001
408,184,level-up,19,1001
408,372,level-up,24,1001
408,498,level-up,28,1001
408,246,level-up,33,1001
408,428,level-up,37,1001
408,103,level-up,42,1001
408,457,level-up,46,1001
408,242,level-up,50,1001
408,359,level-up,55,1001
409,7,level-up,1,1001
409,9,level-up,1,1001
409,29,level-up,1,1001
409,43,level-up,1,1001
409,116,level-up,6,1001
409,228,level-up,10,1001
409,36,level-up,15,1001
409,184,level-up,19,1001
409,372,level-up,24,1001
409,498,level-up,28,1001
409,283,level-up,30,1001
409,246,level-up,36,1001
409,428,level-up,43,1001
