encounter_name,trainer_name,trainer_class,canonical_location_id,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id
TRAINER_GALACTIC_GRUNT_VALLEY_WINDWORKS_3,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_MALE,183,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,platinum_trainer_index=299; source=res/trainers/data/galactic_grunt_valley_windworks_3.json; map_refs=valley_windworks_building; matched_map=valley_windworks_building,9,5,
TRAINER_GUITARIST_TONY,TONY,TRAINER_CLASS_GUITARIST,214,,,,TRAINER_PIC_GUITARIST,,platinum_trainer_index=300; source=res/trainers/data/guitarist_tony.json; map_refs=route_218; matched_map=route_218,9,5,
TRAINER_GUITARIST_JERRY,JERRY,TRAINER_CLASS_GUITARIST,224,,,,TRAINER_PIC_GUITARIST,,platinum_trainer_index=301; source=res/trainers/data/guitarist_jerry.json; map_refs=sunyshore_city_gym_room_2|sunyshore_city_gym_room_3; matched_map=sunyshore_city_gym_room_3,9,5,
TRAINER_GUITARIST_PRESTON,PRESTON,TRAINER_CLASS_GUITARIST,224,,,,TRAINER_PIC_GUITARIST,,platinum_trainer_index=302; source=res/trainers/data/guitarist_preston.json; map_refs=sunyshore_city_gym_room_3; matched_map=sunyshore_city_gym_room_3,9,5,
TRAINER_GUITARIST_LONNIE,LONNIE,TRAINER_CLASS_GUITARIST,224,,,,TRAINER_PIC_GUITARIST,,platinum_trainer_index=303; source=res/trainers/data/guitarist_lonnie.json; map_refs=sunyshore_city_gym_room_3; matched_map=sunyshore_city_gym_room_3,9,5,
TRAINER_RUIN_MANIAC_CALVIN,CALVIN,TRAINER_CLASS_RUIN_MANIAC,196,,,,TRAINER_PIC_RUIN_MANIAC,,platinum_trainer_index=304; source=res/trainers/data/ruin_maniac_calvin.json; map_refs=route_215; matched_map=route_215,9,5,
TRAINER_JOGGER_WYATT,WYATT,TRAINER_CLASS_JOGGER,195,,,,TRAINER_PIC_JOGGER,,platinum_trainer_index=306; source=res/trainers/data/jogger_wyatt.json; map_refs=route_210_south; matched_map=route_210_south,9,5,
TRAINER_JOGGER_CRAIG,CRAIG,TRAINER_CLASS_JOGGER,196,,,,TRAINER_PIC_JOGGER,,platinum_trainer_index=307; source=res/trainers/data/jogger_craig.json; map_refs=route_215; matched_map=route_215,9,5,
TRAINER_JOGGER_RAUL,RAUL,TRAINER_CLASS_JOGGER,192,,,,TRAINER_PIC_JOGGER,,platinum_trainer_index=308; source=res/trainers/data/jogger_raul.json; map_refs=route_209; matched_map=route_209,9,5,
TRAINER_BLACK_BELT_COLBY,COLBY,TRAINER_CLASS_BLACK_BELT,197,,,,TRAINER_PIC_BLACK_BELT,,platinum_trainer_index=309; source=res/trainers/data/black_belt_colby.json; map_refs=veilstone_city_gym; matched_map=veilstone_city_gym,9,5,
TRAINER_BLACK_BELT_DARREN,DARREN,TRAINER_CLASS_BLACK_BELT,197,,,,TRAINER_PIC_BLACK_BELT,,platinum_trainer_index=310; source=res/trainers/data/black_belt_darren.json; map_refs=veilstone_city_gym; matched_map=veilstone_city_gym,9,5,
TRAINER_BLACK_BELT_RAFAEL,RAFAEL,TRAINER_CLASS_BLACK_BELT,197,,,,TRAINER_PIC_BLACK_BELT,,platinum_trainer_index=311; source=res/trainers/data/black_belt_rafael.json; map_refs=veilstone_city_gym; matched_map=veilstone_city_gym,9,5,
TRAINER_BLACK_BELT_JEFFERY,JEFFERY,TRAINER_CLASS_BLACK_BELT,197,,,,TRAINER_PIC_BLACK_BELT,,platinum_trainer_index=312; source=res/trainers/data/black_belt_jeffery.json; map_refs=veilstone_city_gym; matched_map=veilstone_city_gym,9,5,
TRAINER_BLACK_BELT_RICKY,RICKY,TRAINER_CLASS_BLACK_BELT,215,,,,TRAINER_PIC_BLACK_BELT,,platinum_trainer_index=314; source=res/trainers/data/black_belt_ricky.json; map_refs=canalave_city_gym; matched_map=canalave_city_gym,9,5,
TRAINER_LEADER_GARDENIA,GARDENIA,TRAINER_CLASS_LEADER_GARDENIA,186,,,"ITEM_SUPER_POTION,ITEM_SUPER_POTION",TRAINER_PIC_LEADER_GARDENIA,,platinum_trainer_index=315; source=res/trainers/data/leader_gardenia.json; map_refs=eterna_city_gym; matched_map=eterna_city_gym,9,5,
TRAINER_LEADER_WAKE,WAKE,TRAINER_CLASS_LEADER_WAKE,199,,,"ITEM_HYPER_POTION,ITEM_HYPER_POTION",TRAINER_PIC_LEADER_WAKE,,platinum_trainer_index=316; source=res/trainers/data/leader_wake.json; map_refs=pastoria_city_gym; matched_map=pastoria_city_gym,9,5,
TRAINER_LEADER_MAYLENE,MAYLENE,TRAINER_CLASS_LEADER_MAYLENE,197,,,,TRAINER_PIC_LEADER_MAYLENE,,platinum_trainer_index=317; source=res/trainers/data/leader_maylene.json; map_refs=veilstone_city_gym; matched_map=veilstone_city_gym,9,5,
TRAINER_LEADER_FANTINA,FANTINA,TRAINER_CLASS_LEADER_FANTINA,191,,,"ITEM_SUPER_POTION,ITEM_SUPER_POTION",TRAINER_PIC_LEADER_FANTINA,,platinum_trainer_index=318; source=res/trainers/data/leader_fantina.json; map_refs=hearthome_city_dp_gym_leader_room|hearthome_city_gym_leader_room; matched_map=hearthome_city_dp_gym_leader_room,9,5,
TRAINER_LEADER_VOLKNER,VOLKNER,TRAINER_CLASS_LEADER_VOLKNER,224,,,"ITEM_HYPER_POTION,ITEM_FULL_RESTORE",TRAINER_PIC_LEADER_VOLKNER,,platinum_trainer_index=320; source=res/trainers/data/leader_volkner.json; map_refs=sunyshore_city_gym_room_3; matched_map=sunyshore_city_gym_room_3,9,5,
TRAINER_LASS_MADELINE,MADELINE,TRAINER_CLASS_LASS,174,,,,TRAINER_PIC_LASS,,platinum_trainer_index=322; source=res/trainers/data/lass_madeline.json; map_refs=route_203; matched_map=route_203,9,5,
TRAINER_LASS_KAITLIN,KAITLIN,TRAINER_CLASS_LASS,174,,,,TRAINER_PIC_LASS,,platinum_trainer_index=323; source=res/trainers/data/lass_kaitlin.json; map_refs=route_203; matched_map=route_203,9,5,
TRAINER_LASS_CAROLINE,CAROLINE,TRAINER_CLASS_LASS,186,,,,TRAINER_PIC_LASS,,platinum_trainer_index=324; source=res/trainers/data/lass_caroline.json; map_refs=eterna_city_gym; matched_map=eterna_city_gym,9,5,
TRAINER_LASS_MOLLY,MOLLY,TRAINER_CLASS_LASS,191,,,,TRAINER_PIC_LASS,,platinum_trainer_index=325; source=res/trainers/data/lass_molly.json; map_refs=hearthome_city_dp_gym_leader_room|hearthome_city_gym_leader_room|hearthome_city_gym_trainer_room_1; matched_map=hearthome_city_dp_gym_leader_room,9,5,
TRAINER_HIKER_LOUIS,LOUIS,TRAINER_CLASS_HIKER,217,,,,TRAINER_PIC_HIKER,,platinum_trainer_index=326; source=res/trainers/data/hiker_louis.json; map_refs=route_211_west; matched_map=route_211_west,9,5,
TRAINER_PARASOL_LADY_ALEXA,ALEXA,TRAINER_CLASS_PARASOL_LADY,201,,,,TRAINER_PIC_PARASOL_LADY,,platinum_trainer_index=327; source=res/trainers/data/parasol_lady_alexa.json; map_refs=route_212_south; matched_map=route_212_south,9,5,
TRAINER_PARASOL_LADY_SABRINA,SABRINA,TRAINER_CLASS_PARASOL_LADY,201,,,,TRAINER_PIC_PARASOL_LADY,,platinum_trainer_index=328; source=res/trainers/data/parasol_lady_sabrina.json; map_refs=route_212_south; matched_map=route_212_south,9,5,
TRAINER_PICNICKER_DIANA,DIANA,TRAINER_CLASS_PICNICKER,175,,,,TRAINER_PIC_PICNICKER,,platinum_trainer_index=329; source=res/trainers/data/picnicker_diana.json; map_refs=oreburgh_gate_1f; matched_map=oreburgh_gate_1f,9,5,
TRAINER_PICNICKER_CHEYENNE,CHEYENNE,TRAINER_CLASS_PICNICKER,191,,,,TRAINER_PIC_PICNICKER,,platinum_trainer_index=330; source=res/trainers/data/picnicker_cheyenne.json; map_refs=hearthome_city_dp_gym_leader_room|hearthome_city_dp_gym_trainer_room_2|hearthome_city_gym_leader_room; matched_map=hearthome_city_dp_gym_leader_room,9,5,
TRAINER_POKE_KID_MEGHAN,MEGHAN,TRAINER_CLASS_POKE_KID,224,,,,TRAINER_PIC_POKE_KID,,platinum_trainer_index=331; source=res/trainers/data/poke_kid_meghan.json; map_refs=sunyshore_city_gym_room_2|sunyshore_city_gym_room_3; matched_map=sunyshore_city_gym_room_3,9,5,
TRAINER_POLICEMAN_DANNY,DANNY,TRAINER_CLASS_POLICEMAN,201,,,,TRAINER_PIC_POLICEMAN,,platinum_trainer_index=332; source=res/trainers/data/policeman_danny.json; map_refs=route_212_south; matched_map=route_212_south,9,5,
TRAINER_POLICEMAN_THOMAS,THOMAS,TRAINER_CLASS_POLICEMAN,223,,,,TRAINER_PIC_POLICEMAN,,platinum_trainer_index=333; source=res/trainers/data/policeman_thomas.json; map_refs=route_222; matched_map=route_222,9,5,
TRAINER_RICH_BOY_TREY,TREY,TRAINER_CLASS_RICH_BOY,223,,,ITEM_FULL_RESTORE,TRAINER_PIC_RICH_BOY,,platinum_trainer_index=335; source=res/trainers/data/rich_boy_trey.json; map_refs=route_222; matched_map=route_222,9,5,
TRAINER_SAILOR_MARC,MARC,TRAINER_CLASS_SAILOR,223,,,,TRAINER_PIC_SAILOR,,platinum_trainer_index=337; source=res/trainers/data/sailor_marc.json; map_refs=route_222; matched_map=route_222,9,5,
TRAINER_SAILOR_SKYLER,SKYLER,TRAINER_CLASS_SAILOR,214,,,,TRAINER_PIC_SAILOR,,platinum_trainer_index=338; source=res/trainers/data/sailor_skyler.json; map_refs=route_218; matched_map=route_218,9,5,
TRAINER_SAILOR_DAMIAN,DAMIAN,TRAINER_CLASS_SAILOR,199,,,,TRAINER_PIC_SAILOR,,platinum_trainer_index=339; source=res/trainers/data/sailor_damian.json; map_refs=pastoria_city_gym; matched_map=pastoria_city_gym,9,5,
TRAINER_SCHOOL_KID_CHANCE,CHANCE,TRAINER_CLASS_SCHOOL_KID_MALE,191,,,ITEM_X_DEFENSE,TRAINER_PIC_SCHOOL_KID_MALE,,platinum_trainer_index=340; source=res/trainers/data/school_kid_chance.json; map_refs=hearthome_city_dp_gym_leader_room|hearthome_city_dp_gym_trainer_room_3|hearthome_city_gym_leader_room|hearthome_city_gym_trainer_room_2; matched_map=hearthome_city_dp_gym_leader_room,9,5,
TRAINER_SCHOOL_KID_FORREST,FORREST,TRAINER_CLASS_SCHOOL_KID_MALE,224,,,ITEM_X_SPEED,TRAINER_PIC_SCHOOL_KID_MALE,,platinum_trainer_index=341; source=res/trainers/data/school_kid_forrest.json; map_refs=sunyshore_city_gym_room_2|sunyshore_city_gym_room_3; matched_map=sunyshore_city_gym_room_3,9,5,
TRAINER_SCHOOL_KID_MACKENZIE,MACKENZIE,TRAINER_CLASS_SCHOOL_KID_FEMALE,191,,,ITEM_SUPER_POTION,TRAINER_PIC_SCHOOL_KID_FEMALE,,platinum_trainer_index=343; source=res/trainers/data/school_kid_mackenzie.json; map_refs=hearthome_city_dp_gym_leader_room|hearthome_city_dp_gym_trainer_room_4|hearthome_city_gym_leader_room|hearthome_city_gym_trainer_room_2; matched_map=hearthome_city_dp_gym_leader_room,9,5,
TRAINER_SCHOOL_KID_TIERA,TIERA,TRAINER_CLASS_SCHOOL_KID_FEMALE,224,,,ITEM_HYPER_POTION,TRAINER_PIC_SCHOOL_KID_FEMALE,,platinum_trainer_index=344; source=res/trainers/data/school_kid_tiera.json; map_refs=sunyshore_city_gym_room_1|sunyshore_city_gym_room_3; matched_map=sunyshore_city_gym_room_3,9,5,
TRAINER_BEAUTY_CYNDY,CYNDY,TRAINER_CLASS_BEAUTY,202,,,,TRAINER_PIC_BEAUTY,,platinum_trainer_index=346; source=res/trainers/data/beauty_cyndy.json; map_refs=route_213; matched_map=route_213,9,5,
TRAINER_BEAUTY_LINDSAY,LINDSAY,TRAINER_CLASS_BEAUTY,186,,,,TRAINER_PIC_BEAUTY,,platinum_trainer_index=348; source=res/trainers/data/beauty_lindsay.json; map_refs=eterna_city_gym; matched_map=eterna_city_gym,9,5,
TRAINER_YOUNGSTER_DALLAS,DALLAS,TRAINER_CLASS_YOUNGSTER,174,,,,TRAINER_PIC_YOUNGSTER,,platinum_trainer_index=355; source=res/trainers/data/youngster_dallas.json; map_refs=route_203; matched_map=route_203,9,5,
TRAINER_YOUNGSTER_SEBASTIAN,SEBASTIAN,TRAINER_CLASS_YOUNGSTER,174,,,,TRAINER_PIC_YOUNGSTER,,platinum_trainer_index=356; source=res/trainers/data/youngster_sebastian.json; map_refs=route_203; matched_map=route_203,9,5,
TRAINER_YOUNGSTER_DONNY,DONNY,TRAINER_CLASS_YOUNGSTER,191,,,,TRAINER_PIC_YOUNGSTER,,platinum_trainer_index=357; source=res/trainers/data/youngster_donny.json; map_refs=hearthome_city_dp_gym_leader_room|hearthome_city_gym_leader_room|hearthome_city_gym_trainer_room_1; matched_map=hearthome_city_dp_gym_leader_room,9,5,
TRAINER_TUBER_TRENTON,TRENTON,TRAINER_CLASS_TUBER_MALE,210,,,,TRAINER_PIC_TUBER_MALE,,platinum_trainer_index=358; source=res/trainers/data/tuber_trenton.json; map_refs=route_219; matched_map=route_219,9,5,
TRAINER_TUBER_CONNER,CONNER,TRAINER_CLASS_TUBER_MALE,223,,,,TRAINER_PIC_TUBER_MALE,,platinum_trainer_index=359; source=res/trainers/data/tuber_conner.json; map_refs=route_222; matched_map=route_222,9,5,
TRAINER_TUBER_MARIEL,MARIEL,TRAINER_CLASS_TUBER_FEMALE,210,,,,TRAINER_PIC_TUBER_FEMALE,,platinum_trainer_index=360; source=res/trainers/data/tuber_mariel.json; map_refs=route_219; matched_map=route_219,9,5,
TRAINER_TUBER_HOLLY,HOLLY,TRAINER_CLASS_TUBER_FEMALE,223,,,,TRAINER_PIC_TUBER_FEMALE,,platinum_trainer_index=361; source=res/trainers/data/tuber_holly.json; map_refs=route_222; matched_map=route_222,9,5,
TRAINER_WORKER_GERARDO,GERARDO,TRAINER_CLASS_WORKER,215,,,,TRAINER_PIC_WORKER,,platinum_trainer_index=367; source=res/trainers/data/worker_gerardo.json; map_refs=canalave_city_gym; matched_map=canalave_city_gym,9,5,
TRAINER_BATTLE_GIRL_TYLER,TYLER,TRAINER_CLASS_BATTLE_GIRL,216,,,,TRAINER_PIC_BATTLE_GIRL,,platinum_trainer_index=372; source=res/trainers/data/battle_girl_tyler.json; map_refs=iron_island_b2f_left_room; matched_map=iron_island_b2f_left_room,9,5,
TRAINER_BIRD_KEEPER_AUTUMN,AUTUMN,TRAINER_CLASS_BIRD_KEEPER,48,,,,TRAINER_PIC_BIRD_KEEPER,,platinum_trainer_index=373; source=res/trainers/data/bird_keeper_autumn.json; map_refs=victory_road_1f_room_2; matched_map=victory_road_1f_room_2,9,5,
TRAINER_CAMPER_ZACKARY,ZACKARY,TRAINER_CLASS_CAMPER,182,,,,TRAINER_PIC_CAMPER,,platinum_trainer_index=377; source=res/trainers/data/camper_zackary.json; map_refs=route_205_south; matched_map=route_205_south,9,5,
TRAINER_CAMPER_LAWRENCE,LAWRENCE,TRAINER_CLASS_CAMPER,216,,,,TRAINER_PIC_CAMPER,,platinum_trainer_index=378; source=res/trainers/data/camper_lawrence.json; map_refs=iron_island_b1f_left_room; matched_map=iron_island_b1f_left_room,9,5,
TRAINER_CAMPER_DIEGO,DIEGO,TRAINER_CLASS_CAMPER,188,,,,TRAINER_PIC_CAMPER,,platinum_trainer_index=379; source=res/trainers/data/camper_diego.json; map_refs=wayward_cave_1f; matched_map=wayward_cave_1f,9,5,
TRAINER_CAMPER_PARKER,PARKER,TRAINER_CLASS_CAMPER,188,,,,TRAINER_PIC_CAMPER,,platinum_trainer_index=380; source=res/trainers/data/camper_parker.json; map_refs=wayward_cave_1f; matched_map=wayward_cave_1f,9,5,
TRAINER_COLLECTOR_DEAN,DEAN,TRAINER_CLASS_COLLECTOR,201,,,,TRAINER_PIC_COLLECTOR,,platinum_trainer_index=381; source=res/trainers/data/collector_dean.json; map_refs=route_212_south; matched_map=route_212_south,9,5,
TRAINER_COLLECTOR_JAMAL,JAMAL,TRAINER_CLASS_COLLECTOR,205,,,,TRAINER_PIC_COLLECTOR,,platinum_trainer_index=382; source=res/trainers/data/collector_jamal.json; map_refs=route_214; matched_map=route_214,9,5,
TRAINER_COLLECTOR_TERRY,TERRY,TRAINER_CLASS_COLLECTOR,188,,,,TRAINER_PIC_COLLECTOR,,platinum_trainer_index=383; source=res/trainers/data/collector_terry.json; map_refs=wayward_cave_1f; matched_map=wayward_cave_1f,9,5,
TRAINER_DRAGON_TAMER_JOE,JOE,TRAINER_CLASS_DRAGON_TAMER,48,,,,TRAINER_PIC_DRAGON_TAMER,,platinum_trainer_index=386; source=res/trainers/data/dragon_tamer_joe.json; map_refs=victory_road_1f_room_2; matched_map=victory_road_1f_room_2,9,5,
TRAINER_ACE_TRAINER_JONAH,JONAH,TRAINER_CLASS_ACE_TRAINER_MALE,216,,,,TRAINER_PIC_ACE_TRAINER_MALE,,platinum_trainer_index=388; source=res/trainers/data/ace_trainer_jonah.json; map_refs=iron_island_b2f_left_room; matched_map=iron_island_b2f_left_room,9,5,
TRAINER_ACE_TRAINER_MICAH,MICAH,TRAINER_CLASS_ACE_TRAINER_MALE,48,,,,TRAINER_PIC_ACE_TRAINER_MALE,,platinum_trainer_index=389; source=res/trainers/data/ace_trainer_micah.json; map_refs=victory_road_1f_room_2; matched_map=victory_road_1f_room_2,9,5,
TRAINER_ACE_TRAINER_ARTHUR,ARTHUR,TRAINER_CLASS_ACE_TRAINER_MALE,48,,,,TRAINER_PIC_ACE_TRAINER_MALE,,platinum_trainer_index=390; source=res/trainers/data/ace_trainer_arthur.json; map_refs=victory_road_1f_room_2; matched_map=victory_road_1f_room_2,9,5,
TRAINER_ACE_TRAINER_BRENDA,BRENDA,TRAINER_CLASS_ACE_TRAINER_FEMALE,216,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,platinum_trainer_index=392; source=res/trainers/data/ace_trainer_brenda.json; map_refs=iron_island_b2f_left_room; matched_map=iron_island_b2f_left_room,9,5,
TRAINER_ACE_TRAINER_BRANDI,BRANDI,TRAINER_CLASS_ACE_TRAINER_FEMALE,48,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,platinum_trainer_index=393; source=res/trainers/data/ace_trainer_brandi.json; map_refs=victory_road_1f_room_2; matched_map=victory_road_1f_room_2,9,5,
TRAINER_ACE_TRAINER_CLARICE,CLARICE,TRAINER_CLASS_ACE_TRAINER_FEMALE,48,,,,TRAINER_PIC_ACE_TRAINER_FEMALE,,platinum_trainer_index=394; source=res/trainers/data/ace_trainer_clarice.json; map_refs=victory_road_1f_room_2; matched_map=victory_road_1f_room_2,9,5,
TRAINER_PSYCHIC_KODY,KODY,TRAINER_CLASS_PSYCHIC_MALE,184,,,,TRAINER_PIC_PSYCHIC_MALE,,platinum_trainer_index=395; source=res/trainers/data/psychic_kody.json; map_refs=eterna_forest; matched_map=eterna_forest,9,5,
TRAINER_PSYCHIC_LANDON,LANDON,TRAINER_CLASS_PSYCHIC_MALE,48,,,,TRAINER_PIC_PSYCHIC_MALE,,platinum_trainer_index=396; source=res/trainers/data/psychic_landon.json; map_refs=victory_road_1f_room_2; matched_map=victory_road_1f_room_2,9,5,
TRAINER_PSYCHIC_DEANDRE,DEANDRE,TRAINER_CLASS_PSYCHIC_MALE,48,,,,TRAINER_PIC_PSYCHIC_MALE,,platinum_trainer_index=397; source=res/trainers/data/psychic_deandre.json; map_refs=victory_road_1f_room_2; matched_map=victory_road_1f_room_2,9,5,
TRAINER_PSYCHIC_RACHAEL,RACHAEL,TRAINER_CLASS_PSYCHIC_FEMALE,184,,,,TRAINER_PIC_PSYCHIC_FEMALE,,platinum_trainer_index=398; source=res/trainers/data/psychic_rachael.json; map_refs=eterna_forest; matched_map=eterna_forest,9,5,
TRAINER_PSYCHIC_DESIREE,DESIREE,TRAINER_CLASS_PSYCHIC_FEMALE,48,,,,TRAINER_PIC_PSYCHIC_FEMALE,,platinum_trainer_index=399; source=res/trainers/data/psychic_desiree.json; map_refs=victory_road_1f_room_2; matched_map=victory_road_1f_room_2,9,5,
TRAINER_PSYCHIC_KENDRA,KENDRA,TRAINER_CLASS_PSYCHIC_FEMALE,48,,,,TRAINER_PIC_PSYCHIC_FEMALE,,platinum_trainer_index=400; source=res/trainers/data/psychic_kendra.json; map_refs=victory_road_1f_room_2; matched_map=victory_road_1f_room_2,9,5,
TRAINER_FISHERMAN_WALTER,WALTER,TRAINER_CLASS_FISHERMAN,199,,,,TRAINER_PIC_FISHERMAN,,platinum_trainer_index=401; source=res/trainers/data/fisherman_walter.json; map_refs=pastoria_city_gym; matched_map=pastoria_city_gym,9,5,
TRAINER_GALACTIC_BOSS_CYRUS_GALACTIC_HQ,CYRUS,TRAINER_CLASS_GALACTIC_BOSS,197,,,"ITEM_HYPER_POTION,ITEM_FULL_RESTORE",TRAINER_PIC_GALACTIC_BOSS,,platinum_trainer_index=403; source=res/trainers/data/galactic_boss_cyrus_galactic_hq.json; map_refs=galactic_hq_4f; matched_map=galactic_hq_4f,9,5,
TRAINER_GALACTIC_BOSS_CYRUS_DISTORTION_WORLD,CYRUS,TRAINER_CLASS_GALACTIC_BOSS,227,,,"ITEM_FULL_RESTORE,ITEM_FULL_RESTORE",TRAINER_PIC_GALACTIC_BOSS,,platinum_trainer_index=404; source=res/trainers/data/galactic_boss_cyrus_distortion_world.json; map_refs=distortion_world_b7f; matched_map=distortion_world_b7f,9,5,
TRAINER_COMMANDER_MARS_LAKE_VERITY,MARS,TRAINER_CLASS_COMMANDER_MARS,172,,,,TRAINER_PIC_COMMANDER_MARS,,platinum_trainer_index=405; source=res/trainers/data/commander_mars_lake_verity.json; map_refs=lake_verity; matched_map=lake_verity,9,5,
TRAINER_COMMANDER_JUPITER_TEAM_GALACTIC_ETERNA_BUILDING,JUPITER,TRAINER_CLASS_COMMANDER_JUPITER,186,,,,TRAINER_PIC_COMMANDER_JUPITER,,platinum_trainer_index=406; source=res/trainers/data/commander_jupiter_team_galactic_eterna_building.json; map_refs=team_galactic_eterna_building_4f; matched_map=team_galactic_eterna_building_4f,9,5,
TRAINER_COMMANDER_JUPITER_SPEAR_PILLAR,JUPITER,TRAINER_CLASS_COMMANDER_JUPITER,189,,,,TRAINER_PIC_COMMANDER_JUPITER,,platinum_trainer_index=407; source=res/trainers/data/commander_jupiter_spear_pillar.json; map_refs=spear_pillar; matched_map=spear_pillar,9,5,
TRAINER_COMMANDER_SATURN_VALOR_CAVERN,SATURN,TRAINER_CLASS_COMMANDER_SATURN,203,,,,TRAINER_PIC_COMMANDER_SATURN,,platinum_trainer_index=408; source=res/trainers/data/commander_saturn_valor_cavern.json; map_refs=valor_cavern; matched_map=valor_cavern,9,5,
TRAINER_COMMANDER_SATURN_GALACTIC_HQ,SATURN,TRAINER_CLASS_COMMANDER_SATURN,197,,,,TRAINER_PIC_COMMANDER_SATURN,,platinum_trainer_index=409; source=res/trainers/data/commander_saturn_galactic_hq.json; map_refs=galactic_hq_control_room; matched_map=galactic_hq_control_room,9,5,
TRAINER_GALACTIC_GRUNT_CELESTIC_TOWN,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_MALE,208,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,platinum_trainer_index=416; source=res/trainers/data/galactic_grunt_celestic_town.json; map_refs=celestic_town; matched_map=celestic_town,9,5,
TRAINER_GALACTIC_GRUNT_LAKE_VERITY_1,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_MALE,172,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,platinum_trainer_index=419; source=res/trainers/data/galactic_grunt_lake_verity_1.json; map_refs=lake_verity; matched_map=lake_verity,9,5,
TRAINER_GALACTIC_GRUNT_LAKE_VERITY_3,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_MALE,172,,,,TRAINER_PIC_GALACTIC_GRUNT_MALE,,platinum_trainer_index=420; source=res/trainers/data/galactic_grunt_lake_verity_3.json; map_refs=lake_verity; matched_map=lake_verity,9,5,
TRAINER_GALACTIC_GRUNT_LAKE_VERITY_2,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_FEMALE,172,,,,TRAINER_PIC_GALACTIC_GRUNT_FEMALE,,platinum_trainer_index=426; source=res/trainers/data/galactic_grunt_lake_verity_2.json; map_refs=lake_verity; matched_map=lake_verity,9,5,
TRAINER_GALACTIC_GRUNT_LAKE_VERITY_4,GRUNT,TRAINER_CLASS_GALACTIC_GRUNT_FEMALE,172,,,,TRAINER_PIC_GALACTIC_GRUNT_FEMALE,,platinum_trainer_index=427; source=res/trainers/data/galactic_grunt_lake_verity_4.json; map_refs=lake_verity; matched_map=lake_verity,9,5,
TRAINER_RUIN_MANIAC_HARRY,HARRY,TRAINER_CLASS_RUIN_MANIAC,217,,,,TRAINER_PIC_RUIN_MANIAC,,platinum_trainer_index=442; source=res/trainers/data/ruin_maniac_harry.json; map_refs=route_211_east; matched_map=route_211_east,9,5,
TRAINER_RUIN_MANIAC_GERALD,GERALD,TRAINER_CLASS_RUIN_MANIAC,188,,,,TRAINER_PIC_RUIN_MANIAC,,platinum_trainer_index=443; source=res/trainers/data/ruin_maniac_gerald.json; map_refs=wayward_cave_1f; matched_map=wayward_cave_1f,9,5,
TRAINER_BLACK_BELT_MILES,MILES,TRAINER_CLASS_BLACK_BELT,48,,,,TRAINER_PIC_BLACK_BELT,,platinum_trainer_index=444; source=res/trainers/data/black_belt_miles.json; map_refs=victory_road_1f; matched_map=victory_road_1f,9,5,
TRAINER_BLACK_BELT_KENDAL,KENDAL,TRAINER_CLASS_BLACK_BELT,216,,,,TRAINER_PIC_BLACK_BELT,,platinum_trainer_index=445; source=res/trainers/data/black_belt_kendal.json; map_refs=iron_island_b2f_left_room; matched_map=iron_island_b2f_left_room,9,5,
TRAINER_BLACK_BELT_EDDIE,EDDIE,TRAINER_CLASS_BLACK_BELT,48,,,,TRAINER_PIC_BLACK_BELT,,platinum_trainer_index=446; source=res/trainers/data/black_belt_eddie.json; map_refs=victory_road_1f_room_2; matched_map=victory_road_1f_room_2,9,5,
TRAINER_BLACK_BELT_WILLIE,WILLIE,TRAINER_CLASS_BLACK_BELT,48,,,,TRAINER_PIC_BLACK_BELT,,platinum_trainer_index=447; source=res/trainers/data/black_belt_willie.json; map_refs=victory_road_1f_room_2; matched_map=victory_road_1f_room_2,9,5,
TRAINER_LASS_CASSIDY,CASSIDY,TRAINER_CLASS_LASS,188,,,,TRAINER_PIC_LASS,,platinum_trainer_index=450; source=res/trainers/data/lass_cassidy.json; map_refs=wayward_cave_1f; matched_map=wayward_cave_1f,9,5,
TRAINER_HIKER_THEODORE,THEODORE,TRAINER_CLASS_HIKER,187,,,,TRAINER_PIC_HIKER,,platinum_trainer_index=451; source=res/trainers/data/hiker_theodore.json; map_refs=route_206; matched_map=route_206,9,5,
TRAINER_HIKER_DAMON,DAMON,TRAINER_CLASS_HIKER,216,,,,TRAINER_PIC_HIKER,,platinum_trainer_index=452; source=res/trainers/data/hiker_damon.json; map_refs=iron_island_b2f_left_room; matched_map=iron_island_b2f_left_room,9,5,
TRAINER_HIKER_MAURICE,MAURICE,TRAINER_CLASS_HIKER,216,,,,TRAINER_PIC_HIKER,,platinum_trainer_index=453; source=res/trainers/data/hiker_maurice.json; map_refs=iron_island_b2f_left_room; matched_map=iron_island_b2f_left_room,9,5,
TRAINER_HIKER_REGINALD,REGINALD,TRAINER_CLASS_HIKER,188,,,,TRAINER_PIC_HIKER,,platinum_trainer_index=454; source=res/trainers/data/hiker_reginald.json; map_refs=wayward_cave_1f; matched_map=wayward_cave_1f,9,5,
