encounter_name,trainer_name,trainer_class,canonical_location_id,is_rematch,is_event,trainer_items,trainer_pic,trainer_double,details,version_group_id,load_build,game_id
TRAINER_YOUNGSTER_MIKEY,MIKEY,TRAINER_CLASS_YOUNGSTER,6,,,,TRAINER_PIC_B2W2_YOUNGSTER,,"black2white2_trainer_index=407; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=2; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route2.shtml; matched_location=Route 2",14,6,
TRAINER_LASS_HENRIETTA,HENRIETTA,TRAINER_CLASS_LASS,6,,,,TRAINER_PIC_B2W2_LASS,,"black2white2_trainer_index=408; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=3; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route2.shtml; matched_location=Route 2",14,6,
TRAINER_PKMN_RANGER_M_RICK,RICK,TRAINER_CLASS_PKMN_RANGER_M,3,,,,TRAINER_PIC_B2W2_POKEMON_RANGER_M,,"black2white2_trainer_index=409; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=24; ai=7; healer=false; money=15; prize=157; location_reference=https://www.serebii.net/pokearth/unova/route1.shtml; matched_location=Route 1",14,6,
TRAINER_PKMN_RANGER_F_AUDRA,AUDRA,TRAINER_CLASS_PKMN_RANGER_F,3,,,,TRAINER_PIC_B2W2_POKEMON_RANGER_F,,"black2white2_trainer_index=410; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=25; ai=7; healer=false; money=15; prize=157; location_reference=https://www.serebii.net/pokearth/unova/route1.shtml; matched_location=Route 1",14,6,
TRAINER_ACE_TRAINER_M_SEAN,SEAN,TRAINER_CLASS_ACE_TRAINER_M,3,,,,TRAINER_PIC_B2W2_ACE_TRAINER_M,,"black2white2_trainer_index=411; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=50; ai=7; healer=false; money=15; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route1.shtml; matched_location=Route 1",14,6,
TRAINER_ACE_TRAINER_F_CHEYENNE,CHEYENNE,TRAINER_CLASS_ACE_TRAINER_F,3,,,,TRAINER_PIC_B2W2_ACE_TRAINER_F,,"black2white2_trainer_index=412; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=49; ai=7; healer=false; money=15; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route1.shtml; matched_location=Route 1",14,6,
TRAINER_FISHERMAN_LYDON,LYDON,TRAINER_CLASS_FISHERMAN,30,,,,TRAINER_PIC_B2W2_FISHERMAN,,"black2white2_trainer_index=413; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route17.shtml; matched_location=Route 17",14,6,
TRAINER_FISHERMAN_BUCKY,BUCKY,TRAINER_CLASS_FISHERMAN,30,,,,TRAINER_PIC_B2W2_FISHERMAN,,"black2white2_trainer_index=414; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route17.shtml; matched_location=Route 17",14,6,
TRAINER_SWIMMER_M_WRIGHT,WRIGHT,TRAINER_CLASS_SWIMMER_M,30,,,,TRAINER_PIC_B2W2_SWIMMER_M,,"black2white2_trainer_index=415; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=84; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route17.shtml; matched_location=Route 17",14,6,
TRAINER_SWIMMER_M_JEFFERY,JEFFERY,TRAINER_CLASS_SWIMMER_M,30,,,,TRAINER_PIC_B2W2_SWIMMER_M,,"black2white2_trainer_index=416; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=84; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route17.shtml; matched_location=Route 17",14,6,
TRAINER_SWIMMER_F_RUTH,RUTH,TRAINER_CLASS_SWIMMER_F,30,,,,TRAINER_PIC_B2W2_SWIMMER_F,,"black2white2_trainer_index=417; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=85; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route17.shtml; matched_location=Route 17",14,6,
TRAINER_SWIMMER_F_DARA,DARA,TRAINER_CLASS_SWIMMER_F,30,,,,TRAINER_PIC_B2W2_SWIMMER_F,,"black2white2_trainer_index=418; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=85; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route17.shtml; matched_location=Route 17",14,6,
TRAINER_HIKER_STEPHEN,STEPHEN,TRAINER_CLASS_HIKER,31,,,,TRAINER_PIC_B2W2_HIKER,,"black2white2_trainer_index=419; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=74; ai=1; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route18.shtml; matched_location=Route 18",14,6,
TRAINER_VETERAN_M_VINCENT,VINCENT,TRAINER_CLASS_VETERAN_M,31,,,,TRAINER_PIC_B2W2_VETERAN_M,,"black2white2_trainer_index=420; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=70; ai=7; healer=false; money=20; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route18.shtml; matched_location=Route 18",14,6,
TRAINER_VETERAN_M_CHESTER,CHESTER,TRAINER_CLASS_VETERAN_M,31,,,,TRAINER_PIC_B2W2_VETERAN_M,,"black2white2_trainer_index=421; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=3; trainer_class_id=70; ai=7; healer=false; money=20; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route18.shtml; matched_location=Route 18",14,6,
TRAINER_VETERAN_F_MAYA,MAYA,TRAINER_CLASS_VETERAN_F,31,,,,TRAINER_PIC_B2W2_VETERAN_F,,"black2white2_trainer_index=422; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=71; ai=7; healer=false; money=20; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route18.shtml; matched_location=Route 18",14,6,
TRAINER_VETERAN_F_GINA,GINA,TRAINER_CLASS_VETERAN_F,31,,,,TRAINER_PIC_B2W2_VETERAN_F,,"black2white2_trainer_index=423; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=2; trainer_class_id=71; ai=135; healer=false; money=20; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route18.shtml; matched_location=Route 18",14,6,
TRAINER_BLACK_BELT_ZACHARY,ZACHARY,TRAINER_CLASS_BLACK_BELT,31,,,,TRAINER_PIC_B2W2_BLACK_BELT,,"black2white2_trainer_index=424; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=51; ai=3; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route18.shtml; matched_location=Route 18",14,6,
TRAINER_BATTLE_GIRL_WENDY,WENDY,TRAINER_CLASS_BATTLE_GIRL,31,,,,TRAINER_PIC_B2W2_BATTLE_GIRL,,"black2white2_trainer_index=425; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=64; ai=3; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route18.shtml; matched_location=Route 18",14,6,
TRAINER_JANITOR_FELIX,FELIX,TRAINER_CLASS_JANITOR,265,,,,TRAINER_PIC_B2W2_JANITOR,,"black2white2_trainer_index=461; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=58; ai=1; healer=false; money=10; prize=0; location_reference=https://www.serebii.net/pokearth/unova/casteliasewers.shtml; matched_location=Castelia Sewers",14,6,
TRAINER_JANITOR_BRADY,BRADY,TRAINER_CLASS_JANITOR,265,,,,TRAINER_PIC_B2W2_JANITOR,,"black2white2_trainer_index=462; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=58; ai=1; healer=false; money=10; prize=0; location_reference=https://www.serebii.net/pokearth/unova/casteliasewers.shtml; matched_location=Castelia Sewers",14,6,
TRAINER_SCIENTIST_CLARKE,CLARKE,TRAINER_CLASS_SCIENTIST,265,,,X_DEFEND,TRAINER_PIC_B2W2_SCIENTIST_M,,"black2white2_trainer_index=463; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=52; ai=5; healer=false; money=12; prize=0; location_reference=https://www.serebii.net/pokearth/unova/casteliasewers.shtml; matched_location=Castelia Sewers",14,6,
TRAINER_SCIENTIST_CAROLINE,CAROLINE,TRAINER_CLASS_SCIENTIST,265,,,X_SPECIAL,TRAINER_PIC_B2W2_SCIENTIST_F,,"black2white2_trainer_index=464; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=46; ai=5; healer=false; money=12; prize=0; location_reference=https://www.serebii.net/pokearth/unova/casteliasewers.shtml; matched_location=Castelia Sewers",14,6,
TRAINER_WORKER_ZACK,ZACK,TRAINER_CLASS_WORKER,265,,,,TRAINER_PIC_B2W2_WORKER,,"black2white2_trainer_index=465; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=26; ai=1; healer=false; money=10; prize=0; location_reference=https://www.serebii.net/pokearth/unova/casteliasewers.shtml; matched_location=Castelia Sewers",14,6,
TRAINER_WORKER_SCOTT,SCOTT,TRAINER_CLASS_WORKER,265,,,,TRAINER_PIC_B2W2_WORKER,,"black2white2_trainer_index=466; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=26; ai=1; healer=false; money=10; prize=0; location_reference=https://www.serebii.net/pokearth/unova/casteliasewers.shtml; matched_location=Castelia Sewers",14,6,
TRAINER_HIKER_DON,DON,TRAINER_CLASS_HIKER,47,,,,TRAINER_PIC_B2W2_HIKER,,"black2white2_trainer_index=475; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=74; ai=1; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route23.shtml; matched_location=Route 23",14,6,
TRAINER_HIKER_DOUG,DOUG,TRAINER_CLASS_HIKER,47,,,,TRAINER_PIC_B2W2_HIKER,,"black2white2_trainer_index=476; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=74; ai=1; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route23.shtml; matched_location=Route 23",14,6,
TRAINER_BLACK_BELT_LUKE,LUKE,TRAINER_CLASS_BLACK_BELT,47,,,,TRAINER_PIC_B2W2_BLACK_BELT,,"black2white2_trainer_index=477; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=51; ai=3; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route23.shtml; matched_location=Route 23",14,6,
TRAINER_BATTLE_GIRL_BRENDA,BRENDA,TRAINER_CLASS_BATTLE_GIRL,47,,,,TRAINER_PIC_B2W2_BATTLE_GIRL,,"black2white2_trainer_index=478; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=64; ai=3; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route23.shtml; matched_location=Route 23",14,6,
TRAINER_ACE_TRAINER_F_JULIET,JULIET,TRAINER_CLASS_ACE_TRAINER_F,47,,,,TRAINER_PIC_B2W2_ACE_TRAINER_F,,"black2white2_trainer_index=479; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=49; ai=7; healer=false; money=15; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route23.shtml; matched_location=Route 23",14,6,
TRAINER_ACE_TRAINER_M_GRANT,GRANT,TRAINER_CLASS_ACE_TRAINER_M,47,,,,TRAINER_PIC_B2W2_ACE_TRAINER_M,,"black2white2_trainer_index=480; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=50; ai=7; healer=false; money=15; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route23.shtml; matched_location=Route 23",14,6,
TRAINER_BLACK_BELT_BENJAMIN,BENJAMIN,TRAINER_CLASS_BLACK_BELT,47,,,,TRAINER_PIC_B2W2_BLACK_BELT,,"black2white2_trainer_index=481; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=51; ai=3; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route23.shtml; matched_location=Route 23",14,6,
TRAINER_BATTLE_GIRL_TIFFANY,TIFFANY,TRAINER_CLASS_BATTLE_GIRL,47,,,,TRAINER_PIC_B2W2_BATTLE_GIRL,,"black2white2_trainer_index=482; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=64; ai=3; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route23.shtml; matched_location=Route 23",14,6,
TRAINER_PKMN_RANGER_F_LENA,LENA,TRAINER_CLASS_PKMN_RANGER_F,47,,,,TRAINER_PIC_B2W2_POKEMON_RANGER_F,,"black2white2_trainer_index=483; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=25; ai=7; healer=false; money=15; prize=158; location_reference=https://www.serebii.net/pokearth/unova/route23.shtml; matched_location=Route 23",14,6,
TRAINER_PKMN_RANGER_M_STEVE,STEVE,TRAINER_CLASS_PKMN_RANGER_M,47,,,,TRAINER_PIC_B2W2_POKEMON_RANGER_M,,"black2white2_trainer_index=484; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=24; ai=7; healer=false; money=15; prize=158; location_reference=https://www.serebii.net/pokearth/unova/route23.shtml; matched_location=Route 23",14,6,
TRAINER_ACE_TRAINER_M_TOM,TOM,TRAINER_CLASS_ACE_TRAINER_M,47,,,,TRAINER_PIC_B2W2_ACE_TRAINER_M,,"black2white2_trainer_index=485; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=50; ai=7; healer=false; money=15; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route23.shtml; matched_location=Route 23",14,6,
TRAINER_ACE_TRAINER_F_MIKI,MIKI,TRAINER_CLASS_ACE_TRAINER_F,47,,,,TRAINER_PIC_B2W2_ACE_TRAINER_F,,"black2white2_trainer_index=486; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=49; ai=7; healer=false; money=15; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route23.shtml; matched_location=Route 23",14,6,
TRAINER_ACE_TRAINER_M_DUSTY,DUSTY,TRAINER_CLASS_ACE_TRAINER_M,233,,,,TRAINER_PIC_B2W2_ACE_TRAINER_M,,"black2white2_trainer_index=493; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=50; ai=7; healer=false; money=15; prize=0; location_reference=https://www.serebii.net/pokearth/unova/striatoncity.shtml; matched_location=Striaton City",14,6,
TRAINER_YOUNGSTER_JAYE,JAYE,TRAINER_CLASS_YOUNGSTER,253,,,,TRAINER_PIC_B2W2_YOUNGSTER,,"black2white2_trainer_index=557; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=2; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/abundantshrine.shtml; matched_location=Abundant Shrine",14,6,
TRAINER_LASS_LURLEEN,LURLEEN,TRAINER_CLASS_LASS,253,,,,TRAINER_PIC_B2W2_LASS,,"black2white2_trainer_index=558; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=3; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/abundantshrine.shtml; matched_location=Abundant Shrine",14,6,
TRAINER_YOUNGSTER_WES,WES,TRAINER_CLASS_YOUNGSTER,253,,,,TRAINER_PIC_B2W2_YOUNGSTER,,"black2white2_trainer_index=559; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=2; ai=1; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/abundantshrine.shtml; matched_location=Abundant Shrine",14,6,
TRAINER_TWINS_RAE_ULA,RAE & ULA,TRAINER_CLASS_TWINS,253,,,,TRAINER_PIC_B2W2_TWINS,1,"black2white2_trainer_index=560; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=1; trainer_class_id=16; ai=128; healer=false; money=4; prize=0; location_reference=https://www.serebii.net/pokearth/unova/abundantshrine.shtml; matched_location=Abundant Shrine",14,6,
TRAINER_FISHERMAN_EUSTACE,EUSTACE,TRAINER_CLASS_FISHERMAN,250,,,,TRAINER_PIC_B2W2_FISHERMAN,,"black2white2_trainer_index=576; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/mooroficirrus.shtml; matched_location=Moor of Icarus",14,6,
TRAINER_FISHERMAN_ARNOLD,ARNOLD,TRAINER_CLASS_FISHERMAN,250,,,,TRAINER_PIC_B2W2_FISHERMAN,,"black2white2_trainer_index=577; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=29; ai=1; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/mooroficirrus.shtml; matched_location=Moor of Icarus",14,6,
TRAINER_PKMN_RANGER_M_PARKER,PARKER,TRAINER_CLASS_PKMN_RANGER_M,250,,,,TRAINER_PIC_B2W2_POKEMON_RANGER_M,,"black2white2_trainer_index=578; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=24; ai=7; healer=false; money=15; prize=157; location_reference=https://www.serebii.net/pokearth/unova/mooroficirrus.shtml; matched_location=Moor of Icarus",14,6,
TRAINER_PKMN_RANGER_F_ELAINE,ELAINE,TRAINER_CLASS_PKMN_RANGER_F,250,,,,TRAINER_PIC_B2W2_POKEMON_RANGER_F,,"black2white2_trainer_index=579; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=25; ai=7; healer=false; money=15; prize=157; location_reference=https://www.serebii.net/pokearth/unova/mooroficirrus.shtml; matched_location=Moor of Icarus",14,6,
TRAINER_POKEFAN_M_ELLIOT,ELLIOT,TRAINER_CLASS_POKEFAN_M,34,,,FULL_RESTORE,TRAINER_PIC_B2W2_POKEFAN_M,,"black2white2_trainer_index=652; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=59; ai=1; healer=false; money=16; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route15.shtml; matched_location=Route 15",14,6,
TRAINER_POKEFAN_F_LYDIA,LYDIA,TRAINER_CLASS_POKEFAN_F,34,,,FULL_RESTORE,TRAINER_PIC_B2W2_POKEFAN_F,,"black2white2_trainer_index=653; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=60; ai=1; healer=false; money=16; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route15.shtml; matched_location=Route 15",14,6,
TRAINER_SCIENTIST_MARIE,MARIE,TRAINER_CLASS_SCIENTIST,34,,,X_DEFEND,TRAINER_PIC_B2W2_SCIENTIST_F,,"black2white2_trainer_index=654; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=46; ai=5; healer=false; money=12; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route15.shtml; matched_location=Route 15",14,6,
TRAINER_BACKPACKER_M_TALON,TALON,TRAINER_CLASS_BACKPACKER_M,34,,,,TRAINER_PIC_B2W2_BACKPACKER_M,,"black2white2_trainer_index=655; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=27; ai=1; healer=false; money=6; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route15.shtml; matched_location=Route 15",14,6,
TRAINER_BACKPACKER_F_CORIN,CORIN,TRAINER_CLASS_BACKPACKER_F,34,,,,TRAINER_PIC_B2W2_BACKPACKER_F,,"black2white2_trainer_index=656; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=28; ai=1; healer=false; money=6; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route15.shtml; matched_location=Route 15",14,6,
TRAINER_DOCTOR_HEATH,HEATH,TRAINER_CLASS_DOCTOR,265,,,"FULL_HEAL,HYPER_POTION",TRAINER_PIC_B2W2_DOCTOR,,"black2white2_trainer_index=679; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=61; ai=7; healer=true; money=15; prize=0; location_reference=https://www.serebii.net/pokearth/unova/casteliasewers.shtml; matched_location=Castelia Sewers",14,6,
TRAINER_TEAM_PLASMA_GRUNT_44,GRUNT,TRAINER_CLASS_TEAM_PLASMA,263,,,,TRAINER_PIC_B2W2_PLASMA_GRUNT_M,,"black2white2_trainer_index=690; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=187; ai=1; healer=false; money=10; prize=0; location_reference=https://www.serebii.net/pokearth/unova/virbankcity.shtml; matched_location=Virbank City",14,6,
TRAINER_HOOPSTER_DERRICK,DERRICK,TRAINER_CLASS_HOOPSTER,251,,,,TRAINER_PIC_B2W2_HOOPSTER,,"black2white2_trainer_index=726; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=2; trainer_class_id=45; ai=135; healer=false; money=25; prize=0; location_reference=https://www.serebii.net/pokearth/unova/villagebridge.shtml; matched_location=Village Bridge",14,6,
TRAINER_SMASHER_LIZZY,LIZZY,TRAINER_CLASS_SMASHER,251,,,,TRAINER_PIC_B2W2_SMASHER,,"black2white2_trainer_index=727; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=6; ai=135; healer=false; money=25; prize=0; location_reference=https://www.serebii.net/pokearth/unova/villagebridge.shtml; matched_location=Village Bridge",14,6,
TRAINER_SMASHER_AMY,AMY,TRAINER_CLASS_SMASHER,251,,,,TRAINER_PIC_B2W2_SMASHER,,"black2white2_trainer_index=728; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=6; ai=135; healer=false; money=25; prize=0; location_reference=https://www.serebii.net/pokearth/unova/villagebridge.shtml; matched_location=Village Bridge",14,6,
TRAINER_HOOPSTER_NICOLAS,NICOLAS,TRAINER_CLASS_HOOPSTER,251,,,,TRAINER_PIC_B2W2_HOOPSTER,,"black2white2_trainer_index=729; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=2; trainer_class_id=45; ai=135; healer=false; money=25; prize=0; location_reference=https://www.serebii.net/pokearth/unova/villagebridge.shtml; matched_location=Village Bridge",14,6,
TRAINER_BLACK_BELT_WESLEY,WESLEY,TRAINER_CLASS_BLACK_BELT,36,,,,TRAINER_PIC_B2W2_BLACK_BELT,,"black2white2_trainer_index=730; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=51; ai=3; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route13.shtml; matched_location=Route 13",14,6,
TRAINER_BATTLE_GIRL_ALIZE,ALIZE,TRAINER_CLASS_BATTLE_GIRL,36,,,,TRAINER_PIC_B2W2_BATTLE_GIRL,,"black2white2_trainer_index=731; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=64; ai=3; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route13.shtml; matched_location=Route 13",14,6,
TRAINER_SCHOOL_KID_M_SEYMOUR_2,SEYMOUR,TRAINER_CLASS_SCHOOL_KID_M,261,,,,TRAINER_PIC_B2W2_SCHOOL_KID_M,,"black2white2_trainer_index=747; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=4; ai=5; healer=false; money=5; prize=0; location_reference=https://www.serebii.net/pokearth/unova/floccesytown.shtml; matched_location=Floccesy Town",14,6,
TRAINER_SCHOOL_KID_F_CASSIE_2,CASSIE,TRAINER_CLASS_SCHOOL_KID_F,261,,,,TRAINER_PIC_B2W2_SCHOOL_KID_F,,"black2white2_trainer_index=748; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=5; ai=5; healer=false; money=5; prize=0; location_reference=https://www.serebii.net/pokearth/unova/floccesytown.shtml; matched_location=Floccesy Town",14,6,
TRAINER_SCHOOL_KID_M_SEYMOUR_3,SEYMOUR,TRAINER_CLASS_SCHOOL_KID_M,261,,,,TRAINER_PIC_B2W2_SCHOOL_KID_M,,"black2white2_trainer_index=749; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=4; ai=5; healer=false; money=5; prize=0; location_reference=https://www.serebii.net/pokearth/unova/floccesytown.shtml; matched_location=Floccesy Town",14,6,
TRAINER_SCHOOL_KID_F_CASSIE_3,CASSIE,TRAINER_CLASS_SCHOOL_KID_F,261,,,,TRAINER_PIC_B2W2_SCHOOL_KID_F,,"black2white2_trainer_index=750; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=5; ai=5; healer=false; money=5; prize=0; location_reference=https://www.serebii.net/pokearth/unova/floccesytown.shtml; matched_location=Floccesy Town",14,6,
TRAINER_PKMN_BREEDER_F_APRIL,APRIL,TRAINER_CLASS_PKMN_BREEDER_F,15,,,,TRAINER_PIC_B2W2_POKEMON_BREEDER_F,,"black2white2_trainer_index=752; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=18; ai=5; healer=false; money=8; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route6.shtml; matched_location=Route 6",14,6,
TRAINER_BACKERS_MAY_MAL,MAY & MAL,TRAINER_CLASS_BACKERS,8,,,,TRAINER_PIC_B2W2_BACKERS_F,1,"black2white2_trainer_index=753; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=1; trainer_class_id=69; ai=129; healer=false; money=12; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route3.shtml; matched_location=Route 3",14,6,
TRAINER_TEAM_PLASMA_GRUNT_48,GRUNT,TRAINER_CLASS_TEAM_PLASMA,39,,,,TRAINER_PIC_B2W2_PLASMA_GRUNT_F,,"black2white2_trainer_index=763; source_rom_paths=a/0/9/1,a/0/9/2; battle_type=0; trainer_class_id=188; ai=1; healer=false; money=10; prize=0; location_reference=https://www.serebii.net/pokearth/unova/route20.shtml; matched_location=Route 20",14,6,
