map,file,line,label,class,id,event,source,x,y,location_method,canonical_location_id,canonical_location_name
SproutTower3F,SproutTower3F.asm,94,TrainerSageJin,SAGE,JIN,EVENT_BEAT_SAGE_JIN,trainer,8,13,manual,61,Sprout Tower
SproutTower3F,SproutTower3F.asm,105,TrainerSageTroy,SAGE,TROY,EVENT_BEAT_SAGE_TROY,trainer,8,8,manual,61,Sprout Tower
SproutTower3F,SproutTower3F.asm,116,TrainerSageNeal,SAGE,NEAL,EVENT_BEAT_SAGE_NEAL,trainer,11,11,manual,61,Sprout Tower
TeamRocketBaseB1F,TeamRocketBaseB1F.asm,482,TrainerScientistJed,SCIENTIST,JED,EVENT_BEAT_SCIENTIST_JED,trainer,18,12,manual,89,Rocket Hideout
TeamRocketBaseB1F,TeamRocketBaseB1F.asm,493,TrainerGruntM16,GRUNTM,GRUNTM_16,EVENT_BEAT_ROCKET_GRUNTM_16,trainer,2,4,manual,89,Rocket Hideout
TeamRocketBaseB2F,TeamRocketBaseB2F.asm,190,TrainerGruntM17,GRUNTM,GRUNTM_17,EVENT_BEAT_ROCKET_GRUNTM_17,trainer,25,13,manual,89,Rocket Hideout
TeamRocketBaseB2F,TeamRocketBaseB2F.asm,201,TrainerGruntM18,GRUNTM,GRUNTM_18,EVENT_BEAT_ROCKET_GRUNTM_18,trainer,4,1,manual,89,Rocket Hideout
TeamRocketBaseB2F,TeamRocketBaseB2F.asm,212,TrainerGruntM19,GRUNTM,GRUNTM_19,EVENT_BEAT_ROCKET_GRUNTM_19,trainer,21,14,manual,89,Rocket Hideout
TeamRocketBaseB3F,TeamRocketBaseB3F.asm,129,SlowpokeTailGrunt,GRUNTF,GRUNTF_5,EVENT_BEAT_ROCKET_GRUNTF_5,trainer,21,7,manual,89,Rocket Hideout
TeamRocketBaseB3F,TeamRocketBaseB3F.asm,141,RaticateTailGrunt,GRUNTM,GRUNTM_28,EVENT_BEAT_ROCKET_GRUNTM_28,trainer,5,14,manual,89,Rocket Hideout
TeamRocketBaseB3F,TeamRocketBaseB3F.asm,153,TrainerScientistRoss,SCIENTIST,ROSS,EVENT_BEAT_SCIENTIST_ROSS,trainer,23,11,manual,89,Rocket Hideout
TeamRocketBaseB3F,TeamRocketBaseB3F.asm,164,TrainerScientistMitch,SCIENTIST,MITCH,EVENT_BEAT_SCIENTIST_MITCH,trainer,11,15,manual,89,Rocket Hideout
UnionCave1F,UnionCave1F.asm,18,TrainerPokemaniacLarry,POKEMANIAC,LARRY,EVENT_BEAT_POKEMANIAC_LARRY,trainer,4,21,manual,64,Union Cave
UnionCave1F,UnionCave1F.asm,29,TrainerHikerRussell,HIKER,RUSSELL,EVENT_BEAT_HIKER_RUSSELL,trainer,11,8,manual,64,Union Cave
UnionCave1F,UnionCave1F.asm,40,TrainerHikerDaniel,HIKER,DANIEL,EVENT_BEAT_HIKER_DANIEL,trainer,3,6,manual,64,Union Cave
UnionCave1F,UnionCave1F.asm,51,TrainerFirebreatherBill,FIREBREATHER,BILL,EVENT_BEAT_FIREBREATHER_BILL,trainer,14,19,manual,64,Union Cave
UnionCave1F,UnionCave1F.asm,62,TrainerFirebreatherRay,FIREBREATHER,RAY,EVENT_BEAT_FIREBREATHER_RAY,trainer,15,27,manual,64,Union Cave
UnionCaveB1F,UnionCaveB1F.asm,16,TrainerPokemaniacAndrew,POKEMANIAC,ANDREW,EVENT_BEAT_POKEMANIAC_ANDREW,trainer,5,32,manual,64,Union Cave
UnionCaveB1F,UnionCaveB1F.asm,27,TrainerPokemaniacCalvin,POKEMANIAC,CALVIN,EVENT_BEAT_POKEMANIAC_CALVIN,trainer,17,30,manual,64,Union Cave
UnionCaveB1F,UnionCaveB1F.asm,38,TrainerHikerPhillip,HIKER,PHILLIP,EVENT_BEAT_HIKER_PHILLIP,trainer,9,4,manual,64,Union Cave
UnionCaveB1F,UnionCaveB1F.asm,49,TrainerHikerLeonard,HIKER,LEONARD,EVENT_BEAT_HIKER_LEONARD,trainer,16,7,manual,64,Union Cave
UnionCaveB2F,UnionCaveB2F.asm,39,TrainerCooltrainermNick,COOLTRAINERM,NICK,EVENT_BEAT_COOLTRAINERM_NICK,trainer,15,19,manual,64,Union Cave
UnionCaveB2F,UnionCaveB2F.asm,50,TrainerCooltrainerfGwen,COOLTRAINERF,GWEN,EVENT_BEAT_COOLTRAINERF_GWEN,trainer,5,13,manual,64,Union Cave
UnionCaveB2F,UnionCaveB2F.asm,61,TrainerCooltrainerfEmma,COOLTRAINERF,EMMA,EVENT_BEAT_COOLTRAINERF_EMMA,trainer,3,30,manual,64,Union Cave
VermilionGym,VermilionGym.asm,46,TrainerGentlemanGregory,GENTLEMAN,GREGORY,EVENT_BEAT_GENTLEMAN_GREGORY,trainer,8,8,manual,16,Vermilion City
VermilionGym,VermilionGym.asm,57,TrainerGuitaristVincent,GUITARIST,VINCENT,EVENT_BEAT_GUITARIST_VINCENT,trainer,4,7,manual,16,Vermilion City
VermilionGym,VermilionGym.asm,68,TrainerJugglerHorton,JUGGLER,HORTON,EVENT_BEAT_JUGGLER_HORTON,trainer,0,10,manual,16,Vermilion City
VioletGym,VioletGym.asm,68,TrainerBirdKeeperRod,BIRD_KEEPER,ROD,EVENT_BEAT_BIRD_KEEPER_ROD,trainer,7,6,manual,60,Violet City
VioletGym,VioletGym.asm,79,TrainerBirdKeeperAbe,BIRD_KEEPER,ABE,EVENT_BEAT_BIRD_KEEPER_ABE,trainer,2,10,manual,60,Violet City
WiseTriosRoom,WiseTriosRoom.asm,70,TrainerSageGaku,SAGE,GAKU,EVENT_BEAT_SAGE_GAKU,trainer,4,2,manual,75,Ecruteak City
WiseTriosRoom,WiseTriosRoom.asm,80,TrainerSageMasa,SAGE,MASA,EVENT_BEAT_SAGE_MASA,trainer,4,6,manual,75,Ecruteak City
WiseTriosRoom,WiseTriosRoom.asm,90,TrainerSageKoji,SAGE,KOJI,EVENT_BEAT_SAGE_KOJI,trainer,6,4,manual,75,Ecruteak City
AzaleaGym,AzaleaGym.asm,24,AzaleaGymBugsyScript,BUGSY,BUGSY1,,loadtrainer,,,manual,66,Azalea Town
AzaleaTown,AzaleaTown.asm,69,AzaleaTownRivalBattleScript,RIVAL1,RIVAL1_2_TOTODILE,,loadtrainer,,,direct,66,Azalea Town
AzaleaTown,AzaleaTown.asm,78,AzaleaTownRivalBattleScript,RIVAL1,RIVAL1_2_CHIKORITA,,loadtrainer,,,direct,66,Azalea Town
AzaleaTown,AzaleaTown.asm,87,AzaleaTownRivalBattleScript,RIVAL1,RIVAL1_2_CYNDAQUIL,,loadtrainer,,,direct,66,Azalea Town
BlackthornGym1F,BlackthornGym1F.asm,40,BlackthornGymClairScript,CLAIR,CLAIR1,,loadtrainer,,,manual,92,Blackthorn City
BrunosRoom,BrunosRoom.asm,52,BrunoScript_Battle,BRUNO,BRUNO1,,loadtrainer,,,manual,48,Victory Road
BurnedTower1F,BurnedTower1F.asm,69,BurnedTowerRivalBattleScript,RIVAL1,RIVAL1_3_TOTODILE,,loadtrainer,,,manual,76,Burned Tower
BurnedTower1F,BurnedTower1F.asm,78,BurnedTowerRivalBattleScript,RIVAL1,RIVAL1_3_CHIKORITA,,loadtrainer,,,manual,76,Burned Tower
BurnedTower1F,BurnedTower1F.asm,87,BurnedTowerRivalBattleScript,RIVAL1,RIVAL1_3_CYNDAQUIL,,loadtrainer,,,manual,76,Burned Tower
CeladonGym,CeladonGym.asm,23,CeladonGymErikaScript,ERIKA,ERIKA1,,loadtrainer,,,canon_not_in_event,26,Celadon City
CeruleanGym,CeruleanGym.asm,68,CeruleanGymMistyScript,MISTY,MISTY1,,loadtrainer,,,manual,11,Cerulean City
CherrygroveCity,CherrygroveCity.asm,122,CherrygroveRivalSceneNorth,RIVAL1,RIVAL1_1_TOTODILE,,loadtrainer,,,direct,56,Cherrygrove City
CherrygroveCity,CherrygroveCity.asm,133,CherrygroveRivalSceneNorth,RIVAL1,RIVAL1_1_CHIKORITA,,loadtrainer,,,direct,56,Cherrygrove City
CherrygroveCity,CherrygroveCity.asm,144,CherrygroveRivalSceneNorth,RIVAL1,RIVAL1_1_CYNDAQUIL,,loadtrainer,,,direct,56,Cherrygrove City
CianwoodCity,CianwoodCity.asm,65,CianwoodCitySuicuneAndEusine,MYSTICALMAN,EUSINE,,loadtrainer,,,direct,84,Cianwood City
CianwoodGym,CianwoodGym.asm,41,CianwoodGymChuckScript,CHUCK,CHUCK1,,loadtrainer,,,manual,84,Cianwood City
EcruteakGym,EcruteakGym.asm,33,EcruteakGymMortyScript,MORTY,MORTY1,,loadtrainer,,,manual,75,Ecruteak City
FastShipCabins_NNW_NNE_NE,FastShipCabins_NNW_NNE_NE.asm,89,FastShipLazySailorScript,SAILOR,STANLY,,loadtrainer,,,manual,16,Vermilion City
FuchsiaGym,FuchsiaGym.asm,24,FuchsiaGymJanineScript,JANINE,JANINE1,,loadtrainer,,,manual,32,Fuschia City
FuchsiaGym,FuchsiaGym.asm,76,LassAliceScript,LASS,ALICE,,loadtrainer,,,manual,32,Fuschia City
FuchsiaGym,FuchsiaGym.asm,110,LassLindaScript,LASS,LINDA,,loadtrainer,,,manual,32,Fuschia City
FuchsiaGym,FuchsiaGym.asm,144,PicnickerCindyScript,PICNICKER,CINDY,,loadtrainer,,,manual,32,Fuschia City
FuchsiaGym,FuchsiaGym.asm,178,CamperBarryScript,CAMPER,BARRY,,loadtrainer,,,manual,32,Fuschia City
GoldenrodGym,GoldenrodGym.asm,31,GoldenrodGymWhitneyScript,WHITNEY,WHITNEY1,,loadtrainer,,,manual,70,Goldenrod City
GoldenrodUndergroundSwitchRoomEntrances,GoldenrodUndergroundSwitchRoomEntrances.asm,140,UndergroundRivalBattleScript,RIVAL1,RIVAL1_4_TOTODILE,,loadtrainer,,,manual,70,Goldenrod City
GoldenrodUndergroundSwitchRoomEntrances,GoldenrodUndergroundSwitchRoomEntrances.asm,149,UndergroundRivalBattleScript,RIVAL1,RIVAL1_4_CHIKORITA,,loadtrainer,,,manual,70,Goldenrod City
GoldenrodUndergroundSwitchRoomEntrances,GoldenrodUndergroundSwitchRoomEntrances.asm,158,UndergroundRivalBattleScript,RIVAL1,RIVAL1_4_CYNDAQUIL,,loadtrainer,,,manual,70,Goldenrod City
IndigoPlateauPokecenter1F,IndigoPlateauPokecenter1F.asm,98,PlateauRivalBattleCommon,RIVAL2,RIVAL2_2_TOTODILE,,loadtrainer,,,manual,48,Victory Road
IndigoPlateauPokecenter1F,IndigoPlateauPokecenter1F.asm,107,PlateauRivalBattleCommon,RIVAL2,RIVAL2_2_CHIKORITA,,loadtrainer,,,manual,48,Victory Road
IndigoPlateauPokecenter1F,IndigoPlateauPokecenter1F.asm,116,PlateauRivalBattleCommon,RIVAL2,RIVAL2_2_CYNDAQUIL,,loadtrainer,,,manual,48,Victory Road
KarensRoom,KarensRoom.asm,52,KarenScript_Battle,KAREN,KAREN1,,loadtrainer,,,manual,48,Victory Road
KogasRoom,KogasRoom.asm,52,KogaScript_Battle,KOGA,KOGA1,,loadtrainer,,,manual,48,Victory Road
LancesRoom,LancesRoom.asm,60,LancesRoomLanceScript,CHAMPION,LANCE,,loadtrainer,,,manual,48,Victory Road
MahoganyGym,MahoganyGym.asm,24,MahoganyGymPryceScript,PRYCE,PRYCE1,,loadtrainer,,,manual_missing,,
MountMoon,MountMoon.asm,35,MountMoonRivalBattleScript,RIVAL2,RIVAL2_1_TOTODILE,,loadtrainer,,,manual,10,Mt. Moon
MountMoon,MountMoon.asm,44,MountMoonRivalBattleScript,RIVAL2,RIVAL2_1_CHIKORITA,,loadtrainer,,,manual,10,Mt. Moon
MountMoon,MountMoon.asm,53,MountMoonRivalBattleScript,RIVAL2,RIVAL2_1_CYNDAQUIL,,loadtrainer,,,manual,10,Mt. Moon
MountMortarB1F,MountMortarB1F.asm,26,MountMortarB1FKiyoScript,BLACKBELT_T,KIYO,,loadtrainer,,,manual,86,Mt. Mortar
NationalPark,NationalPark.asm,131,TrainerSchoolboyJack1,SCHOOLBOY,JACK2,,loadtrainer,,,direct,72,National Park
NationalPark,NationalPark.asm,139,TrainerSchoolboyJack1,SCHOOLBOY,JACK3,,loadtrainer,,,direct,72,National Park
NationalPark,NationalPark.asm,147,TrainerSchoolboyJack1,SCHOOLBOY,JACK4,,loadtrainer,,,direct,72,National Park
NationalPark,NationalPark.asm,155,TrainerSchoolboyJack1,SCHOOLBOY,JACK5,,loadtrainer,,,direct,72,National Park
OlivineGym,OlivineGym.asm,19,OlivineGymJasmineScript,JASMINE,JASMINE1,,loadtrainer,,,manual,80,Olivine City
OlivineLighthouse2F,OlivineLighthouse2F.asm,74,TrainerSailorHuey,SAILOR,HUEY2,,loadtrainer,,,manual,80,Olivine City
OlivineLighthouse2F,OlivineLighthouse2F.asm,82,TrainerSailorHuey,SAILOR,HUEY3,,loadtrainer,,,manual,80,Olivine City
OlivineLighthouse2F,OlivineLighthouse2F.asm,90,TrainerSailorHuey,SAILOR,HUEY4,,loadtrainer,,,manual,80,Olivine City
PewterGym,PewterGym.asm,20,PewterGymBrockScript,BROCK,BROCK1,,loadtrainer,,,manual,54,Pewter City
RadioTower5F,RadioTower5F.asm,40,FakeDirectorScript,EXECUTIVEM,EXECUTIVEM_3,,loadtrainer,,,manual,70,Goldenrod City
RadioTower5F,RadioTower5F.asm,89,RadioTower5FRocketBossScript,EXECUTIVEM,EXECUTIVEM_1,,loadtrainer,,,manual,70,Goldenrod City
Route24,Route24.asm,17,Route24RocketScript,GRUNTM,GRUNTM_31,,loadtrainer,,,route,12,Route 24
Route25,Route25.asm,173,TrainerCooltrainermKevin,COOLTRAINERM,KEVIN,,loadtrainer,,,route,13,Route 25
Route26,Route26.asm,78,TrainerCooltrainermGaven3,COOLTRAINERM,GAVEN1,,loadtrainer,,,route,98,Route 26
Route26,Route26.asm,86,TrainerCooltrainermGaven3,COOLTRAINERM,GAVEN2,,loadtrainer,,,route,98,Route 26
Route26,Route26.asm,182,TrainerCooltrainerfBeth1,COOLTRAINERF,BETH2,,loadtrainer,,,route,98,Route 26
Route26,Route26.asm,190,TrainerCooltrainerfBeth1,COOLTRAINERF,BETH3,,loadtrainer,,,route,98,Route 26
Route27,Route27.asm,113,TrainerBirdKeeperJose2,BIRD_KEEPER,JOSE1,,loadtrainer,,,route,96,Route 27
Route27,Route27.asm,121,TrainerBirdKeeperJose2,BIRD_KEEPER,JOSE3,,loadtrainer,,,route,96,Route 27
Route27,Route27.asm,246,TrainerCooltrainerfReena,COOLTRAINERF,REENA2,,loadtrainer,,,route,96,Route 27
Route27,Route27.asm,254,TrainerCooltrainerfReena,COOLTRAINERF,REENA3,,loadtrainer,,,route,96,Route 27
Route30,Route30.asm,98,TrainerYoungsterJoey,YOUNGSTER,JOEY2,,loadtrainer,,,route,57,Route 30
Route30,Route30.asm,106,TrainerYoungsterJoey,YOUNGSTER,JOEY3,,loadtrainer,,,route,57,Route 30
Route30,Route30.asm,114,TrainerYoungsterJoey,YOUNGSTER,JOEY4,,loadtrainer,,,route,57,Route 30
Route30,Route30.asm,122,TrainerYoungsterJoey,YOUNGSTER,JOEY5,,loadtrainer,,,route,57,Route 30
Route31,Route31.asm,86,TrainerBugCatcherWade1,BUG_CATCHER,WADE2,,loadtrainer,,,route,58,Route 31
Route31,Route31.asm,94,TrainerBugCatcherWade1,BUG_CATCHER,WADE3,,loadtrainer,,,route,58,Route 31
Route31,Route31.asm,102,TrainerBugCatcherWade1,BUG_CATCHER,WADE4,,loadtrainer,,,route,58,Route 31
Route31,Route31.asm,110,TrainerBugCatcherWade1,BUG_CATCHER,WADE5,,loadtrainer,,,route,58,Route 31
Route32,Route32.asm,227,TrainerFisherRalph1,FISHER,RALPH2,,loadtrainer,,,route,62,Route 32
Route32,Route32.asm,235,TrainerFisherRalph1,FISHER,RALPH3,,loadtrainer,,,route,62,Route 32
Route32,Route32.asm,243,TrainerFisherRalph1,FISHER,RALPH4,,loadtrainer,,,route,62,Route 32
Route32,Route32.asm,251,TrainerFisherRalph1,FISHER,RALPH5,,loadtrainer,,,route,62,Route 32
Route32,Route32.asm,361,TrainerPicnickerLiz1,PICNICKER,LIZ2,,loadtrainer,,,route,62,Route 32
Route32,Route32.asm,369,TrainerPicnickerLiz1,PICNICKER,LIZ3,,loadtrainer,,,route,62,Route 32
Route32,Route32.asm,377,TrainerPicnickerLiz1,PICNICKER,LIZ4,,loadtrainer,,,route,62,Route 32
Route32,Route32.asm,385,TrainerPicnickerLiz1,PICNICKER,LIZ5,,loadtrainer,,,route,62,Route 32
Route33,Route33.asm,75,TrainerHikerAnthony,HIKER,ANTHONY1,,loadtrainer,,,route,65,Route 33
Route33,Route33.asm,83,TrainerHikerAnthony,HIKER,ANTHONY3,,loadtrainer,,,route,65,Route 33
Route33,Route33.asm,91,TrainerHikerAnthony,HIKER,ANTHONY4,,loadtrainer,,,route,65,Route 33
Route33,Route33.asm,99,TrainerHikerAnthony,HIKER,ANTHONY5,,loadtrainer,,,route,65,Route 33
Route34,Route34.asm,149,TrainerCamperTodd1,CAMPER,TODD2,,loadtrainer,,,route,69,Route 34
Route34,Route34.asm,157,TrainerCamperTodd1,CAMPER,TODD3,,loadtrainer,,,route,69,Route 34
Route34,Route34.asm,165,TrainerCamperTodd1,CAMPER,TODD4,,loadtrainer,,,route,69,Route 34
Route34,Route34.asm,173,TrainerCamperTodd1,CAMPER,TODD5,,loadtrainer,,,route,69,Route 34
Route34,Route34.asm,274,TrainerPicnickerGina1,PICNICKER,GINA2,,loadtrainer,,,route,69,Route 34
Route34,Route34.asm,282,TrainerPicnickerGina1,PICNICKER,GINA3,,loadtrainer,,,route,69,Route 34
Route34,Route34.asm,290,TrainerPicnickerGina1,PICNICKER,GINA4,,loadtrainer,,,route,69,Route 34
Route34,Route34.asm,298,TrainerPicnickerGina1,PICNICKER,GINA5,,loadtrainer,,,route,69,Route 34
Route34,Route34.asm,363,OfficerKeithScript,OFFICER,KEITH,,loadtrainer,,,route,69,Route 34
Route35,Route35.asm,190,TrainerBugCatcherArnie,BUG_CATCHER,ARNIE2,,loadtrainer,,,route,71,Route 35
Route35,Route35.asm,198,TrainerBugCatcherArnie,BUG_CATCHER,ARNIE3,,loadtrainer,,,route,71,Route 35
Route35,Route35.asm,206,TrainerBugCatcherArnie,BUG_CATCHER,ARNIE4,,loadtrainer,,,route,71,Route 35
Route35,Route35.asm,214,TrainerBugCatcherArnie,BUG_CATCHER,ARNIE5,,loadtrainer,,,route,71,Route 35
Route35,Route35.asm,249,TrainerOfficerDirk,OFFICER,DIRK,,loadtrainer,,,route,71,Route 35
Route36,Route36.asm,228,TrainerSchoolboyAlan1,SCHOOLBOY,ALAN2,,loadtrainer,,,route,73,Route 36
Route36,Route36.asm,236,TrainerSchoolboyAlan1,SCHOOLBOY,ALAN3,,loadtrainer,,,route,73,Route 36
Route36,Route36.asm,244,TrainerSchoolboyAlan1,SCHOOLBOY,ALAN4,,loadtrainer,,,route,73,Route 36
Route36,Route36.asm,252,TrainerSchoolboyAlan1,SCHOOLBOY,ALAN5,,loadtrainer,,,route,73,Route 36
Route38,Route38.asm,98,TrainerLassDana1,LASS,DANA2,,loadtrainer,,,route,78,Route 38
Route38,Route38.asm,106,TrainerLassDana1,LASS,DANA3,,loadtrainer,,,route,78,Route 38
Route38,Route38.asm,114,TrainerLassDana1,LASS,DANA4,,loadtrainer,,,route,78,Route 38
Route38,Route38.asm,122,TrainerLassDana1,LASS,DANA5,,loadtrainer,,,route,78,Route 38
Route38,Route38.asm,234,TrainerSchoolboyChad1,SCHOOLBOY,CHAD2,,loadtrainer,,,route,78,Route 38
Route38,Route38.asm,242,TrainerSchoolboyChad1,SCHOOLBOY,CHAD3,,loadtrainer,,,route,78,Route 38
Route38,Route38.asm,250,TrainerSchoolboyChad1,SCHOOLBOY,CHAD4,,loadtrainer,,,route,78,Route 38
Route38,Route38.asm,258,TrainerSchoolboyChad1,SCHOOLBOY,CHAD5,,loadtrainer,,,route,78,Route 38
Route39,Route39.asm,149,TrainerPokefanfJaime,POKEFANF,JAIME,,loadtrainer,,,route,79,Route 39
Route42,Route42.asm,94,TrainerFisherTully,FISHER,TULLY2,,loadtrainer,,,route,85,Route 42
Route42,Route42.asm,102,TrainerFisherTully,FISHER,TULLY3,,loadtrainer,,,route,85,Route 42
Route42,Route42.asm,110,TrainerFisherTully,FISHER,TULLY4,,loadtrainer,,,route,85,Route 42
Route43,Route43.asm,104,TrainerPokemaniacBrent,POKEMANIAC,BRENT2,,loadtrainer,,,route,87,Route 43
Route43,Route43.asm,112,TrainerPokemaniacBrent,POKEMANIAC,BRENT3,,loadtrainer,,,route,87,Route 43
Route43,Route43.asm,120,TrainerPokemaniacBrent,POKEMANIAC,BRENT4,,loadtrainer,,,route,87,Route 43
Route43,Route43.asm,235,TrainerPicnickerTiffany,PICNICKER,TIFFANY1,,loadtrainer,,,route,87,Route 43
Route43,Route43.asm,243,TrainerPicnickerTiffany,PICNICKER,TIFFANY2,,loadtrainer,,,route,87,Route 43
Route43,Route43.asm,251,TrainerPicnickerTiffany,PICNICKER,TIFFANY4,,loadtrainer,,,route,87,Route 43
Route44,Route44.asm,70,TrainerBirdKeeperVance1,BIRD_KEEPER,VANCE2,,loadtrainer,,,route,90,Route 44
Route44,Route44.asm,78,TrainerBirdKeeperVance1,BIRD_KEEPER,VANCE3,,loadtrainer,,,route,90,Route 44
Route44,Route44.asm,214,TrainerFisherWilton1,FISHER,WILTON2,,loadtrainer,,,route,90,Route 44
Route44,Route44.asm,222,TrainerFisherWilton1,FISHER,WILTON3,,loadtrainer,,,route,90,Route 44
Route45,Route45.asm,198,TrainerHikerParry,HIKER,PARRY1,,loadtrainer,,,route,94,Route 45
Route45,Route45.asm,206,TrainerHikerParry,HIKER,PARRY2,,loadtrainer,,,route,94,Route 45
Route45,Route45.asm,275,TrainerCamperQuentin,CAMPER,QUENTIN,,loadtrainer,,,route,94,Route 45
Route46,Route46.asm,76,TrainerPicnickerErin1,PICNICKER,ERIN2,,loadtrainer,,,route,95,Route 46
Route46,Route46.asm,84,TrainerPicnickerErin1,PICNICKER,ERIN3,,loadtrainer,,,route,95,Route 46
SaffronGym,SaffronGym.asm,23,SaffronGymSabrinaScript,SABRINA,SABRINA1,,loadtrainer,,,canon_not_in_event,27,Saffron City
SeafoamGym,SeafoamGym.asm,23,SeafoamGymBlaineScript,BLAINE,BLAINE1,,loadtrainer,,,canon_not_in_event,40,Seafoam Islands
SilverCaveRoom3,SilverCaveRoom3.asm,17,Red,RED,RED1,,loadtrainer,,,manual,100,Mt. Silver
SproutTower3F,SproutTower3F.asm,73,SageLiScript,SAGE,LI,,loadtrainer,,,manual,61,Sprout Tower
TeamRocketBaseB1F,TeamRocketBaseB1F.asm,239,TrainerCameraGrunt1,GRUNTM,GRUNTM_20,,loadtrainer,,,manual,89,Rocket Hideout
TeamRocketBaseB1F,TeamRocketBaseB1F.asm,252,TrainerCameraGrunt2,GRUNTM,GRUNTM_21,,loadtrainer,,,manual,89,Rocket Hideout
TeamRocketBaseB2F,TeamRocketBaseB2F.asm,98,RocketBaseBossFScript,EXECUTIVEF,EXECUTIVEF_2,,loadtrainer,,,manual,89,Rocket Hideout
TeamRocketBaseB3F,TeamRocketBaseB3F.asm,105,RocketBaseBoss,EXECUTIVEM,EXECUTIVEM_4,,loadtrainer,,,manual,89,Rocket Hideout
TrainerHouseB1F,TrainerHouseB1F.asm,47,TrainerHouseReceptionistScript,CAL,CAL2,,loadtrainer,,,manual,4,Viridian City
TrainerHouseB1F,TrainerHouseB1F.asm,54,TrainerHouseReceptionistScript,CAL,CAL3,,loadtrainer,,,manual,4,Viridian City
VermilionGym,VermilionGym.asm,22,VermilionGymSurgeScript,LT_SURGE,LT_SURGE1,,loadtrainer,,,manual,16,Vermilion City
VictoryRoad,VictoryRoad.asm,65,VictoryRoadRivalNext,RIVAL1,RIVAL1_5_TOTODILE,,loadtrainer,,,direct,48,Victory Road
VictoryRoad,VictoryRoad.asm,74,VictoryRoadRivalNext,RIVAL1,RIVAL1_5_CHIKORITA,,loadtrainer,,,direct,48,Victory Road
VictoryRoad,VictoryRoad.asm,83,VictoryRoadRivalNext,RIVAL1,RIVAL1_5_CYNDAQUIL,,loadtrainer,,,direct,48,Victory Road
VioletGym,VioletGym.asm,21,VioletGymFalknerScript,FALKNER,FALKNER1,,loadtrainer,,,manual,60,Violet City
ViridianGym,ViridianGym.asm,19,ViridianGymBlueScript,BLUE,BLUE1,,loadtrainer,,,manual,4,Viridian City
WillsRoom,WillsRoom.asm,52,WillScript_Battle,WILL,WILL1,,loadtrainer,,,manual,48,Victory Road
